"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"32","1","1","596.17","(1,1)","2","1","581.3","(2,1)"
"33","1","1","588.46","(1,1)","2","2","573.17","(2,2)"
"34","2","0","593.29","(2,0)","2","0","580.1","(2,0)"
"35","2","0","577.27","(2,0)","2","0","564.07","(2,0)"
"36","1","1","603.18","(1,1)","1","1","589.99","(1,1)"
"37","1","1","612.89","(1,1)","1","1","599.69","(1,1)"
"38","1","1","548.33","(1,1)","1","1","535.14","(1,1)"
"39","1","1","589","(1,1)","1","1","575.81","(1,1)"
"40","2","0","607.45","(2,0)","1","2","590.96","(1,2)"
"41","2","0","618.16","(2,0)","2","2","602.87","(2,2)"
"42","1","2","571.16","(1,2)","1","2","554.66","(1,2)"
"43","1","2","579.42","(1,2)","1","2","562.93","(1,2)"
"44","2","0","605.82","(2,0)","2","2","591.93","(2,2)"
"45","2","0","575.93","(2,0)","2","0","562.74","(2,0)"
"46","1","1","587.51","(1,1)","1","1","574.32","(1,1)"
"47","2","1","575.82","(2,1)","2","1","559.33","(2,1)"
"48","2","0","563.68","(2,0)","2","0","550.48","(2,0)"
"49","1","1","568.96","(1,1)","1","1","555.77","(1,1)"
"50","1","1","581.51","(1,1)","1","1","568.32","(1,1)"
"51","1","1","572.4","(1,1)","2","2","558.1","(2,2)"
"52","2","0","594.96","(2,0)","1","2","580.25","(1,2)"
"53","1","1","564.63","(1,1)","1","2","550.85","(1,2)"
"54","2","0","572.88","(2,0)","2","0","559.69","(2,0)"
"55","2","0","640.87","(2,0)","2","0","627.68","(2,0)"
"56","2","0","580.71","(2,0)","2","0","567.52","(2,0)"
"57","1","2","565.23","(1,2)","1","2","548.74","(1,2)"
"58","2","0","584.04","(2,0)","2","0","570.85","(2,0)"
"59","1","1","581.05","(1,1)","1","1","567.86","(1,1)"
"60","1","1","591.69","(1,1)","1","1","578.5","(1,1)"
"61","2","0","549.49","(2,0)","2","0","536.29","(2,0)"
"62","2","0","575.01","(2,0)","2","0","561.82","(2,0)"
"63","2","0","566.44","(2,0)","2","0","553.25","(2,0)"
"64","1","1","598.86","(1,1)","1","1","585.66","(1,1)"
"65","1","1","544.3","(1,1)","1","1","531.11","(1,1)"
"66","1","1","592.37","(1,1)","1","1","579.17","(1,1)"
"67","2","0","619.69","(2,0)","2","0","606.5","(2,0)"
"68","1","1","582.42","(1,1)","1","1","569.23","(1,1)"
"69","1","2","598.75","(1,2)","2","2","581.61","(2,2)"
"70","1","1","615.06","(1,1)","2","2","599.92","(2,2)"
"71","2","0","581.99","(2,0)","2","0","568.8","(2,0)"
"72","1","1","556.46","(1,1)","1","1","543.27","(1,1)"
"73","1","1","575.05","(1,1)","2","1","560.02","(2,1)"
"74","1","1","596.58","(1,1)","2","2","582.92","(2,2)"
"75","2","2","561.43","(2,2)","2","2","541.64","(2,2)"
"76","1","1","562.97","(1,1)","1","1","549.77","(1,1)"
"77","1","1","569.94","(1,1)","1","1","556.74","(1,1)"
"78","1","1","592.09","(1,1)","2","1","578.58","(2,1)"
"79","1","1","571.94","(1,1)","1","1","558.75","(1,1)"
"80","1","1","600.81","(1,1)","1","1","587.62","(1,1)"
"81","2","0","577.57","(2,0)","2","0","564.38","(2,0)"
"82","1","2","616.74","(1,2)","1","2","600.24","(1,2)"
"83","1","1","596.2","(1,1)","1","1","583.01","(1,1)"
"84","2","1","555.54","(2,1)","2","1","539.05","(2,1)"
"85","1","2","608.16","(1,2)","1","2","591.67","(1,2)"
"86","2","0","578.25","(2,0)","2","1","562.95","(2,1)"
"87","2","0","601.18","(2,0)","2","0","587.98","(2,0)"
"88","1","1","598.51","(1,1)","2","2","582.36","(2,2)"
"89","2","0","604.18","(2,0)","2","0","590.99","(2,0)"
"90","2","0","616.21","(2,0)","1","2","602.24","(1,2)"
"91","1","1","574.83","(1,1)","1","1","561.64","(1,1)"
"92","2","0","553.71","(2,0)","2","0","540.51","(2,0)"
"93","1","1","603.24","(1,1)","1","2","589.36","(1,2)"
"94","1","1","571.04","(1,1)","1","1","557.85","(1,1)"
"95","2","0","637.82","(2,0)","2","0","624.63","(2,0)"
"96","1","1","572.14","(1,1)","2","1","558.12","(2,1)"
"97","2","0","607.32","(2,0)","2","0","594.12","(2,0)"
"98","1","1","585.61","(1,1)","1","1","572.42","(1,1)"
"99","1","1","568.31","(1,1)","1","2","554.65","(1,2)"
"100","1","1","587.31","(1,1)","1","1","574.12","(1,1)"
"101","1","1","572.94","(1,1)","1","2","557.14","(1,2)"
"102","1","1","568.92","(1,1)","2","1","554.91","(2,1)"
"103","1","1","624.63","(1,1)","1","1","611.44","(1,1)"
"104","2","0","598.59","(2,0)","2","1","582.51","(2,1)"
"105","2","0","557.71","(2,0)","2","2","540.75","(2,2)"
"106","2","0","569.59","(2,0)","2","0","556.39","(2,0)"
"107","1","1","596.84","(1,1)","1","2","583.48","(1,2)"
"108","1","1","583.38","(1,1)","1","1","570.19","(1,1)"
"109","2","0","601.53","(2,0)","2","0","588.34","(2,0)"
"110","2","0","585.59","(2,0)","2","0","572.4","(2,0)"
"111","2","0","604.91","(2,0)","2","2","589.68","(2,2)"
"112","2","0","551.46","(2,0)","1","2","537.74","(1,2)"
"113","1","1","570.7","(1,1)","1","1","557.5","(1,1)"
"114","2","0","582.04","(2,0)","2","0","568.84","(2,0)"
"115","2","0","565.68","(2,0)","2","0","552.49","(2,0)"
"116","1","1","581.14","(1,1)","1","2","564.67","(1,2)"
"117","1","1","586.52","(1,1)","1","1","573.33","(1,1)"
"118","2","0","581.93","(2,0)","2","0","568.74","(2,0)"
"119","1","1","612.29","(1,1)","1","1","599.09","(1,1)"
"120","1","1","603.17","(1,1)","2","1","589.36","(2,1)"
"121","1","1","608.65","(1,1)","1","1","595.45","(1,1)"
"122","1","1","618.06","(1,1)","1","1","604.87","(1,1)"
"123","2","0","606.83","(2,0)","1","2","591.71","(1,2)"
"124","1","1","574.33","(1,1)","2","2","560.51","(2,2)"
"125","2","0","594.88","(2,0)","2","0","581.69","(2,0)"
"126","2","0","562.84","(2,0)","2","0","549.64","(2,0)"
"127","1","1","604.61","(1,1)","1","1","591.42","(1,1)"
"128","2","0","602.38","(2,0)","1","2","587.83","(1,2)"
"129","2","0","558.49","(2,0)","1","2","545.09","(1,2)"
"130","1","1","564.62","(1,1)","1","2","550.95","(1,2)"
"131","2","0","540.26","(2,0)","2","0","527.06","(2,0)"
"132","2","0","622.54","(2,0)","2","0","609.35","(2,0)"
"133","2","0","587.05","(2,0)","2","0","573.86","(2,0)"
"134","1","1","592.25","(1,1)","1","1","579.06","(1,1)"
"135","1","1","589.39","(1,1)","1","1","576.19","(1,1)"
"136","1","1","575.37","(1,1)","1","1","562.18","(1,1)"
"137","2","0","599.35","(2,0)","2","2","585.51","(2,2)"
"138","1","1","602.97","(1,1)","2","2","589.76","(2,2)"
"139","1","1","561.85","(1,1)","1","1","548.66","(1,1)"
"140","1","1","572.79","(1,1)","2","2","558.69","(2,2)"
"141","2","0","590.27","(2,0)","2","0","577.08","(2,0)"
"142","1","1","552.92","(1,1)","1","2","537.77","(1,2)"
"143","2","0","564.36","(2,0)","1","2","549.86","(1,2)"
"144","1","1","594.28","(1,1)","1","1","581.08","(1,1)"
"145","1","1","595.7","(1,1)","1","1","582.5","(1,1)"
"146","2","0","604.45","(2,0)","2","0","591.26","(2,0)"
"147","1","1","544.59","(1,1)","2","1","531.02","(2,1)"
"148","2","0","638","(2,0)","2","0","624.8","(2,0)"
"149","2","0","597.08","(2,0)","2","0","583.88","(2,0)"
"150","1","1","605.14","(1,1)","1","1","591.95","(1,1)"
"151","1","1","573.13","(1,1)","1","2","556.82","(1,2)"
"152","1","1","591.73","(1,1)","1","1","578.53","(1,1)"
"153","2","0","595.59","(2,0)","2","0","582.39","(2,0)"
"154","2","0","566.58","(2,0)","2","0","553.38","(2,0)"
"155","2","0","582.49","(2,0)","2","2","567.46","(2,2)"
"156","1","1","607.98","(1,1)","2","1","594.3","(2,1)"
"157","1","2","632.8","(1,2)","1","2","616.31","(1,2)"
"158","2","0","597.73","(2,0)","2","1","583.77","(2,1)"
"159","1","2","578.12","(1,2)","1","2","561.63","(1,2)"
"160","2","0","612.2","(2,0)","2","1","598.52","(2,1)"
"161","1","1","613.96","(1,1)","1","2","598.31","(1,2)"
"162","2","0","608.84","(2,0)","1","2","594.81","(1,2)"
"163","2","0","595.52","(2,0)","2","0","582.33","(2,0)"
"164","2","0","582.44","(2,0)","2","0","569.25","(2,0)"
"165","2","0","580.35","(2,0)","2","0","567.16","(2,0)"
"166","2","0","592.62","(2,0)","2","0","579.43","(2,0)"
"167","2","0","578.57","(2,0)","2","0","565.38","(2,0)"
"168","2","0","583.58","(2,0)","2","0","570.38","(2,0)"
"169","1","1","573.9","(1,1)","1","1","560.71","(1,1)"
"170","2","0","572.23","(2,0)","2","0","559.04","(2,0)"
"171","2","0","579.68","(2,0)","2","0","566.48","(2,0)"
"172","2","0","600.35","(2,0)","2","1","586.96","(2,1)"
"173","1","1","572.58","(1,1)","1","1","559.39","(1,1)"
"174","2","0","589.8","(2,0)","2","2","576.08","(2,2)"
"175","1","1","585.2","(1,1)","1","2","571.48","(1,2)"
"176","2","0","575.05","(2,0)","2","1","561.41","(2,1)"
"177","2","0","600.7","(2,0)","1","2","587.21","(1,2)"
"178","1","1","565.11","(1,1)","1","1","551.91","(1,1)"
"179","1","1","599.21","(1,1)","1","1","586.01","(1,1)"
"180","2","0","583.66","(2,0)","1","2","568.4","(1,2)"
"181","2","0","569.82","(2,0)","2","0","556.63","(2,0)"
"182","1","1","605.03","(1,1)","1","1","591.84","(1,1)"
"183","2","0","553.94","(2,0)","2","0","540.74","(2,0)"
"184","1","2","562.81","(1,2)","1","2","546.32","(1,2)"
"185","2","1","557.16","(2,1)","2","1","540.67","(2,1)"
"186","2","0","561.67","(2,0)","2","0","548.47","(2,0)"
"187","2","0","622.87","(2,0)","2","1","608.47","(2,1)"
"188","1","1","601.57","(1,1)","2","1","587.75","(2,1)"
"189","1","1","571.11","(1,1)","2","1","555.93","(2,1)"
"190","1","1","574.29","(1,1)","1","1","561.1","(1,1)"
"191","1","2","579.67","(1,2)","1","2","563.18","(1,2)"
"192","1","1","604","(1,1)","1","1","590.8","(1,1)"
"193","1","1","610.73","(1,1)","1","1","597.53","(1,1)"
"194","1","1","611.01","(1,1)","1","1","597.82","(1,1)"
"195","2","0","564.6","(2,0)","1","2","550.06","(1,2)"
"196","1","1","543.37","(1,1)","1","1","530.18","(1,1)"
"197","1","1","582.12","(1,1)","1","1","568.93","(1,1)"
"198","1","1","601.77","(1,1)","1","1","588.58","(1,1)"
"199","1","1","594.56","(1,1)","1","1","581.37","(1,1)"
"200","1","1","598.25","(1,1)","1","2","584.56","(1,2)"
"201","1","1","623.31","(1,1)","1","2","608.95","(1,2)"
"202","2","0","599.58","(2,0)","2","0","586.39","(2,0)"
"203","2","0","614.5","(2,0)","2","0","601.3","(2,0)"
"204","2","0","587.61","(2,0)","2","0","574.42","(2,0)"
"205","2","0","596.44","(2,0)","2","0","583.25","(2,0)"
"206","1","1","616.46","(1,1)","1","2","602.42","(1,2)"
"207","2","0","591.24","(2,0)","1","2","577.54","(1,2)"
"208","2","0","578.01","(2,0)","2","1","564.42","(2,1)"
"209","2","0","595.27","(2,0)","2","0","582.08","(2,0)"
"210","1","1","571.89","(1,1)","1","1","558.7","(1,1)"
"211","2","0","571.2","(2,0)","2","0","558","(2,0)"
"212","2","0","571.95","(2,0)","1","2","557.48","(1,2)"
"213","1","1","564.92","(1,1)","2","1","549.76","(2,1)"
"214","1","1","573.62","(1,1)","1","1","560.43","(1,1)"
"215","1","1","608.04","(1,1)","2","2","594.13","(2,2)"
"216","2","0","584.32","(2,0)","1","2","570.51","(1,2)"
"217","2","0","579.24","(2,0)","2","0","566.05","(2,0)"
"218","1","1","600.53","(1,1)","1","1","587.34","(1,1)"
"219","2","0","597.05","(2,0)","2","0","583.86","(2,0)"
"220","2","0","592.99","(2,0)","2","0","579.8","(2,0)"
"221","2","0","595.9","(2,0)","1","2","581.69","(1,2)"
"222","1","1","601.43","(1,1)","1","1","588.24","(1,1)"
"223","1","1","569.88","(1,1)","1","1","556.69","(1,1)"
"224","2","0","598.04","(2,0)","2","0","584.84","(2,0)"
"225","1","1","550.86","(1,1)","1","1","537.67","(1,1)"
"226","1","1","578.83","(1,1)","1","1","565.64","(1,1)"
"227","2","0","601.42","(2,0)","2","0","588.23","(2,0)"
"228","2","0","589.14","(2,0)","2","1","575.3","(2,1)"
"229","2","0","613.02","(2,0)","2","0","599.83","(2,0)"
"230","1","1","603.16","(1,1)","1","1","589.97","(1,1)"
"231","1","1","594.54","(1,1)","1","2","580.81","(1,2)"
"232","1","1","602.78","(1,1)","1","1","589.58","(1,1)"
"233","2","0","585.77","(2,0)","2","1","571.31","(2,1)"
"234","1","1","563.82","(1,1)","2","2","549.47","(2,2)"
"235","1","2","596.3","(1,2)","1","2","579.81","(1,2)"
"236","2","0","545.84","(2,0)","2","0","532.64","(2,0)"
"237","2","0","599.61","(2,0)","2","0","586.42","(2,0)"
"238","1","1","579.77","(1,1)","1","1","566.58","(1,1)"
"239","1","1","596.02","(1,1)","2","1","581.38","(2,1)"
"240","1","1","617.64","(1,1)","1","1","604.44","(1,1)"
"241","1","1","613.44","(1,1)","2","1","599.16","(2,1)"
"242","2","0","613.5","(2,0)","2","0","600.31","(2,0)"
"243","2","0","580.91","(2,0)","2","0","567.72","(2,0)"
"244","2","0","631.59","(2,0)","1","2","617.06","(1,2)"
"245","1","1","591.08","(1,1)","1","1","577.88","(1,1)"
"246","2","0","610.37","(2,0)","2","0","597.18","(2,0)"
"247","2","0","601.11","(2,0)","2","0","587.91","(2,0)"
"248","2","0","601.29","(2,0)","1","2","587.04","(1,2)"
"249","2","0","594.93","(2,0)","2","1","580.04","(2,1)"
"250","1","1","580.56","(1,1)","1","2","566.89","(1,2)"
"251","2","0","597.81","(2,0)","1","2","581.56","(1,2)"
"252","1","1","571.03","(1,1)","1","1","557.84","(1,1)"
"253","1","1","602.64","(1,1)","1","1","589.45","(1,1)"
"254","2","0","607.01","(2,0)","2","0","593.82","(2,0)"
"255","2","0","563.06","(2,0)","2","0","549.87","(2,0)"
"256","2","0","592.3","(2,0)","2","0","579.11","(2,0)"
"257","2","0","606.35","(2,0)","2","0","593.15","(2,0)"
"258","2","0","600.36","(2,0)","2","0","587.16","(2,0)"
"259","2","0","594.79","(2,0)","2","0","581.6","(2,0)"
"260","1","1","601.49","(1,1)","1","1","588.3","(1,1)"
"261","1","1","589.5","(1,1)","1","2","573.95","(1,2)"
"262","1","1","552.34","(1,1)","2","2","538.28","(2,2)"
"263","2","0","579.93","(2,0)","2","2","564.21","(2,2)"
"264","2","0","604.79","(2,0)","2","0","591.6","(2,0)"
"265","2","0","608.5","(2,0)","2","0","595.31","(2,0)"
"266","2","1","596.61","(2,1)","2","1","580.12","(2,1)"
"267","1","1","560.84","(1,1)","1","1","547.64","(1,1)"
"268","2","0","595.78","(2,0)","2","0","582.59","(2,0)"
"269","1","1","577.06","(1,1)","1","1","563.86","(1,1)"
"270","1","1","581.38","(1,1)","1","1","568.18","(1,1)"
"271","2","0","593.78","(2,0)","2","1","579.44","(2,1)"
"272","2","0","552.54","(2,0)","2","0","539.35","(2,0)"
"273","2","0","574.29","(2,0)","2","0","561.1","(2,0)"
"274","2","0","588.56","(2,0)","1","2","575.28","(1,2)"
"275","1","1","567.78","(1,1)","1","1","554.59","(1,1)"
"276","2","0","618.05","(2,0)","2","0","604.86","(2,0)"
"277","2","0","569.19","(2,0)","2","0","556","(2,0)"
"278","1","1","601.36","(1,1)","1","1","588.16","(1,1)"
"279","1","1","584.04","(1,1)","1","1","570.85","(1,1)"
"280","1","1","568.24","(1,1)","1","1","555.05","(1,1)"
"281","2","1","568.27","(2,1)","2","2","551.09","(2,2)"
"282","1","1","572.46","(1,1)","1","1","559.26","(1,1)"
"283","2","0","530.01","(2,0)","1","2","514.81","(1,2)"
"284","1","1","594.2","(1,1)","1","1","581.01","(1,1)"
"285","1","1","601.06","(1,1)","1","1","587.87","(1,1)"
"286","2","0","563.8","(2,0)","2","2","550.48","(2,2)"
"287","2","0","595.03","(2,0)","2","0","581.84","(2,0)"
"288","2","0","599.3","(2,0)","2","2","583.79","(2,2)"
"289","1","1","602.41","(1,1)","2","2","587.66","(2,2)"
"290","1","1","578.18","(1,1)","1","1","564.98","(1,1)"
"291","1","1","589.61","(1,1)","1","1","576.42","(1,1)"
"292","1","1","592.93","(1,1)","1","1","579.74","(1,1)"
"293","1","1","579.46","(1,1)","2","2","566.25","(2,2)"
"294","1","1","606.17","(1,1)","1","1","592.98","(1,1)"
"295","2","0","584.07","(2,0)","2","0","570.88","(2,0)"
"296","1","1","586.06","(1,1)","1","1","572.86","(1,1)"
"297","2","0","565.7","(2,0)","2","0","552.5","(2,0)"
"298","1","1","587.87","(1,1)","1","1","574.68","(1,1)"
"299","2","0","598.64","(2,0)","1","2","585.34","(1,2)"
"300","2","0","612.67","(2,0)","2","0","599.48","(2,0)"
"301","2","0","568.83","(2,0)","2","0","555.64","(2,0)"
"302","2","0","603.51","(2,0)","2","0","590.31","(2,0)"
"303","2","0","586.03","(2,0)","2","1","570.65","(2,1)"
"304","1","1","563.86","(1,1)","1","1","550.67","(1,1)"
"305","1","1","589.44","(1,1)","1","1","576.24","(1,1)"
"306","1","1","598.75","(1,1)","2","2","584.62","(2,2)"
"307","1","1","616.81","(1,1)","1","1","603.62","(1,1)"
"308","2","0","614.72","(2,0)","2","0","601.53","(2,0)"
"309","2","0","579.56","(2,0)","1","2","565.67","(1,2)"
"310","2","0","571.06","(2,0)","2","0","557.86","(2,0)"
"311","1","1","590.5","(1,1)","1","2","577.14","(1,2)"
"312","1","2","578.87","(1,2)","1","2","562.38","(1,2)"
"313","2","0","578.28","(2,0)","2","0","565.08","(2,0)"
"314","2","0","564.45","(2,0)","1","2","549.01","(1,2)"
"315","2","0","570.34","(2,0)","1","2","556.72","(1,2)"
"316","2","0","607.1","(2,0)","2","0","593.91","(2,0)"
"317","2","0","591.95","(2,0)","2","2","576.33","(2,2)"
"318","2","0","550.73","(2,0)","1","2","535.93","(1,2)"
"319","2","0","579.36","(2,0)","2","0","566.17","(2,0)"
"320","2","0","589.63","(2,0)","2","1","575.53","(2,1)"
"321","2","0","582.91","(2,0)","2","0","569.72","(2,0)"
"322","2","0","578.85","(2,0)","2","0","565.66","(2,0)"
"323","2","0","603.06","(2,0)","2","0","589.87","(2,0)"
"324","2","0","584.01","(2,0)","2","0","570.82","(2,0)"
"325","1","1","583.89","(1,1)","1","1","570.7","(1,1)"
"326","2","0","575.1","(2,0)","2","0","561.9","(2,0)"
"327","1","1","545.31","(1,1)","1","1","532.11","(1,1)"
"328","1","1","584.73","(1,1)","1","1","571.53","(1,1)"
"329","2","0","560.7","(2,0)","2","0","547.5","(2,0)"
"330","1","1","596.01","(1,1)","1","1","582.82","(1,1)"
"331","1","1","575.68","(1,1)","1","1","562.49","(1,1)"
"332","2","0","562.97","(2,0)","2","0","549.77","(2,0)"
"333","1","1","599.5","(1,1)","1","1","586.31","(1,1)"
"334","1","1","552.47","(1,1)","1","1","539.28","(1,1)"
"335","2","0","598.06","(2,0)","2","0","584.87","(2,0)"
"336","1","1","615.95","(1,1)","1","1","602.75","(1,1)"
"337","1","1","584.7","(1,1)","1","1","571.5","(1,1)"
"338","2","0","560.06","(2,0)","2","0","546.86","(2,0)"
"339","2","0","567.84","(2,0)","2","0","554.65","(2,0)"
"340","2","0","579.06","(2,0)","2","0","565.87","(2,0)"
"341","1","1","609.52","(1,1)","1","2","595.45","(1,2)"
"342","1","1","575.19","(1,1)","1","1","562","(1,1)"
"343","2","0","584.76","(2,0)","2","1","569.37","(2,1)"
"344","2","0","571.05","(2,0)","2","0","557.85","(2,0)"
"345","1","1","614.54","(1,1)","2","2","598.56","(2,2)"
"346","2","0","578.33","(2,0)","1","2","564.27","(1,2)"
"347","2","0","565.02","(2,0)","2","2","550.05","(2,2)"
"348","2","0","578.28","(2,0)","1","2","564.98","(1,2)"
"349","2","0","602.83","(2,0)","2","0","589.63","(2,0)"
"350","1","1","562.69","(1,1)","1","1","549.49","(1,1)"
"351","1","1","614.8","(1,1)","2","1","598.44","(2,1)"
"352","1","1","606.93","(1,1)","1","1","593.74","(1,1)"
"353","1","2","589.9","(1,2)","1","2","573.41","(1,2)"
"354","1","1","584.48","(1,1)","2","1","570.28","(2,1)"
"355","1","1","583.59","(1,1)","2","1","569.98","(2,1)"
"356","2","0","558.64","(2,0)","2","0","545.45","(2,0)"
"357","1","1","601.11","(1,1)","1","1","587.92","(1,1)"
"358","2","0","555.37","(2,0)","2","0","542.17","(2,0)"
"359","1","1","603.39","(1,1)","1","1","590.2","(1,1)"
"360","1","1","562.48","(1,1)","1","1","549.29","(1,1)"
"361","2","0","587.47","(2,0)","2","0","574.28","(2,0)"
"362","2","0","580.11","(2,0)","1","2","564.69","(1,2)"
"363","1","1","576.98","(1,1)","1","1","563.79","(1,1)"
"364","1","1","592.18","(1,1)","1","1","578.99","(1,1)"
"365","2","0","595.96","(2,0)","2","2","578.9","(2,2)"
"366","1","1","581.81","(1,1)","1","1","568.62","(1,1)"
"367","1","1","553.86","(1,1)","1","1","540.66","(1,1)"
"368","1","1","598.66","(1,1)","1","1","585.46","(1,1)"
"369","1","1","577.6","(1,1)","1","1","564.41","(1,1)"
"370","1","1","601.22","(1,1)","1","1","588.03","(1,1)"
"371","1","1","588.82","(1,1)","2","2","575.32","(2,2)"
"372","2","0","570.98","(2,0)","2","2","557.42","(2,2)"
"373","2","0","581.56","(2,0)","2","0","568.37","(2,0)"
"374","1","1","598.82","(1,1)","1","1","585.62","(1,1)"
"375","2","0","588.71","(2,0)","1","2","574.57","(1,2)"
"376","2","0","592.62","(2,0)","1","2","577.06","(1,2)"
"377","1","2","580.56","(1,2)","1","2","564.07","(1,2)"
"378","1","1","566.4","(1,1)","1","1","553.21","(1,1)"
"379","2","0","573.57","(2,0)","2","0","560.38","(2,0)"
"380","1","1","570.94","(1,1)","2","2","554.3","(2,2)"
"381","2","0","570.72","(2,0)","1","2","557.5","(1,2)"
"382","2","0","580.81","(2,0)","2","0","567.62","(2,0)"
"383","2","0","595.8","(2,0)","1","2","580.57","(1,2)"
"384","2","0","618.23","(2,0)","2","1","604.55","(2,1)"
"385","1","1","610.33","(1,1)","1","1","597.14","(1,1)"
"386","1","1","629.93","(1,1)","1","1","616.74","(1,1)"
"387","2","0","595.88","(2,0)","2","0","582.69","(2,0)"
"388","2","0","592.07","(2,0)","2","0","578.88","(2,0)"
"389","2","0","605.32","(2,0)","2","2","590.32","(2,2)"
"390","1","1","606.33","(1,1)","2","2","592.72","(2,2)"
"391","2","0","584.14","(2,0)","2","0","570.95","(2,0)"
"392","2","0","586.86","(2,0)","2","0","573.67","(2,0)"
"393","1","1","540.39","(1,1)","1","1","527.2","(1,1)"
"394","1","1","544.47","(1,1)","1","1","531.28","(1,1)"
"395","2","0","623.97","(2,0)","1","2","608.66","(1,2)"
"396","1","1","562.8","(1,1)","1","1","549.6","(1,1)"
"397","2","0","582.96","(2,0)","2","0","569.76","(2,0)"
"398","2","0","589.25","(2,0)","2","0","576.05","(2,0)"
"399","2","0","573.04","(2,0)","2","0","559.84","(2,0)"
"400","2","0","585.8","(2,0)","1","2","571.22","(1,2)"
"401","2","0","595.72","(2,0)","2","2","575.95","(2,2)"
"402","2","0","623.02","(2,0)","1","2","609.22","(1,2)"
"403","2","0","588.19","(2,0)","1","2","572.21","(1,2)"
"404","2","0","574.07","(2,0)","2","0","560.88","(2,0)"
"405","2","0","572.27","(2,0)","1","2","558.29","(1,2)"
"406","2","0","581.95","(2,0)","2","0","568.76","(2,0)"
"407","1","1","571.32","(1,1)","1","1","558.13","(1,1)"
"408","1","1","590.56","(1,1)","2","2","577.13","(2,2)"
"409","2","0","595.78","(2,0)","1","2","581.12","(1,2)"
"410","2","0","597.45","(2,0)","2","0","584.25","(2,0)"
"411","2","0","563.9","(2,0)","2","2","548.15","(2,2)"
"412","1","1","579.23","(1,1)","1","1","566.04","(1,1)"
"413","2","0","569.47","(2,0)","2","0","556.28","(2,0)"
"414","1","1","575.25","(1,1)","1","1","562.06","(1,1)"
"415","1","1","594.12","(1,1)","1","1","580.92","(1,1)"
"416","1","1","582.58","(1,1)","1","2","568.53","(1,2)"
"417","1","1","580.18","(1,1)","1","1","566.99","(1,1)"
"418","1","2","585.38","(1,2)","1","2","568.89","(1,2)"
"419","1","1","624.39","(1,1)","1","1","611.19","(1,1)"
"420","1","1","581.89","(1,1)","1","1","568.7","(1,1)"
"421","1","1","559.27","(1,1)","1","1","546.07","(1,1)"
"422","2","0","591.1","(2,0)","1","2","574.93","(1,2)"
"423","2","0","557.19","(2,0)","2","0","543.99","(2,0)"
"424","2","0","577.49","(2,0)","2","0","564.3","(2,0)"
"425","2","0","557.58","(2,0)","1","2","543.53","(1,2)"
"426","1","1","563.39","(1,1)","1","1","550.2","(1,1)"
"427","1","2","586.04","(1,2)","1","2","569.54","(1,2)"
"428","1","1","589.29","(1,1)","1","1","576.1","(1,1)"
"429","1","1","598.23","(1,1)","1","1","585.03","(1,1)"
"430","1","1","597.45","(1,1)","1","2","584.19","(1,2)"
"431","2","0","585.99","(2,0)","2","0","572.79","(2,0)"
"432","2","0","573.89","(2,0)","2","0","560.7","(2,0)"
"433","1","2","573.68","(1,2)","1","2","557.19","(1,2)"
"434","1","1","620.19","(1,1)","1","1","607","(1,1)"
"435","2","0","571.87","(2,0)","2","0","558.68","(2,0)"
