"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"106","1","2","1452.72","(1,2)","1","2","1431.64","(1,2)"
"107","2","0","1438.64","(2,0)","2","1","1420.28","(2,1)"
"108","2","2","1460.43","(2,2)","2","2","1435.14","(2,2)"
"109","2","2","1464.17","(2,2)","2","2","1438.88","(2,2)"
"110","2","1","1458.25","(2,1)","2","1","1437.18","(2,1)"
"111","1","2","1469.72","(1,2)","1","2","1448.65","(1,2)"
"112","2","0","1505.94","(2,0)","2","0","1489.08","(2,0)"
"113","1","2","1454.63","(1,2)","1","2","1433.56","(1,2)"
"114","1","2","1469.27","(1,2)","2","2","1445.75","(2,2)"
"115","2","2","1436.58","(2,2)","2","2","1411.29","(2,2)"
"116","2","0","1438.26","(2,0)","2","1","1421.2","(2,1)"
"117","2","0","1479.12","(2,0)","2","0","1462.26","(2,0)"
"118","1","2","1434.38","(1,2)","1","2","1413.31","(1,2)"
"119","2","2","1475.54","(2,2)","2","2","1450.25","(2,2)"
"120","2","1","1459.4","(2,1)","2","1","1438.32","(2,1)"
"121","2","2","1493.02","(2,2)","2","2","1467.73","(2,2)"
"122","2","2","1482.9","(2,2)","2","2","1457.61","(2,2)"
"123","2","0","1507.38","(2,0)","2","1","1488.52","(2,1)"
"124","2","2","1453.81","(2,2)","2","2","1428.52","(2,2)"
"125","2","2","1436.64","(2,2)","2","2","1411.35","(2,2)"
"126","2","2","1415.22","(2,2)","2","2","1389.93","(2,2)"
"127","2","0","1473.64","(2,0)","2","2","1452.52","(2,2)"
"128","1","2","1441.43","(1,2)","1","2","1420.36","(1,2)"
"129","2","0","1398.4","(2,0)","2","0","1381.54","(2,0)"
"130","2","1","1470.53","(2,1)","2","2","1446.87","(2,2)"
"131","1","2","1397.42","(1,2)","1","2","1376.35","(1,2)"
"132","2","2","1489.09","(2,2)","2","2","1463.81","(2,2)"
"133","2","2","1444.31","(2,2)","2","2","1419.03","(2,2)"
"134","2","0","1454.33","(2,0)","2","0","1437.47","(2,0)"
"135","2","2","1427.11","(2,2)","2","2","1401.82","(2,2)"
"136","2","2","1457.73","(2,2)","2","2","1432.44","(2,2)"
"137","2","2","1481.45","(2,2)","2","2","1456.16","(2,2)"
"138","2","2","1458.32","(2,2)","2","2","1433.04","(2,2)"
"139","2","2","1443.77","(2,2)","2","2","1418.48","(2,2)"
"140","2","2","1389.23","(2,2)","2","2","1363.94","(2,2)"
"141","2","0","1449.23","(2,0)","2","2","1430.13","(2,2)"
"142","2","2","1451.59","(2,2)","2","2","1426.3","(2,2)"
"143","1","2","1427.81","(1,2)","2","2","1405.07","(2,2)"
"144","2","0","1433.65","(2,0)","2","1","1412.86","(2,1)"
"145","1","2","1401.72","(1,2)","1","2","1380.64","(1,2)"
"146","2","2","1439.35","(2,2)","2","2","1414.06","(2,2)"
"147","1","2","1423.56","(1,2)","1","2","1402.48","(1,2)"
"148","1","2","1408.52","(1,2)","1","2","1387.44","(1,2)"
"149","2","0","1433.01","(2,0)","2","0","1416.15","(2,0)"
"150","1","2","1477.87","(1,2)","1","2","1456.79","(1,2)"
"151","1","2","1438.01","(1,2)","1","2","1416.94","(1,2)"
"152","1","2","1465.09","(1,2)","2","2","1443.39","(2,2)"
"153","2","2","1464.74","(2,2)","2","2","1439.45","(2,2)"
"154","2","0","1469.47","(2,0)","2","0","1452.61","(2,0)"
"155","2","2","1428.08","(2,2)","2","2","1402.79","(2,2)"
"156","1","2","1516.28","(1,2)","1","2","1495.21","(1,2)"
"157","2","2","1464.99","(2,2)","2","2","1439.71","(2,2)"
"158","2","2","1435.6","(2,2)","2","2","1410.31","(2,2)"
"159","2","0","1432.24","(2,0)","2","1","1414.36","(2,1)"
"160","2","0","1520.26","(2,0)","2","2","1499.09","(2,2)"
"161","2","2","1445.16","(2,2)","2","2","1419.87","(2,2)"
"162","1","2","1486.27","(1,2)","1","2","1465.19","(1,2)"
"163","2","0","1456.6","(2,0)","2","0","1439.75","(2,0)"
"164","1","2","1330.71","(1,2)","1","2","1309.63","(1,2)"
"165","2","2","1454.63","(2,2)","2","2","1429.34","(2,2)"
"166","1","2","1426.01","(1,2)","2","2","1404.76","(2,2)"
"167","2","2","1512.36","(2,2)","2","2","1487.07","(2,2)"
"168","2","0","1475.1","(2,0)","2","2","1455.26","(2,2)"
"169","2","2","1457.57","(2,2)","2","2","1432.28","(2,2)"
"170","2","2","1416.88","(2,2)","2","2","1391.59","(2,2)"
"171","2","2","1458.13","(2,2)","2","2","1432.84","(2,2)"
"172","2","0","1477.77","(2,0)","2","2","1459.39","(2,2)"
"173","2","2","1447.2","(2,2)","2","2","1421.91","(2,2)"
"174","2","0","1472.29","(2,0)","2","0","1455.43","(2,0)"
"175","2","2","1418.66","(2,2)","2","2","1393.38","(2,2)"
"176","2","2","1422.99","(2,2)","2","2","1397.7","(2,2)"
"177","2","2","1442.16","(2,2)","2","2","1416.88","(2,2)"
"178","2","2","1425.98","(2,2)","2","2","1400.69","(2,2)"
"179","2","1","1413.6","(2,1)","2","1","1392.53","(2,1)"
"180","2","2","1498.04","(2,2)","2","2","1472.75","(2,2)"
"181","2","2","1471","(2,2)","2","2","1445.71","(2,2)"
"182","1","2","1459.17","(1,2)","1","2","1438.1","(1,2)"
"183","1","2","1460.07","(1,2)","1","2","1438.99","(1,2)"
"184","2","2","1419.33","(2,2)","2","2","1394.04","(2,2)"
"185","2","0","1443.09","(2,0)","2","0","1426.23","(2,0)"
"186","2","2","1465.57","(2,2)","2","2","1440.28","(2,2)"
"187","2","2","1443.24","(2,2)","2","2","1417.95","(2,2)"
"188","2","2","1446.49","(2,2)","2","2","1421.21","(2,2)"
"189","2","2","1464.42","(2,2)","2","2","1439.13","(2,2)"
"190","2","0","1481.31","(2,0)","2","1","1464.34","(2,1)"
"191","2","0","1488.59","(2,0)","2","1","1471.7","(2,1)"
"192","2","1","1448.92","(2,1)","2","1","1427.84","(2,1)"
"193","1","2","1483.73","(1,2)","1","2","1462.66","(1,2)"
"194","2","2","1485.86","(2,2)","2","2","1460.58","(2,2)"
"195","1","2","1445.02","(1,2)","1","2","1423.94","(1,2)"
"196","2","2","1433.59","(2,2)","2","2","1408.3","(2,2)"
"197","2","2","1421.74","(2,2)","2","2","1396.45","(2,2)"
"198","1","2","1515.28","(1,2)","2","2","1492.92","(2,2)"
"199","2","2","1448.43","(2,2)","2","2","1423.14","(2,2)"
"200","2","2","1478.98","(2,2)","2","2","1453.69","(2,2)"
"201","2","0","1527.74","(2,0)","2","0","1510.88","(2,0)"
"202","2","2","1496.45","(2,2)","2","2","1471.16","(2,2)"
"203","1","2","1455.63","(1,2)","1","2","1434.55","(1,2)"
"204","2","2","1445.97","(2,2)","2","2","1420.69","(2,2)"
"205","2","0","1466.52","(2,0)","2","2","1446.21","(2,2)"
"206","2","2","1516.82","(2,2)","2","2","1491.54","(2,2)"
"207","2","2","1463.81","(2,2)","2","2","1438.53","(2,2)"
"208","2","0","1460.98","(2,0)","2","1","1440.31","(2,1)"
"209","2","0","1455.87","(2,0)","2","1","1436.3","(2,1)"
"210","2","2","1440.53","(2,2)","2","2","1415.24","(2,2)"
"211","1","2","1408.7","(1,2)","1","2","1387.63","(1,2)"
"212","2","0","1441.38","(2,0)","2","0","1424.52","(2,0)"
"213","2","2","1463.91","(2,2)","2","2","1438.62","(2,2)"
"214","2","0","1516.21","(2,0)","2","1","1499.32","(2,1)"
"215","1","2","1456.56","(1,2)","1","2","1435.49","(1,2)"
"216","2","2","1481.55","(2,2)","2","2","1456.27","(2,2)"
"217","2","2","1517.53","(2,2)","2","2","1492.24","(2,2)"
"218","2","1","1431.59","(2,1)","2","1","1410.52","(2,1)"
"219","2","0","1500.3","(2,0)","2","2","1475.22","(2,2)"
"220","2","2","1429.12","(2,2)","2","2","1403.83","(2,2)"
"221","2","1","1500.44","(2,1)","2","1","1479.37","(2,1)"
"222","2","2","1471.68","(2,2)","2","2","1446.39","(2,2)"
"223","1","2","1460.65","(1,2)","1","2","1439.57","(1,2)"
"224","2","0","1426.92","(2,0)","2","2","1406.2","(2,2)"
"225","2","1","1413.79","(2,1)","2","1","1392.72","(2,1)"
"226","2","0","1390.96","(2,0)","2","1","1372.83","(2,1)"
"227","2","2","1450.75","(2,2)","2","2","1425.46","(2,2)"
"228","2","2","1441.65","(2,2)","2","2","1416.36","(2,2)"
"229","1","2","1494.19","(1,2)","2","2","1469.86","(2,2)"
"230","1","2","1479.49","(1,2)","1","2","1458.41","(1,2)"
"231","2","2","1479.05","(2,2)","2","2","1453.77","(2,2)"
"232","2","2","1409.89","(2,2)","2","2","1384.6","(2,2)"
"233","2","2","1509.75","(2,2)","2","2","1484.46","(2,2)"
"234","2","1","1478.15","(2,1)","2","1","1457.08","(2,1)"
"235","2","2","1435.71","(2,2)","2","2","1410.42","(2,2)"
"236","2","2","1466.56","(2,2)","2","2","1441.28","(2,2)"
"237","2","2","1501.94","(2,2)","2","2","1476.65","(2,2)"
"238","2","0","1439.2","(2,0)","2","2","1416.99","(2,2)"
"239","2","0","1490.74","(2,0)","2","1","1470.98","(2,1)"
"240","2","0","1447.07","(2,0)","2","0","1430.21","(2,0)"
"241","2","0","1450.21","(2,0)","2","0","1433.35","(2,0)"
"242","2","2","1431.81","(2,2)","2","2","1406.53","(2,2)"
"243","1","2","1392.63","(1,2)","1","2","1371.56","(1,2)"
"244","2","0","1436.14","(2,0)","2","2","1412.94","(2,2)"
"245","2","0","1428.69","(2,0)","2","2","1409.47","(2,2)"
"246","2","2","1417.04","(2,2)","2","2","1391.76","(2,2)"
"247","2","0","1434.15","(2,0)","2","2","1411.77","(2,2)"
"248","1","2","1451.06","(1,2)","2","2","1426.22","(2,2)"
"249","2","0","1442.78","(2,0)","2","1","1422.77","(2,1)"
"250","2","2","1507.56","(2,2)","2","2","1482.27","(2,2)"
"251","2","2","1427.01","(2,2)","2","2","1401.72","(2,2)"
"252","1","2","1420.52","(1,2)","1","2","1399.44","(1,2)"
"253","1","2","1534.65","(1,2)","1","2","1513.57","(1,2)"
"254","2","1","1471.62","(2,1)","2","1","1450.55","(2,1)"
"255","2","0","1454.93","(2,0)","2","0","1438.07","(2,0)"
"256","2","0","1485.46","(2,0)","2","0","1468.6","(2,0)"
"257","2","2","1418.86","(2,2)","2","2","1393.57","(2,2)"
"258","2","2","1415.8","(2,2)","2","2","1390.51","(2,2)"
"259","2","1","1485.21","(2,1)","2","1","1464.14","(2,1)"
"260","2","0","1447.79","(2,0)","2","2","1424.6","(2,2)"
"261","2","2","1460.59","(2,2)","2","2","1435.3","(2,2)"
"262","2","2","1470.83","(2,2)","2","2","1445.54","(2,2)"
"263","2","2","1508.25","(2,2)","2","2","1482.96","(2,2)"
"264","1","2","1415.14","(1,2)","1","2","1394.06","(1,2)"
"265","2","0","1471.79","(2,0)","2","1","1454.62","(2,1)"
"266","2","0","1417.35","(2,0)","2","0","1400.49","(2,0)"
"267","2","2","1442.38","(2,2)","2","2","1417.09","(2,2)"
"268","2","0","1480.73","(2,0)","2","1","1460.32","(2,1)"
"269","2","2","1470.13","(2,2)","2","2","1444.84","(2,2)"
"270","2","2","1497.53","(2,2)","2","2","1472.25","(2,2)"
"271","2","0","1446.96","(2,0)","2","1","1428.7","(2,1)"
"272","2","2","1444.08","(2,2)","2","2","1418.79","(2,2)"
"273","2","0","1464.16","(2,0)","2","0","1447.3","(2,0)"
"274","2","2","1486.19","(2,2)","2","2","1460.9","(2,2)"
"275","2","2","1552.64","(2,2)","2","2","1527.35","(2,2)"
"276","2","0","1506.12","(2,0)","2","1","1486.42","(2,1)"
"277","1","2","1469.98","(1,2)","1","2","1448.91","(1,2)"
"278","2","0","1449.37","(2,0)","2","0","1432.52","(2,0)"
"279","2","2","1483.92","(2,2)","2","2","1458.63","(2,2)"
"280","1","2","1467.05","(1,2)","2","2","1445.46","(2,2)"
"281","2","2","1432.18","(2,2)","2","2","1406.89","(2,2)"
"282","2","2","1371.12","(2,2)","2","2","1345.83","(2,2)"
"283","2","2","1446.3","(2,2)","2","2","1421.02","(2,2)"
"284","2","2","1495.66","(2,2)","2","2","1470.37","(2,2)"
"285","1","2","1458.77","(1,2)","1","2","1437.7","(1,2)"
"286","2","1","1426.15","(2,1)","2","1","1405.08","(2,1)"
"287","1","2","1481.57","(1,2)","1","2","1460.49","(1,2)"
"288","2","2","1489.07","(2,2)","2","2","1463.78","(2,2)"
"289","1","2","1498.78","(1,2)","1","2","1477.71","(1,2)"
"290","2","2","1466.82","(2,2)","2","2","1441.53","(2,2)"
"291","2","2","1487.4","(2,2)","2","2","1462.11","(2,2)"
"292","2","2","1473.99","(2,2)","2","2","1448.7","(2,2)"
"293","2","2","1451.37","(2,2)","2","2","1426.08","(2,2)"
"294","1","2","1406.37","(1,2)","1","2","1385.29","(1,2)"
"295","2","2","1472.25","(2,2)","2","2","1446.96","(2,2)"
"296","1","2","1430.63","(1,2)","1","2","1409.55","(1,2)"
"297","1","2","1424.8","(1,2)","1","2","1403.72","(1,2)"
"298","2","0","1447.36","(2,0)","2","1","1429.73","(2,1)"
"299","2","0","1414.01","(2,0)","2","2","1390.46","(2,2)"
"300","2","2","1463.14","(2,2)","2","2","1437.85","(2,2)"
"301","2","0","1425.82","(2,0)","2","2","1404.41","(2,2)"
"302","2","2","1468.61","(2,2)","2","2","1443.32","(2,2)"
"303","2","2","1427.89","(2,2)","2","2","1402.6","(2,2)"
"304","2","0","1391.87","(2,0)","2","0","1375.01","(2,0)"
"305","2","2","1471.15","(2,2)","2","2","1445.86","(2,2)"
"306","2","2","1497.57","(2,2)","2","2","1472.28","(2,2)"
"307","2","2","1511.98","(2,2)","2","2","1486.69","(2,2)"
"308","2","2","1486.5","(2,2)","2","2","1461.21","(2,2)"
"309","2","2","1430.93","(2,2)","2","2","1405.64","(2,2)"
"310","2","2","1415.27","(2,2)","2","2","1389.99","(2,2)"
"311","2","2","1466.15","(2,2)","2","2","1440.86","(2,2)"
"312","2","2","1463.82","(2,2)","2","2","1438.54","(2,2)"
"313","1","2","1381.65","(1,2)","1","2","1360.57","(1,2)"
"314","1","2","1439.11","(1,2)","1","2","1418.03","(1,2)"
"315","1","2","1439.42","(1,2)","1","2","1418.35","(1,2)"
"316","2","2","1468.18","(2,2)","2","2","1442.9","(2,2)"
"317","1","2","1388.3","(1,2)","1","2","1367.23","(1,2)"
"318","2","0","1468.24","(2,0)","2","1","1448.54","(2,1)"
"319","2","0","1484.58","(2,0)","2","0","1467.73","(2,0)"
"320","2","2","1435.66","(2,2)","2","2","1410.37","(2,2)"
"321","2","0","1450.47","(2,0)","2","0","1433.61","(2,0)"
"322","2","0","1497.91","(2,0)","2","1","1477.66","(2,1)"
"323","2","0","1491.24","(2,0)","2","1","1473.84","(2,1)"
"324","2","2","1489.55","(2,2)","2","2","1464.27","(2,2)"
"325","2","2","1471.31","(2,2)","2","2","1446.02","(2,2)"
"326","2","0","1370.05","(2,0)","2","1","1352.07","(2,1)"
"327","2","2","1464.02","(2,2)","2","2","1438.73","(2,2)"
"328","2","2","1446.29","(2,2)","2","2","1421","(2,2)"
"329","2","2","1437.69","(2,2)","2","2","1412.4","(2,2)"
"330","2","2","1483.16","(2,2)","2","2","1457.87","(2,2)"
"331","1","2","1401.74","(1,2)","2","2","1378.16","(2,2)"
"332","2","2","1477.56","(2,2)","2","2","1452.28","(2,2)"
"333","2","2","1460.21","(2,2)","2","2","1434.92","(2,2)"
"334","1","2","1454.57","(1,2)","1","2","1433.49","(1,2)"
"335","2","2","1473.27","(2,2)","2","2","1447.98","(2,2)"
"336","2","2","1442.7","(2,2)","2","2","1417.42","(2,2)"
"337","2","2","1408.15","(2,2)","2","2","1382.86","(2,2)"
"338","1","2","1441.69","(1,2)","1","2","1420.61","(1,2)"
"339","2","2","1426.49","(2,2)","2","2","1401.21","(2,2)"
"340","2","2","1487.17","(2,2)","2","2","1461.88","(2,2)"
"341","1","2","1433.3","(1,2)","1","2","1412.23","(1,2)"
"342","2","2","1475.57","(2,2)","2","2","1450.28","(2,2)"
"343","2","2","1463.89","(2,2)","2","2","1438.6","(2,2)"
"344","2","2","1475.67","(2,2)","2","2","1450.38","(2,2)"
"345","2","0","1467.72","(2,0)","2","0","1450.86","(2,0)"
"346","2","2","1429.93","(2,2)","2","2","1404.64","(2,2)"
"347","2","0","1488.68","(2,0)","2","0","1471.82","(2,0)"
"348","1","2","1472.96","(1,2)","1","2","1451.88","(1,2)"
"349","2","2","1458.11","(2,2)","2","2","1432.82","(2,2)"
"350","2","0","1465.98","(2,0)","2","0","1449.12","(2,0)"
"351","2","2","1477.85","(2,2)","2","2","1452.56","(2,2)"
"352","2","0","1502.28","(2,0)","2","0","1485.42","(2,0)"
"353","2","2","1460.25","(2,2)","2","2","1434.96","(2,2)"
"354","2","2","1468.74","(2,2)","2","2","1443.45","(2,2)"
"355","2","2","1474.17","(2,2)","2","2","1448.89","(2,2)"
"356","1","2","1447.51","(1,2)","2","2","1423.86","(2,2)"
"357","2","2","1439.55","(2,2)","2","2","1414.27","(2,2)"
"358","2","1","1451.95","(2,1)","2","2","1428.96","(2,2)"
"359","2","2","1391.03","(2,2)","2","2","1365.74","(2,2)"
"360","2","1","1434.49","(2,1)","2","1","1413.41","(2,1)"
"361","1","2","1469.76","(1,2)","1","2","1448.69","(1,2)"
"362","2","1","1500.23","(2,1)","2","1","1479.15","(2,1)"
"363","2","2","1465.95","(2,2)","2","2","1440.67","(2,2)"
"364","1","2","1435.13","(1,2)","1","2","1414.06","(1,2)"
"365","2","2","1490.76","(2,2)","2","2","1465.48","(2,2)"
"366","2","2","1431.29","(2,2)","2","2","1406.01","(2,2)"
"367","1","2","1476.09","(1,2)","2","2","1452.72","(2,2)"
"368","1","2","1464.07","(1,2)","1","2","1443","(1,2)"
"369","2","2","1420.49","(2,2)","2","2","1395.2","(2,2)"
"370","2","2","1484.62","(2,2)","2","2","1459.33","(2,2)"
"371","2","0","1473.39","(2,0)","2","0","1456.53","(2,0)"
"372","2","2","1452.97","(2,2)","2","2","1427.69","(2,2)"
"373","2","2","1500.34","(2,2)","2","2","1475.05","(2,2)"
"374","1","2","1424.58","(1,2)","1","2","1403.51","(1,2)"
"375","2","2","1445.88","(2,2)","2","2","1420.59","(2,2)"
"376","2","0","1438.93","(2,0)","2","0","1422.07","(2,0)"
"377","2","2","1468.11","(2,2)","2","2","1442.83","(2,2)"
"378","2","2","1428.56","(2,2)","2","2","1403.27","(2,2)"
"379","2","0","1415.98","(2,0)","2","1","1398.45","(2,1)"
"380","1","2","1402.38","(1,2)","1","2","1381.31","(1,2)"
"381","2","2","1424.42","(2,2)","2","2","1399.13","(2,2)"
"382","2","0","1451.85","(2,0)","2","1","1434.39","(2,1)"
"383","1","2","1450.95","(1,2)","1","2","1429.88","(1,2)"
"384","2","2","1500.95","(2,2)","2","2","1475.66","(2,2)"
"385","2","1","1497.08","(2,1)","2","1","1476.01","(2,1)"
"386","2","2","1474.81","(2,2)","2","2","1449.52","(2,2)"
"387","2","2","1446.68","(2,2)","2","2","1421.39","(2,2)"
"388","2","2","1495.32","(2,2)","2","2","1470.04","(2,2)"
"389","2","2","1454.38","(2,2)","2","2","1429.1","(2,2)"
"390","2","2","1492.01","(2,2)","2","2","1466.73","(2,2)"
"391","1","2","1478.19","(1,2)","1","2","1457.11","(1,2)"
"392","2","2","1396.92","(2,2)","2","2","1371.63","(2,2)"
"393","1","2","1417.9","(1,2)","2","2","1394.17","(2,2)"
"394","1","2","1492.25","(1,2)","1","2","1471.18","(1,2)"
"395","2","2","1423.68","(2,2)","2","2","1398.39","(2,2)"
"396","2","2","1424.58","(2,2)","2","2","1399.29","(2,2)"
"397","1","2","1440.86","(1,2)","2","2","1416.26","(2,2)"
"398","2","1","1461.86","(2,1)","2","1","1440.79","(2,1)"
"399","2","2","1432.4","(2,2)","2","2","1407.11","(2,2)"
"400","2","0","1435.8","(2,0)","2","1","1417.75","(2,1)"
"401","2","2","1484.3","(2,2)","2","2","1459.01","(2,2)"
"402","2","0","1450.73","(2,0)","2","2","1426.56","(2,2)"
"403","2","2","1456.45","(2,2)","2","2","1431.16","(2,2)"
"404","1","2","1406.33","(1,2)","1","2","1385.25","(1,2)"
"405","2","2","1433.53","(2,2)","2","2","1408.24","(2,2)"
"406","2","2","1446.51","(2,2)","2","2","1421.23","(2,2)"
"407","2","2","1481.35","(2,2)","2","2","1456.07","(2,2)"
"408","2","0","1441.1","(2,0)","2","1","1421.72","(2,1)"
"409","2","2","1458.2","(2,2)","2","2","1432.91","(2,2)"
