"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"73","1","1","589.2","(1,1)","1","1","579.32","(1,1)"
"74","1","1","607.52","(1,1)","2","2","597.35","(2,2)"
"75","1","1","593.34","(1,1)","1","1","583.46","(1,1)"
"76","1","1","555.7","(1,1)","1","1","545.82","(1,1)"
"77","2","0","615.26","(2,0)","2","0","605.38","(2,0)"
"78","2","0","591.31","(2,0)","1","2","579.39","(1,2)"
"79","1","1","568.44","(1,1)","1","1","558.56","(1,1)"
"80","2","0","595.77","(2,0)","1","2","585.46","(1,2)"
"81","1","1","568.04","(1,1)","2","2","557.12","(2,2)"
"82","2","0","558.47","(2,0)","2","2","546.49","(2,2)"
"83","2","0","565.87","(2,0)","1","2","555.47","(1,2)"
"84","2","0","589.9","(2,0)","2","0","580.02","(2,0)"
"85","1","1","571.48","(1,1)","1","1","561.6","(1,1)"
"86","1","1","566.05","(1,1)","1","1","556.17","(1,1)"
"87","1","1","604.75","(1,1)","1","1","594.87","(1,1)"
"88","2","0","581.37","(2,0)","2","0","571.49","(2,0)"
"89","1","1","577.31","(1,1)","2","1","565.95","(2,1)"
"90","2","0","568.39","(2,0)","2","0","558.51","(2,0)"
"91","1","1","570.59","(1,1)","1","1","560.71","(1,1)"
"92","2","0","596.53","(2,0)","2","0","586.65","(2,0)"
"93","1","1","574.94","(1,1)","1","1","565.06","(1,1)"
"94","1","2","584.89","(1,2)","1","2","571.72","(1,2)"
"95","2","0","600.79","(2,0)","2","0","590.91","(2,0)"
"96","2","0","567.37","(2,0)","2","0","557.49","(2,0)"
"97","2","0","564.56","(2,0)","2","0","554.68","(2,0)"
"98","2","0","597.21","(2,0)","2","0","587.33","(2,0)"
"99","1","2","609.3","(1,2)","1","2","596.12","(1,2)"
"100","1","1","563.77","(1,1)","1","1","553.89","(1,1)"
"101","2","0","601.38","(2,0)","2","2","589.06","(2,2)"
"102","1","1","617.61","(1,1)","2","2","602.43","(2,2)"
"103","2","0","580.73","(2,0)","2","1","569.48","(2,1)"
"104","2","0","564.28","(2,0)","1","2","552.12","(1,2)"
"105","1","2","558.54","(1,2)","1","2","545.37","(1,2)"
"106","2","0","582.6","(2,0)","1","2","572.15","(1,2)"
"107","1","1","575.06","(1,1)","1","1","565.18","(1,1)"
"108","2","0","581.33","(2,0)","2","0","571.45","(2,0)"
"109","1","1","556.69","(1,1)","1","2","546.2","(1,2)"
"110","1","1","584.55","(1,1)","1","1","574.67","(1,1)"
"111","2","0","548.22","(2,0)","2","0","538.34","(2,0)"
"112","1","1","548.97","(1,1)","1","1","539.09","(1,1)"
"113","1","1","543.24","(1,1)","1","1","533.36","(1,1)"
"114","2","0","569.35","(2,0)","1","2","556.82","(1,2)"
"115","2","0","596.13","(2,0)","2","0","586.25","(2,0)"
"116","1","2","529.31","(1,2)","1","2","516.14","(1,2)"
"117","1","1","571.96","(1,1)","2","2","561.29","(2,2)"
"118","1","1","523.69","(1,1)","1","1","513.81","(1,1)"
"119","1","1","564.64","(1,1)","2","1","553.17","(2,1)"
"120","2","0","598.35","(2,0)","2","0","588.47","(2,0)"
"121","1","1","558.46","(1,1)","1","2","547.66","(1,2)"
"122","2","0","604.59","(2,0)","2","0","594.71","(2,0)"
"123","1","1","586.65","(1,1)","1","1","576.77","(1,1)"
"124","1","1","574.28","(1,1)","1","1","564.4","(1,1)"
"125","1","1","599.32","(1,1)","1","1","589.44","(1,1)"
"126","1","1","574.63","(1,1)","1","1","564.75","(1,1)"
"127","2","0","613.67","(2,0)","1","2","602.82","(1,2)"
"128","1","1","604.85","(1,1)","1","1","594.97","(1,1)"
"129","2","0","594.44","(2,0)","2","0","584.56","(2,0)"
"130","1","1","608.6","(1,1)","1","1","598.72","(1,1)"
"131","1","1","605.51","(1,1)","1","1","595.63","(1,1)"
"132","1","1","567.98","(1,1)","1","1","558.1","(1,1)"
"133","2","0","521.62","(2,0)","2","0","511.74","(2,0)"
"134","2","1","571.4","(2,1)","2","1","558.23","(2,1)"
"135","1","1","593.41","(1,1)","1","1","583.53","(1,1)"
"136","2","0","574.65","(2,0)","2","0","564.77","(2,0)"
"137","1","1","618.16","(1,1)","1","2","607.09","(1,2)"
"138","2","0","575.21","(2,0)","2","0","565.33","(2,0)"
"139","2","0","572.45","(2,0)","2","0","562.57","(2,0)"
"140","1","1","585.67","(1,1)","1","1","575.79","(1,1)"
"141","2","0","567.1","(2,0)","2","0","557.22","(2,0)"
"142","1","1","567.15","(1,1)","1","1","557.27","(1,1)"
"143","1","1","577.09","(1,1)","2","2","566.19","(2,2)"
"144","2","0","595.37","(2,0)","2","1","584.76","(2,1)"
"145","1","1","589.44","(1,1)","1","2","579.44","(1,2)"
"146","1","1","594.85","(1,1)","1","2","584.69","(1,2)"
"147","1","1","615.64","(1,1)","1","1","605.76","(1,1)"
"148","2","0","572.77","(2,0)","2","2","562.8","(2,2)"
"149","1","1","594.97","(1,1)","1","1","585.09","(1,1)"
"150","1","1","556.19","(1,1)","2","1","545.33","(2,1)"
"151","1","1","611.08","(1,1)","1","1","601.2","(1,1)"
"152","2","0","569.8","(2,0)","1","2","556.86","(1,2)"
"153","1","1","548.79","(1,1)","1","1","538.91","(1,1)"
"154","1","2","565.06","(1,2)","1","2","551.89","(1,2)"
"155","2","0","579.19","(2,0)","2","2","565.47","(2,2)"
"156","2","0","587.71","(2,0)","1","2","576.58","(1,2)"
"157","1","1","575.94","(1,1)","1","2","565.62","(1,2)"
"158","1","1","585.02","(1,1)","1","1","575.14","(1,1)"
"159","2","0","550.1","(2,0)","2","0","540.22","(2,0)"
"160","1","1","561.83","(1,1)","1","1","551.95","(1,1)"
"161","2","0","570.54","(2,0)","2","0","560.66","(2,0)"
"162","1","1","574.7","(1,1)","1","1","564.82","(1,1)"
"163","1","1","567.7","(1,1)","1","1","557.82","(1,1)"
"164","1","1","572.04","(1,1)","1","1","562.16","(1,1)"
"165","1","1","597.45","(1,1)","1","1","587.57","(1,1)"
"166","2","0","593.4","(2,0)","2","0","583.52","(2,0)"
"167","2","0","571.89","(2,0)","1","2","561.56","(1,2)"
"168","1","1","574.9","(1,1)","1","1","565.02","(1,1)"
"169","2","0","562.98","(2,0)","2","1","551.17","(2,1)"
"170","1","1","610.6","(1,1)","1","2","600.7","(1,2)"
"171","1","1","565.98","(1,1)","1","1","556.1","(1,1)"
"172","1","2","567.26","(1,2)","1","2","554.09","(1,2)"
"173","1","1","555.81","(1,1)","1","1","545.93","(1,1)"
"174","1","1","592.36","(1,1)","1","1","582.48","(1,1)"
"175","1","1","595.84","(1,1)","1","1","585.96","(1,1)"
"176","1","1","576.15","(1,1)","1","1","566.27","(1,1)"
"177","1","2","576.19","(1,2)","1","2","563.02","(1,2)"
"178","2","0","525.08","(2,0)","1","2","512.27","(1,2)"
"179","2","0","584.49","(2,0)","2","0","574.61","(2,0)"
"180","1","1","537.7","(1,1)","1","1","527.82","(1,1)"
"181","2","0","606.04","(2,0)","2","1","596.02","(2,1)"
"182","1","1","584.48","(1,1)","1","1","574.61","(1,1)"
"183","1","1","578.56","(1,1)","1","1","568.68","(1,1)"
"184","2","0","598.18","(2,0)","2","0","588.3","(2,0)"
"185","1","1","572.34","(1,1)","1","1","562.46","(1,1)"
"186","2","0","568.64","(2,0)","1","2","557.75","(1,2)"
"187","2","0","536.44","(2,0)","1","2","526.47","(1,2)"
"188","2","0","585.47","(2,0)","1","2","574.96","(1,2)"
"189","1","1","585.46","(1,1)","1","1","575.58","(1,1)"
"190","1","1","583.52","(1,1)","2","2","572.36","(2,2)"
"191","2","0","554.61","(2,0)","2","0","544.73","(2,0)"
"192","2","0","600.56","(2,0)","2","0","590.68","(2,0)"
"193","1","1","617.8","(1,1)","1","1","607.92","(1,1)"
"194","2","0","577.79","(2,0)","2","0","567.91","(2,0)"
"195","2","0","571.67","(2,0)","2","0","561.79","(2,0)"
"196","1","1","605.14","(1,1)","1","1","595.26","(1,1)"
"197","1","1","553.23","(1,1)","1","1","543.35","(1,1)"
"198","1","1","554.82","(1,1)","1","1","544.94","(1,1)"
"199","2","0","593.25","(2,0)","2","0","583.37","(2,0)"
"200","1","1","558.68","(1,1)","1","1","548.8","(1,1)"
"201","1","1","599.43","(1,1)","1","2","589.25","(1,2)"
"202","1","1","569.46","(1,1)","1","1","559.58","(1,1)"
"203","2","0","577.54","(2,0)","2","0","567.66","(2,0)"
"204","2","0","568.75","(2,0)","2","0","558.87","(2,0)"
"205","2","0","558.78","(2,0)","2","0","548.9","(2,0)"
"206","2","0","583.89","(2,0)","2","0","574.01","(2,0)"
"207","1","1","573.08","(1,1)","1","1","563.2","(1,1)"
"208","1","1","563.2","(1,1)","1","1","553.32","(1,1)"
"209","1","1","583.05","(1,1)","1","1","573.17","(1,1)"
"210","1","1","560.59","(1,1)","1","1","550.71","(1,1)"
"211","1","1","594.42","(1,1)","1","1","584.54","(1,1)"
"212","2","0","579.72","(2,0)","2","0","569.84","(2,0)"
"213","2","0","587.56","(2,0)","2","0","577.68","(2,0)"
"214","2","0","580.8","(2,0)","2","0","570.92","(2,0)"
"215","1","1","571.41","(1,1)","1","1","561.53","(1,1)"
"216","1","1","616.87","(1,1)","1","1","606.99","(1,1)"
"217","1","1","569.8","(1,1)","1","1","559.92","(1,1)"
"218","1","1","582.39","(1,1)","1","1","572.51","(1,1)"
"219","2","0","595.51","(2,0)","2","0","585.63","(2,0)"
"220","1","1","548.8","(1,1)","1","1","538.92","(1,1)"
"221","1","1","571.58","(1,1)","1","1","561.7","(1,1)"
"222","2","2","596.23","(2,2)","2","2","579.76","(2,2)"
"223","2","0","579.53","(2,0)","1","2","568.38","(1,2)"
"224","1","1","606.87","(1,1)","1","1","596.99","(1,1)"
"225","2","0","547.16","(2,0)","2","0","537.28","(2,0)"
"226","2","0","567.92","(2,0)","2","0","558.04","(2,0)"
"227","2","0","611.48","(2,0)","2","1","601.53","(2,1)"
"228","1","1","598.69","(1,1)","1","1","588.81","(1,1)"
"229","2","0","579.45","(2,0)","2","0","569.57","(2,0)"
"230","1","1","545.66","(1,1)","1","1","535.78","(1,1)"
"231","1","1","600.28","(1,1)","1","1","590.4","(1,1)"
"232","2","0","567.18","(2,0)","2","0","557.3","(2,0)"
"233","1","1","612.48","(1,1)","1","1","602.6","(1,1)"
"234","2","0","567.85","(2,0)","2","0","557.97","(2,0)"
"235","1","1","576.17","(1,1)","1","1","566.29","(1,1)"
"236","1","1","570.32","(1,1)","1","1","560.44","(1,1)"
"237","2","0","581.24","(2,0)","1","2","568.81","(1,2)"
"238","1","1","591.98","(1,1)","1","2","580.05","(1,2)"
"239","1","1","600.47","(1,1)","1","1","590.59","(1,1)"
"240","2","0","585.37","(2,0)","2","0","575.49","(2,0)"
"241","2","1","590.06","(2,1)","2","1","576.89","(2,1)"
"242","1","1","601.63","(1,1)","1","1","591.75","(1,1)"
"243","1","1","597.44","(1,1)","1","2","586.69","(1,2)"
"244","2","0","556.9","(2,0)","2","0","547.02","(2,0)"
"245","1","1","582.56","(1,1)","1","1","572.68","(1,1)"
"246","2","0","560.84","(2,0)","2","0","550.96","(2,0)"
"247","1","1","537.89","(1,1)","1","1","528.01","(1,1)"
"248","2","0","591","(2,0)","2","0","581.12","(2,0)"
"249","1","1","578.18","(1,1)","1","1","568.3","(1,1)"
"250","1","1","557.35","(1,1)","2","2","545.48","(2,2)"
"251","1","1","606.18","(1,1)","1","1","596.3","(1,1)"
"252","2","0","587.95","(2,0)","1","2","575.02","(1,2)"
"253","2","0","565.01","(2,0)","2","0","555.13","(2,0)"
"254","2","0","569.47","(2,0)","2","0","559.59","(2,0)"
"255","2","0","564.41","(2,0)","2","1","554.43","(2,1)"
"256","2","0","583.01","(2,0)","2","0","573.13","(2,0)"
"257","2","0","579.44","(2,0)","2","0","569.56","(2,0)"
"258","1","1","563.32","(1,1)","1","1","553.44","(1,1)"
"259","1","1","552.99","(1,1)","1","1","543.11","(1,1)"
"260","2","0","585.69","(2,0)","2","1","574.58","(2,1)"
"261","2","0","599.06","(2,0)","1","2","588.45","(1,2)"
"262","2","0","585.12","(2,0)","1","2","572.8","(1,2)"
"263","2","1","555.76","(2,1)","2","1","542.59","(2,1)"
"264","1","1","585.43","(1,1)","1","1","575.55","(1,1)"
"265","1","1","578.89","(1,1)","1","2","568.62","(1,2)"
"266","1","1","592.08","(1,1)","1","1","582.2","(1,1)"
"267","2","0","556.04","(2,0)","1","2","544.94","(1,2)"
"268","1","1","593.08","(1,1)","1","1","583.2","(1,1)"
"269","1","1","564.63","(1,1)","1","2","553.55","(1,2)"
"270","2","0","590.58","(2,0)","2","1","580.61","(2,1)"
"271","2","0","587.94","(2,0)","2","2","571.56","(2,2)"
"272","1","1","559.35","(1,1)","2","1","548.7","(2,1)"
"273","2","2","556.69","(2,2)","2","2","540.23","(2,2)"
"274","1","2","559.98","(1,2)","2","2","545.45","(2,2)"
"275","2","0","594.34","(2,0)","2","0","584.46","(2,0)"
"276","2","0","558.66","(2,0)","2","0","548.78","(2,0)"
"277","2","0","577.68","(2,0)","2","0","567.8","(2,0)"
"278","1","1","605.08","(1,1)","1","1","595.2","(1,1)"
"279","1","1","599.78","(1,1)","1","2","589.36","(1,2)"
"280","1","1","569.89","(1,1)","1","2","559.86","(1,2)"
"281","2","0","588","(2,0)","2","0","578.12","(2,0)"
"282","2","0","579.06","(2,0)","2","2","564.66","(2,2)"
"283","2","0","597.61","(2,0)","1","2","587.69","(1,2)"
"284","1","1","545.23","(1,1)","2","2","532.35","(2,2)"
"285","1","1","583.43","(1,1)","1","1","573.56","(1,1)"
"286","2","0","599.95","(2,0)","2","1","589.18","(2,1)"
"287","2","0","597.67","(2,0)","2","0","587.79","(2,0)"
"288","2","0","538.76","(2,0)","1","2","527.19","(1,2)"
"289","1","1","622.68","(1,1)","1","1","612.8","(1,1)"
"290","2","0","596.21","(2,0)","2","0","586.33","(2,0)"
"291","1","1","605.15","(1,1)","1","1","595.27","(1,1)"
"292","1","1","598.63","(1,1)","2","1","588.16","(2,1)"
"293","1","1","599.99","(1,1)","1","1","590.11","(1,1)"
"294","1","1","585.71","(1,1)","1","1","575.83","(1,1)"
"295","1","1","570.64","(1,1)","1","1","560.76","(1,1)"
"296","1","1","579.01","(1,1)","1","1","569.13","(1,1)"
"297","2","0","556.29","(2,0)","2","0","546.41","(2,0)"
"298","1","1","608.09","(1,1)","1","1","598.21","(1,1)"
"299","1","1","607.03","(1,1)","2","1","597.07","(2,1)"
"300","1","1","591.39","(1,1)","1","1","581.51","(1,1)"
"301","1","1","535.55","(1,1)","2","1","525.49","(2,1)"
"302","2","0","557.13","(2,0)","2","0","547.25","(2,0)"
"303","1","2","594.68","(1,2)","1","2","581.51","(1,2)"
"304","1","1","597.25","(1,1)","1","1","587.37","(1,1)"
"305","1","1","570.49","(1,1)","2","2","558.04","(2,2)"
"306","2","0","558.8","(2,0)","2","0","548.92","(2,0)"
"307","2","0","569.6","(2,0)","2","0","559.72","(2,0)"
"308","1","1","602.32","(1,1)","1","1","592.44","(1,1)"
"309","2","0","593.19","(2,0)","2","2","579.35","(2,2)"
"310","1","2","569.39","(1,2)","1","2","556.22","(1,2)"
"311","2","0","574.95","(2,0)","2","0","565.07","(2,0)"
"312","1","1","571.56","(1,1)","1","1","561.68","(1,1)"
"313","1","1","563.7","(1,1)","1","1","553.82","(1,1)"
"314","2","0","546.69","(2,0)","2","0","536.81","(2,0)"
"315","2","0","576.97","(2,0)","2","1","564.87","(2,1)"
"316","1","1","588.52","(1,1)","1","1","578.64","(1,1)"
"317","1","1","597.19","(1,1)","1","1","587.31","(1,1)"
"318","2","0","601.4","(2,0)","2","1","590.8","(2,1)"
"319","1","1","580.47","(1,1)","1","1","570.59","(1,1)"
"320","1","1","565.31","(1,1)","1","1","555.43","(1,1)"
"321","1","2","609.49","(1,2)","1","2","596.32","(1,2)"
"322","2","0","582.65","(2,0)","2","0","572.77","(2,0)"
"323","1","1","593.08","(1,1)","1","1","583.21","(1,1)"
"324","1","1","551.44","(1,1)","1","1","541.56","(1,1)"
"325","2","0","536.32","(2,0)","1","2","525.64","(1,2)"
"326","2","0","609.85","(2,0)","2","0","599.97","(2,0)"
"327","2","0","589.08","(2,0)","2","0","579.2","(2,0)"
"328","2","0","587.71","(2,0)","2","2","575.14","(2,2)"
"329","2","0","570.74","(2,0)","2","0","560.86","(2,0)"
"330","2","0","615.18","(2,0)","2","2","603.49","(2,2)"
"331","2","0","602.59","(2,0)","2","0","592.71","(2,0)"
"332","1","1","564.59","(1,1)","1","1","554.71","(1,1)"
"333","2","0","572.14","(2,0)","2","0","562.26","(2,0)"
"334","1","1","627.43","(1,1)","1","1","617.55","(1,1)"
"335","1","2","589.96","(1,2)","1","2","576.79","(1,2)"
"336","1","1","553.76","(1,1)","1","1","543.88","(1,1)"
"337","2","0","573.5","(2,0)","2","2","562.3","(2,2)"
"338","2","0","566.74","(2,0)","2","1","555.31","(2,1)"
"339","2","0","565.01","(2,0)","2","0","555.13","(2,0)"
"340","1","1","569.22","(1,1)","1","1","559.34","(1,1)"
"341","2","0","579.85","(2,0)","2","0","569.97","(2,0)"
"342","2","0","582.82","(2,0)","2","1","572.22","(2,1)"
"343","2","0","577.4","(2,0)","2","0","567.52","(2,0)"
"344","2","0","575.96","(2,0)","2","0","566.08","(2,0)"
"345","2","0","611.07","(2,0)","1","2","600.66","(1,2)"
"346","1","1","576.99","(1,1)","2","2","566.62","(2,2)"
"347","1","1","585.99","(1,1)","1","1","576.11","(1,1)"
"348","1","1","558.82","(1,1)","1","1","548.94","(1,1)"
"349","1","1","593.46","(1,1)","1","1","583.58","(1,1)"
"350","1","1","520.22","(1,1)","1","1","510.34","(1,1)"
"351","2","0","572.92","(2,0)","2","0","563.04","(2,0)"
"352","1","1","570.94","(1,1)","1","1","561.06","(1,1)"
"353","2","0","558.13","(2,0)","2","0","548.25","(2,0)"
"354","1","2","579.13","(1,2)","1","2","565.96","(1,2)"
"355","1","1","577.03","(1,1)","1","1","567.15","(1,1)"
"356","2","0","549.5","(2,0)","1","2","539.57","(1,2)"
"357","1","1","618.82","(1,1)","1","2","607.53","(1,2)"
"358","1","1","597.44","(1,1)","1","1","587.56","(1,1)"
"359","2","0","602.31","(2,0)","1","2","591.28","(1,2)"
"360","2","0","580.48","(2,0)","2","1","568.99","(2,1)"
"361","2","0","564.47","(2,0)","2","2","554.19","(2,2)"
"362","1","1","583.89","(1,1)","1","1","574.01","(1,1)"
"363","1","1","569.41","(1,1)","1","1","559.53","(1,1)"
"364","2","0","569.08","(2,0)","2","0","559.2","(2,0)"
"365","1","1","561.92","(1,1)","1","1","552.04","(1,1)"
"366","2","0","578.82","(2,0)","2","2","567.49","(2,2)"
"367","2","2","572.29","(2,2)","2","2","555.82","(2,2)"
"368","1","1","597.08","(1,1)","1","1","587.2","(1,1)"
"369","1","1","591.09","(1,1)","2","1","579","(2,1)"
"370","1","1","582.33","(1,1)","1","1","572.45","(1,1)"
"371","2","0","585.61","(2,0)","2","0","575.73","(2,0)"
"372","2","0","609.33","(2,0)","1","2","599.31","(1,2)"
"373","1","2","571.78","(1,2)","1","2","558.61","(1,2)"
"374","2","0","603.75","(2,0)","2","0","593.87","(2,0)"
"375","1","1","579.26","(1,1)","2","2","565.68","(2,2)"
"376","2","0","603.63","(2,0)","2","2","591.64","(2,2)"
"377","2","0","581.45","(2,0)","2","0","571.57","(2,0)"
"378","2","0","592.07","(2,0)","2","0","582.19","(2,0)"
"379","1","1","593.81","(1,1)","1","1","583.93","(1,1)"
"380","1","1","574.15","(1,1)","1","2","562.33","(1,2)"
"381","2","0","591.84","(2,0)","2","1","580.41","(2,1)"
"382","2","0","583.95","(2,0)","2","0","574.07","(2,0)"
"383","1","1","583.44","(1,1)","1","1","573.56","(1,1)"
"384","1","1","533.85","(1,1)","1","1","523.97","(1,1)"
"385","1","1","576.41","(1,1)","1","1","566.53","(1,1)"
"386","1","1","581.5","(1,1)","1","1","571.62","(1,1)"
"387","2","1","582.14","(2,1)","2","1","568.96","(2,1)"
"388","1","1","584.92","(1,1)","1","1","575.04","(1,1)"
"389","1","1","563.38","(1,1)","2","2","551.33","(2,2)"
"390","1","1","556.3","(1,1)","1","1","546.42","(1,1)"
"391","1","1","595.81","(1,1)","2","1","584.67","(2,1)"
"392","1","1","570.54","(1,1)","1","1","560.66","(1,1)"
"393","2","0","566.7","(2,0)","2","0","556.82","(2,0)"
"394","2","0","603.27","(2,0)","2","2","588.89","(2,2)"
"395","2","0","608.16","(2,0)","1","2","595.36","(1,2)"
"396","1","1","577.72","(1,1)","1","1","567.84","(1,1)"
"397","2","0","524.09","(2,0)","2","0","514.21","(2,0)"
"398","1","1","597.36","(1,1)","1","1","587.48","(1,1)"
"399","2","2","526.68","(2,2)","2","2","510.21","(2,2)"
"400","2","0","544.14","(2,0)","2","0","534.26","(2,0)"
"401","2","0","557.36","(2,0)","2","0","547.48","(2,0)"
"402","1","1","524.87","(1,1)","1","1","514.99","(1,1)"
"403","2","0","609.24","(2,0)","2","0","599.36","(2,0)"
"404","1","1","606.4","(1,1)","1","2","594.5","(1,2)"
"405","1","1","547.29","(1,1)","1","1","537.41","(1,1)"
"406","1","1","582.33","(1,1)","1","1","572.45","(1,1)"
"407","1","1","550.35","(1,1)","1","1","540.47","(1,1)"
"408","2","0","560.83","(2,0)","2","0","550.95","(2,0)"
"409","2","0","569.27","(2,0)","2","0","559.39","(2,0)"
"410","1","1","552.54","(1,1)","1","1","542.66","(1,1)"
"411","1","1","552.79","(1,1)","1","1","542.91","(1,1)"
"412","1","1","554.16","(1,1)","1","1","544.28","(1,1)"
"413","1","1","594.08","(1,1)","1","2","583.02","(1,2)"
"414","1","1","582.15","(1,1)","1","1","572.27","(1,1)"
"415","2","0","573.8","(2,0)","2","0","563.92","(2,0)"
"416","1","1","601.35","(1,1)","2","1","588.25","(2,1)"
"417","2","0","606.25","(2,0)","2","1","595.84","(2,1)"
"418","1","1","588.76","(1,1)","1","1","578.88","(1,1)"
"419","1","1","582.52","(1,1)","1","1","572.64","(1,1)"
"420","1","1","605.01","(1,1)","1","1","595.13","(1,1)"
"421","1","1","568.51","(1,1)","1","1","558.63","(1,1)"
"422","2","0","631.23","(2,0)","2","1","618.76","(2,1)"
"423","1","1","530.13","(1,1)","1","1","520.25","(1,1)"
"424","2","0","578","(2,0)","2","1","566.52","(2,1)"
"425","2","0","547.53","(2,0)","2","0","537.65","(2,0)"
"426","2","0","597.47","(2,0)","2","0","587.59","(2,0)"
"427","1","1","613.93","(1,1)","1","1","604.05","(1,1)"
"428","2","0","568.53","(2,0)","2","0","558.65","(2,0)"
"429","1","1","542.03","(1,1)","1","1","532.15","(1,1)"
"430","2","0","620.33","(2,0)","2","0","610.45","(2,0)"
"431","2","0","606.12","(2,0)","2","0","596.24","(2,0)"
"432","1","1","604.94","(1,1)","1","2","594.44","(1,2)"
"433","1","1","581.12","(1,1)","1","1","571.24","(1,1)"
"434","1","1","589.42","(1,1)","1","1","579.54","(1,1)"
"435","2","0","610.05","(2,0)","2","0","600.17","(2,0)"
