"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"46","2","0","158.49","(2,0)","2","2","152.38","(2,2)"
"47","2","0","171.18","(2,0)","2","0","165.51","(2,0)"
"48","1","1","139.78","(1,1)","1","1","134.1","(1,1)"
"49","2","0","166.14","(2,0)","2","0","160.46","(2,0)"
"50","2","0","139.87","(2,0)","2","0","134.2","(2,0)"
"51","1","1","152.69","(1,1)","1","2","145.56","(1,2)"
"52","1","1","141.24","(1,1)","1","1","135.56","(1,1)"
"53","2","0","150.21","(2,0)","2","0","144.53","(2,0)"
"54","1","0","143.81","(1,0)","1","1","138.14","(1,1)"
"55","2","0","146.69","(2,0)","2","0","141.02","(2,0)"
"56","2","0","154.4","(2,0)","1","2","147.96","(1,2)"
"57","2","0","152.7","(2,0)","2","0","147.03","(2,0)"
"58","2","0","142.16","(2,0)","1","2","136.03","(1,2)"
"59","1","0","154.96","(1,0)","1","0","151.18","(1,0)"
"60","1","2","141.97","(1,2)","1","2","134.4","(1,2)"
"61","2","0","141.89","(2,0)","2","1","135.23","(2,1)"
"62","2","0","153.75","(2,0)","2","0","148.07","(2,0)"
"63","2","0","157.78","(2,0)","1","2","152.09","(1,2)"
"64","1","1","144.37","(1,1)","1","1","138.69","(1,1)"
"65","2","0","158.13","(2,0)","1","2","150.98","(1,2)"
"66","2","0","160.02","(2,0)","2","0","154.34","(2,0)"
"67","2","0","157.15","(2,0)","1","2","151.33","(1,2)"
"68","2","0","150.69","(2,0)","2","0","145.01","(2,0)"
"69","1","2","174.8","(1,2)","1","2","167.23","(1,2)"
"70","2","0","166.21","(2,0)","2","0","160.53","(2,0)"
"71","1","2","163.23","(1,2)","1","2","155.67","(1,2)"
"72","1","1","139.3","(1,1)","1","1","133.63","(1,1)"
"73","1","1","164.81","(1,1)","1","2","157.82","(1,2)"
"74","1","1","151.32","(1,1)","1","1","145.65","(1,1)"
"75","1","0","148.17","(1,0)","2","2","144.33","(2,2)"
"76","1","2","130.95","(1,2)","1","2","123.38","(1,2)"
"77","2","0","165.36","(2,0)","2","2","157.65","(2,2)"
"78","2","0","134.75","(2,0)","2","0","129.08","(2,0)"
"79","2","0","158.83","(2,0)","2","1","152.98","(2,1)"
"80","2","0","154.16","(2,0)","1","2","147.63","(1,2)"
"81","1","1","158.81","(1,1)","1","1","153.13","(1,1)"
"82","2","0","154.57","(2,0)","2","0","148.9","(2,0)"
"83","2","0","137.76","(2,0)","2","0","132.08","(2,0)"
"84","2","0","144.09","(2,0)","2","0","138.41","(2,0)"
"85","1","2","148.32","(1,2)","1","2","140.75","(1,2)"
"86","1","1","145.03","(1,1)","1","1","139.36","(1,1)"
"87","1","2","163.92","(1,2)","1","2","156.35","(1,2)"
"88","1","1","133.53","(1,1)","1","1","127.85","(1,1)"
"89","1","2","151.78","(1,2)","1","2","144.22","(1,2)"
"90","1","2","151.69","(1,2)","1","2","144.12","(1,2)"
"91","1","1","127.36","(1,1)","1","1","121.68","(1,1)"
"92","1","2","170.59","(1,2)","1","2","163.03","(1,2)"
"93","1","1","152.3","(1,1)","1","1","146.63","(1,1)"
"94","1","0","129.8","(1,0)","1","0","126.01","(1,0)"
"95","1","2","155.06","(1,2)","1","2","147.49","(1,2)"
"96","1","2","148.26","(1,2)","1","2","140.7","(1,2)"
"97","1","1","130.86","(1,1)","2","2","124.21","(2,2)"
"98","2","0","141.31","(2,0)","1","2","135.28","(1,2)"
"99","2","0","147.11","(2,0)","2","0","141.43","(2,0)"
"100","1","2","146.74","(1,2)","1","2","139.18","(1,2)"
"101","1","2","170.61","(1,2)","1","2","163.05","(1,2)"
"102","1","0","139.47","(1,0)","1","0","135.68","(1,0)"
"103","1","1","159","(1,1)","1","2","151.84","(1,2)"
"104","1","1","131.59","(1,1)","1","2","124.65","(1,2)"
"105","1","1","135.24","(1,1)","1","1","129.56","(1,1)"
"106","2","2","149.12","(2,2)","2","2","139.67","(2,2)"
"107","1","1","143.03","(1,1)","1","1","137.36","(1,1)"
"108","2","1","142.6","(2,1)","2","1","135.03","(2,1)"
"109","2","0","147.13","(2,0)","1","2","140.93","(1,2)"
"110","2","0","160.76","(2,0)","2","0","155.08","(2,0)"
"111","1","2","137.18","(1,2)","1","2","129.61","(1,2)"
"112","2","0","134.74","(2,0)","2","0","129.07","(2,0)"
"113","1","2","144.29","(1,2)","1","2","136.72","(1,2)"
"114","2","0","134.73","(2,0)","2","0","129.06","(2,0)"
"115","1","2","173.25","(1,2)","1","2","165.68","(1,2)"
"116","1","2","143.28","(1,2)","1","2","135.72","(1,2)"
"117","2","0","144.1","(2,0)","1","2","137.62","(1,2)"
"118","1","1","141.01","(1,1)","1","1","135.34","(1,1)"
"119","1","0","134.73","(1,0)","1","0","130.95","(1,0)"
"120","2","0","151.32","(2,0)","2","0","145.64","(2,0)"
"121","1","1","138.69","(1,1)","2","1","132.97","(2,1)"
"122","1","1","167.51","(1,1)","1","1","161.83","(1,1)"
"123","1","1","156.47","(1,1)","1","1","150.8","(1,1)"
"124","1","1","159.25","(1,1)","1","1","153.57","(1,1)"
"125","1","0","156.6","(1,0)","2","0","151.63","(2,0)"
"126","2","0","161.44","(2,0)","1","2","154.39","(1,2)"
"127","1","0","152.57","(1,0)","1","2","145.64","(1,2)"
"128","2","0","164.37","(2,0)","2","0","158.7","(2,0)"
"129","1","2","166.21","(1,2)","1","2","158.65","(1,2)"
"130","1","2","146.41","(1,2)","1","2","138.84","(1,2)"
"131","2","0","160.42","(2,0)","2","0","154.74","(2,0)"
"132","2","1","144.77","(2,1)","2","1","137.2","(2,1)"
"133","2","0","119.97","(2,0)","1","2","114.08","(1,2)"
"134","2","0","145.83","(2,0)","1","2","138.26","(1,2)"
"135","1","1","156.48","(1,1)","1","1","150.8","(1,1)"
"136","2","0","155.24","(2,0)","2","0","149.56","(2,0)"
"137","2","1","175.7","(2,1)","2","1","168.13","(2,1)"
"138","2","0","141.23","(2,0)","2","0","135.56","(2,0)"
"139","2","0","154.19","(2,0)","2","0","148.52","(2,0)"
"140","2","0","162.01","(2,0)","2","0","156.34","(2,0)"
"141","2","0","129.03","(2,0)","2","0","123.35","(2,0)"
"142","2","0","148.8","(2,0)","2","0","143.12","(2,0)"
"143","2","0","160.35","(2,0)","2","0","154.67","(2,0)"
"144","1","1","175.29","(1,1)","1","1","169.62","(1,1)"
"145","1","0","152.22","(1,0)","1","1","147.58","(1,1)"
"146","2","0","140.78","(2,0)","2","0","135.1","(2,0)"
"147","2","0","167.35","(2,0)","2","2","161.66","(2,2)"
"148","2","0","149.36","(2,0)","2","0","143.69","(2,0)"
"149","2","0","161.07","(2,0)","2","1","154.35","(2,1)"
"150","2","0","135.32","(2,0)","1","2","129.45","(1,2)"
"151","1","2","148.27","(1,2)","1","2","140.7","(1,2)"
"152","1","0","142.72","(1,0)","1","0","138.94","(1,0)"
"153","2","0","126.12","(2,0)","2","0","120.44","(2,0)"
"154","1","0","126.12","(1,0)","2","0","122.12","(2,0)"
"155","1","1","151.35","(1,1)","1","1","145.68","(1,1)"
"156","2","0","160.67","(2,0)","2","0","154.99","(2,0)"
"157","1","1","135","(1,1)","1","1","129.32","(1,1)"
"158","2","0","144.82","(2,0)","2","0","139.15","(2,0)"
"159","2","1","158.92","(2,1)","2","1","151.35","(2,1)"
"160","1","1","146.26","(1,1)","1","1","140.58","(1,1)"
"161","0","2","147.45","(0,2)","2","2","140.38","(2,2)"
"162","1","2","138.94","(1,2)","2","2","130.86","(2,2)"
"163","1","1","152.04","(1,1)","1","1","146.36","(1,1)"
"164","1","1","153.46","(1,1)","1","2","147.17","(1,2)"
"165","2","0","153.3","(2,0)","2","0","147.63","(2,0)"
"166","1","2","159.99","(1,2)","1","2","152.42","(1,2)"
"167","2","0","160.89","(2,0)","2","0","155.21","(2,0)"
"168","2","0","141.24","(2,0)","2","0","135.56","(2,0)"
"169","2","0","139.7","(2,0)","2","0","134.02","(2,0)"
"170","1","1","151.06","(1,1)","2","2","144.56","(2,2)"
"171","2","0","147.5","(2,0)","1","2","140.16","(1,2)"
"172","2","0","138.66","(2,0)","2","2","131.41","(2,2)"
"173","1","2","142.99","(1,2)","1","2","135.42","(1,2)"
"174","1","2","154","(1,2)","1","2","146.43","(1,2)"
"175","2","0","145.99","(2,0)","2","0","140.31","(2,0)"
"176","1","2","137.82","(1,2)","1","2","130.25","(1,2)"
"177","1","0","153.14","(1,0)","2","0","148.61","(2,0)"
"178","1","2","140.51","(1,2)","1","2","132.95","(1,2)"
"179","1","2","136.71","(1,2)","1","2","129.15","(1,2)"
"180","2","0","126.68","(2,0)","1","2","120.39","(1,2)"
"181","1","2","155.08","(1,2)","1","2","147.52","(1,2)"
"182","2","0","152.09","(2,0)","2","0","146.42","(2,0)"
"183","2","0","160.59","(2,0)","2","0","154.92","(2,0)"
"184","2","0","146.3","(2,0)","1","2","139.5","(1,2)"
"185","1","2","153.09","(1,2)","1","2","145.52","(1,2)"
"186","2","0","141.3","(2,0)","1","2","134.07","(1,2)"
"187","1","1","142.85","(1,1)","1","1","137.18","(1,1)"
"188","2","0","157.62","(2,0)","2","2","149.7","(2,2)"
"189","2","1","150.13","(2,1)","2","1","142.57","(2,1)"
"190","2","0","162.05","(2,0)","2","0","156.37","(2,0)"
"191","1","1","139.8","(1,1)","1","1","134.12","(1,1)"
"192","1","1","153.94","(1,1)","1","1","148.27","(1,1)"
"193","1","1","143.28","(1,1)","1","1","137.6","(1,1)"
"194","2","0","157.76","(2,0)","2","0","152.09","(2,0)"
"195","1","1","122.74","(1,1)","1","1","117.06","(1,1)"
"196","2","0","138.51","(2,0)","2","0","132.84","(2,0)"
"197","1","1","161.95","(1,1)","1","1","156.27","(1,1)"
"198","2","0","145.24","(2,0)","2","0","139.56","(2,0)"
"199","1","1","152.27","(1,1)","1","1","146.6","(1,1)"
"200","1","0","160.03","(1,0)","2","0","155.48","(2,0)"
"201","2","0","160.37","(2,0)","2","0","154.7","(2,0)"
"202","2","0","160.51","(2,0)","2","2","154.41","(2,2)"
"203","1","0","155.88","(1,0)","1","1","151.32","(1,1)"
"204","1","1","129.72","(1,1)","1","1","124.05","(1,1)"
"205","1","2","168.59","(1,2)","1","2","161.02","(1,2)"
"206","2","0","136.81","(2,0)","2","0","131.13","(2,0)"
"207","1","2","150","(1,2)","1","2","142.43","(1,2)"
"208","1","1","155.8","(1,1)","2","2","148.05","(2,2)"
"209","2","0","161.11","(2,0)","2","0","155.43","(2,0)"
"210","2","0","164.48","(2,0)","1","2","157.5","(1,2)"
"211","2","0","153.97","(2,0)","1","2","146.55","(1,2)"
"212","1","2","133.93","(1,2)","1","2","126.37","(1,2)"
"213","2","0","149.91","(2,0)","1","2","143.48","(1,2)"
"214","1","0","158.05","(1,0)","2","2","150.84","(2,2)"
"215","2","0","160.51","(2,0)","2","2","151.35","(2,2)"
"216","2","0","154.25","(2,0)","2","0","148.58","(2,0)"
"217","1","0","139.2","(1,0)","1","0","135.41","(1,0)"
"218","1","2","151.4","(1,2)","1","2","143.84","(1,2)"
"219","2","0","152.22","(2,0)","2","0","146.54","(2,0)"
"220","1","1","143.62","(1,1)","1","1","137.94","(1,1)"
"221","1","0","155.28","(1,0)","1","1","150.4","(1,1)"
"222","2","0","153.05","(2,0)","2","0","147.37","(2,0)"
"223","1","1","137.69","(1,1)","1","1","132.02","(1,1)"
"224","1","2","142.82","(1,2)","1","2","135.26","(1,2)"
"225","1","1","148.16","(1,1)","1","1","142.49","(1,1)"
"226","2","0","158.12","(2,0)","2","0","152.44","(2,0)"
"227","2","0","150.71","(2,0)","2","0","145.03","(2,0)"
"228","2","0","153.27","(2,0)","2","0","147.59","(2,0)"
"229","2","0","142.43","(2,0)","2","0","136.75","(2,0)"
"230","2","0","172.79","(2,0)","2","0","167.11","(2,0)"
"231","1","2","151.73","(1,2)","2","2","142.54","(2,2)"
"232","2","0","140.81","(2,0)","1","2","134.25","(1,2)"
"233","2","0","154.58","(2,0)","2","0","148.91","(2,0)"
"234","2","0","155.41","(2,0)","2","2","149.5","(2,2)"
"235","2","0","148.65","(2,0)","2","0","142.97","(2,0)"
"236","2","0","143.18","(2,0)","2","2","135.15","(2,2)"
"237","2","0","152.13","(2,0)","2","0","146.46","(2,0)"
"238","2","0","165.78","(2,0)","1","2","159.45","(1,2)"
"239","1","2","138.97","(1,2)","1","2","131.4","(1,2)"
"240","2","0","168.8","(2,0)","1","2","161.67","(1,2)"
"241","2","0","161.67","(2,0)","2","0","155.99","(2,0)"
"242","2","0","154.73","(2,0)","1","2","148.57","(1,2)"
"243","1","2","139.11","(1,2)","1","2","131.55","(1,2)"
"244","2","0","155.49","(2,0)","1","2","148.71","(1,2)"
"245","2","0","162.61","(2,0)","1","2","155.62","(1,2)"
"246","1","2","148.03","(1,2)","1","2","140.47","(1,2)"
"247","2","0","146.53","(2,0)","2","0","140.86","(2,0)"
"248","2","0","150.13","(2,0)","2","0","144.45","(2,0)"
"249","2","0","152.81","(2,0)","2","0","147.13","(2,0)"
"250","2","2","130.42","(2,2)","2","2","120.97","(2,2)"
"251","2","0","145.85","(2,0)","2","0","140.17","(2,0)"
"252","2","2","154.31","(2,2)","2","2","144.85","(2,2)"
"253","1","2","165.2","(1,2)","1","2","157.63","(1,2)"
"254","2","0","156.11","(2,0)","2","0","150.43","(2,0)"
"255","2","0","153.98","(2,0)","1","2","146.75","(1,2)"
"256","2","0","144.44","(2,0)","2","0","138.77","(2,0)"
"257","1","2","157.59","(1,2)","1","2","150.03","(1,2)"
"258","2","0","139.41","(2,0)","2","2","133.22","(2,2)"
"259","2","1","159.14","(2,1)","2","1","151.57","(2,1)"
"260","1","2","139.78","(1,2)","1","2","132.21","(1,2)"
"261","2","0","146.12","(2,0)","2","0","140.45","(2,0)"
"262","2","0","151.82","(2,0)","2","1","145.33","(2,1)"
"263","1","2","159.3","(1,2)","1","2","151.74","(1,2)"
"264","2","2","145.61","(2,2)","2","2","136.15","(2,2)"
"265","2","0","154.75","(2,0)","2","0","149.07","(2,0)"
"266","2","0","136.38","(2,0)","2","0","130.7","(2,0)"
"267","2","0","150.67","(2,0)","2","0","144.99","(2,0)"
"268","1","0","154.13","(1,0)","1","2","149.78","(1,2)"
"269","1","2","141.87","(1,2)","1","2","134.3","(1,2)"
"270","2","0","147.87","(2,0)","2","0","142.19","(2,0)"
"271","1","1","135.88","(1,1)","1","2","130.17","(1,2)"
"272","2","0","142.35","(2,0)","2","0","136.68","(2,0)"
"273","2","0","144.24","(2,0)","2","0","138.57","(2,0)"
"274","1","1","153.4","(1,1)","1","1","147.72","(1,1)"
"275","1","2","130.39","(1,2)","1","2","122.82","(1,2)"
"276","1","2","149.47","(1,2)","1","2","141.9","(1,2)"
"277","1","1","170.02","(1,1)","2","2","160.99","(2,2)"
"278","2","0","150.25","(2,0)","2","0","144.57","(2,0)"
"279","1","1","169.99","(1,1)","1","1","164.31","(1,1)"
"280","2","1","160.29","(2,1)","2","1","152.72","(2,1)"
"281","2","0","150.91","(2,0)","1","2","144.9","(1,2)"
"282","2","0","141.37","(2,0)","2","0","135.69","(2,0)"
"283","1","2","155.76","(1,2)","1","2","148.19","(1,2)"
"284","2","0","164.16","(2,0)","2","2","158.09","(2,2)"
"285","1","1","157.22","(1,1)","1","1","151.55","(1,1)"
"286","1","2","160.66","(1,2)","1","2","153.09","(1,2)"
"287","2","0","146.85","(2,0)","2","0","141.17","(2,0)"
"288","2","0","165.02","(2,0)","2","0","159.34","(2,0)"
"289","2","0","152.96","(2,0)","2","0","147.28","(2,0)"
"290","2","0","146.8","(2,0)","2","0","141.13","(2,0)"
"291","1","2","138.17","(1,2)","1","2","130.6","(1,2)"
"292","2","0","153.88","(2,0)","2","2","147.18","(2,2)"
"293","1","2","152.02","(1,2)","1","2","144.45","(1,2)"
"294","2","0","137.14","(2,0)","2","0","131.46","(2,0)"
"295","2","0","154.04","(2,0)","2","0","148.37","(2,0)"
"296","1","0","148.23","(1,0)","1","1","143.54","(1,1)"
"297","1","1","162.84","(1,1)","2","2","156.9","(2,2)"
"298","1","1","163.32","(1,1)","1","1","157.64","(1,1)"
"299","1","2","141.01","(1,2)","1","2","133.44","(1,2)"
"300","2","0","152.82","(2,0)","2","0","147.15","(2,0)"
"301","2","0","160.03","(2,0)","2","0","154.35","(2,0)"
"302","2","0","165.54","(2,0)","1","2","158.11","(1,2)"
"303","1","2","145.63","(1,2)","1","2","138.06","(1,2)"
"304","2","0","155.87","(2,0)","2","0","150.19","(2,0)"
"305","2","0","158.96","(2,0)","2","2","150.97","(2,2)"
"306","2","0","131.87","(2,0)","2","2","124.26","(2,2)"
"307","2","2","157.37","(2,2)","2","2","147.91","(2,2)"
"308","2","0","149.32","(2,0)","2","0","143.65","(2,0)"
"309","2","0","140.6","(2,0)","2","0","134.93","(2,0)"
"310","2","0","151.27","(2,0)","2","0","145.59","(2,0)"
"311","1","2","164.59","(1,2)","1","2","157.03","(1,2)"
"312","1","1","157.97","(1,1)","1","1","152.3","(1,1)"
"313","2","0","183.11","(2,0)","2","0","177.44","(2,0)"
"314","2","0","170.05","(2,0)","2","0","164.38","(2,0)"
"315","2","0","159.24","(2,0)","1","2","151.94","(1,2)"
"316","1","1","149.94","(1,1)","2","2","143.75","(2,2)"
"317","1","2","152.42","(1,2)","1","2","144.85","(1,2)"
"318","2","0","152.57","(2,0)","2","0","146.89","(2,0)"
"319","2","0","149.84","(2,0)","2","0","144.17","(2,0)"
"320","2","0","154.22","(2,0)","2","0","148.55","(2,0)"
"321","1","2","156.46","(1,2)","1","2","148.89","(1,2)"
"322","2","0","138.48","(2,0)","2","2","132.79","(2,2)"
"323","1","1","149.09","(1,1)","1","1","143.42","(1,1)"
"324","2","0","170.33","(2,0)","1","2","163.93","(1,2)"
"325","2","0","172.66","(2,0)","2","0","166.98","(2,0)"
"326","1","2","147.45","(1,2)","1","2","139.88","(1,2)"
"327","1","1","178.69","(1,1)","1","1","173.01","(1,1)"
"328","1","1","140.5","(1,1)","1","1","134.82","(1,1)"
"329","1","2","145.85","(1,2)","1","2","138.29","(1,2)"
"330","1","1","165.08","(1,1)","1","2","159.27","(1,2)"
"331","1","2","166.98","(1,2)","1","2","159.41","(1,2)"
"332","2","0","159.27","(2,0)","2","0","153.59","(2,0)"
"333","2","0","152.86","(2,0)","1","2","146.84","(1,2)"
"334","2","0","151.69","(2,0)","2","0","146.01","(2,0)"
"335","2","0","160.98","(2,0)","1","2","153.51","(1,2)"
"336","2","2","148.28","(2,2)","2","2","138.82","(2,2)"
"337","2","0","160.39","(2,0)","1","2","154.27","(1,2)"
"338","1","0","135.52","(1,0)","1","1","130.81","(1,1)"
"339","1","2","150.78","(1,2)","1","2","143.21","(1,2)"
"340","1","2","154.16","(1,2)","1","2","146.59","(1,2)"
"341","2","0","144.73","(2,0)","2","0","139.06","(2,0)"
"342","2","0","144.14","(2,0)","2","0","138.47","(2,0)"
"343","2","0","132.73","(2,0)","2","2","124.69","(2,2)"
"344","1","2","148.79","(1,2)","1","2","141.22","(1,2)"
"345","2","0","163.04","(2,0)","2","0","157.36","(2,0)"
"346","2","0","156.24","(2,0)","2","0","150.57","(2,0)"
"347","1","1","173.35","(1,1)","1","1","167.67","(1,1)"
"348","2","0","157.99","(2,0)","1","2","151.19","(1,2)"
"349","2","0","157.47","(2,0)","2","0","151.79","(2,0)"
"350","2","0","153.86","(2,0)","1","2","148.09","(1,2)"
"351","2","0","146.92","(2,0)","1","2","140","(1,2)"
"352","2","0","155.74","(2,0)","2","0","150.07","(2,0)"
"353","2","0","183.99","(2,0)","2","0","178.31","(2,0)"
"354","1","0","163.98","(1,0)","1","2","158.61","(1,2)"
"355","1","2","166.56","(1,2)","1","2","158.99","(1,2)"
"356","2","0","146.04","(2,0)","2","0","140.36","(2,0)"
"357","2","0","149.73","(2,0)","2","0","144.05","(2,0)"
"358","1","1","162.16","(1,1)","1","1","156.49","(1,1)"
"359","1","2","172.36","(1,2)","1","2","164.79","(1,2)"
"360","1","0","161.65","(1,0)","1","2","156.31","(1,2)"
"361","1","2","146.26","(1,2)","1","2","138.69","(1,2)"
"362","1","1","165.54","(1,1)","1","1","159.86","(1,1)"
"363","2","0","151.12","(2,0)","2","0","145.44","(2,0)"
"364","1","2","148.09","(1,2)","2","2","140.32","(2,2)"
"365","1","1","148.74","(1,1)","2","2","142.28","(2,2)"
"366","1","2","158.48","(1,2)","1","2","150.91","(1,2)"
"367","1","2","157.24","(1,2)","1","2","149.67","(1,2)"
"368","2","0","144.76","(2,0)","2","0","139.08","(2,0)"
"369","2","0","154.32","(2,0)","2","0","148.65","(2,0)"
"370","2","0","149.16","(2,0)","2","0","143.49","(2,0)"
"371","2","0","163.95","(2,0)","2","0","158.27","(2,0)"
"372","1","0","136.99","(1,0)","1","0","133.21","(1,0)"
"373","1","2","156.93","(1,2)","1","2","149.36","(1,2)"
"374","1","1","142.53","(1,1)","1","1","136.86","(1,1)"
"375","1","2","161.98","(1,2)","1","2","154.41","(1,2)"
"376","2","0","139.06","(2,0)","2","0","133.39","(2,0)"
"377","1","1","161.62","(1,1)","2","2","153.17","(2,2)"
"378","2","0","151.94","(2,0)","2","0","146.27","(2,0)"
"379","1","1","156.67","(1,1)","1","1","151","(1,1)"
"380","2","2","151.92","(2,2)","2","2","142.46","(2,2)"
"381","2","0","152.99","(2,0)","2","0","147.31","(2,0)"
"382","2","0","154.94","(2,0)","2","0","149.26","(2,0)"
"383","2","0","163.43","(2,0)","2","0","157.76","(2,0)"
"384","2","0","150.62","(2,0)","2","0","144.94","(2,0)"
"385","2","0","146.51","(2,0)","1","2","139.98","(1,2)"
"386","2","0","145.17","(2,0)","2","1","137.9","(2,1)"
"387","1","1","139.5","(1,1)","2","1","133.47","(2,1)"
"388","1","2","143.7","(1,2)","1","2","136.14","(1,2)"
"389","2","0","151.87","(2,0)","2","2","145.3","(2,2)"
"390","1","2","135.97","(1,2)","1","2","128.4","(1,2)"
"391","1","2","151.65","(1,2)","1","2","144.09","(1,2)"
"392","1","1","145.98","(1,1)","1","1","140.3","(1,1)"
"393","1","1","158.77","(1,1)","1","1","153.09","(1,1)"
"394","1","1","150.26","(1,1)","1","1","144.58","(1,1)"
"395","2","0","144.15","(2,0)","2","1","137.23","(2,1)"
"396","1","2","138.95","(1,2)","1","2","131.38","(1,2)"
"397","1","2","173.46","(1,2)","1","2","165.89","(1,2)"
"398","1","2","143.72","(1,2)","1","2","136.15","(1,2)"
"399","1","1","152.18","(1,1)","1","1","146.5","(1,1)"
"400","1","2","160.29","(1,2)","1","2","152.72","(1,2)"
"401","1","2","156.42","(1,2)","1","2","148.86","(1,2)"
"402","2","0","155.41","(2,0)","2","2","148.11","(2,2)"
"403","2","0","157.19","(2,0)","2","0","151.51","(2,0)"
"404","2","0","137.96","(2,0)","2","0","132.29","(2,0)"
"405","2","0","161.01","(2,0)","2","0","155.33","(2,0)"
"406","2","2","142.41","(2,2)","2","2","132.95","(2,2)"
"407","2","0","142.09","(2,0)","2","1","136.21","(2,1)"
"408","2","0","134.46","(2,0)","1","2","127.51","(1,2)"
"409","1","1","166.86","(1,1)","1","2","159.37","(1,2)"
"410","2","0","160.75","(2,0)","2","0","155.07","(2,0)"
"411","2","1","133.29","(2,1)","2","1","125.72","(2,1)"
"412","2","0","153.08","(2,0)","2","0","147.4","(2,0)"
"413","1","1","183.75","(1,1)","1","1","178.08","(1,1)"
"414","2","0","161.18","(2,0)","2","0","155.5","(2,0)"
"415","2","0","149.51","(2,0)","1","2","142.1","(1,2)"
"416","2","0","141.39","(2,0)","2","0","135.71","(2,0)"
"417","1","1","150.02","(1,1)","1","1","144.35","(1,1)"
"418","2","0","166.34","(2,0)","1","2","159.78","(1,2)"
"419","2","2","164.01","(2,2)","2","2","154.55","(2,2)"
"420","2","0","162.5","(2,0)","2","0","156.82","(2,0)"
"421","1","2","140.05","(1,2)","1","2","132.48","(1,2)"
"422","2","0","159.96","(2,0)","2","0","154.28","(2,0)"
"423","1","1","160.77","(1,1)","2","2","153.57","(2,2)"
"424","1","1","151.45","(1,1)","1","1","145.77","(1,1)"
"425","2","2","150.64","(2,2)","2","2","141.19","(2,2)"
"426","2","0","168.84","(2,0)","1","2","162.9","(1,2)"
"427","2","0","152.19","(2,0)","2","0","146.51","(2,0)"
"428","2","0","146.65","(2,0)","1","2","140.46","(1,2)"
"429","2","0","151.24","(2,0)","2","0","145.56","(2,0)"
"430","2","0","141.85","(2,0)","2","0","136.18","(2,0)"
"431","2","0","149.22","(2,0)","2","0","143.55","(2,0)"
"432","1","1","148.34","(1,1)","1","1","142.67","(1,1)"
"433","2","0","159.81","(2,0)","2","0","154.13","(2,0)"
"434","2","0","146.11","(2,0)","2","0","140.43","(2,0)"
"435","2","0","159","(2,0)","2","2","149.78","(2,2)"
