"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"151","2","0","1436.38","(2,0)","2","1","1422.49","(2,1)"
"152","2","2","1460.46","(2,2)","2","2","1439.4","(2,2)"
"153","1","2","1401.7","(1,2)","1","2","1384.85","(1,2)"
"154","2","0","1449.72","(2,0)","2","1","1436.3","(2,1)"
"155","2","2","1430.43","(2,2)","2","2","1409.37","(2,2)"
"156","1","2","1428.24","(1,2)","1","2","1411.39","(1,2)"
"157","2","1","1462.03","(2,1)","2","1","1445.18","(2,1)"
"158","2","2","1424.78","(2,2)","2","2","1403.72","(2,2)"
"159","2","0","1536.6","(2,0)","2","1","1519.77","(2,1)"
"160","2","0","1476.08","(2,0)","2","1","1460.67","(2,1)"
"161","2","2","1436.88","(2,2)","2","2","1415.82","(2,2)"
"162","2","2","1448.31","(2,2)","2","2","1427.25","(2,2)"
"163","2","1","1475.45","(2,1)","2","1","1458.6","(2,1)"
"164","1","2","1483.88","(1,2)","1","2","1467.03","(1,2)"
"165","1","2","1427.7","(1,2)","1","2","1410.85","(1,2)"
"166","2","2","1456.39","(2,2)","2","2","1435.32","(2,2)"
"167","2","0","1490.37","(2,0)","2","0","1477.73","(2,0)"
"168","2","2","1437.96","(2,2)","2","2","1416.89","(2,2)"
"169","2","2","1419.38","(2,2)","2","2","1398.32","(2,2)"
"170","2","2","1466.09","(2,2)","2","2","1445.03","(2,2)"
"171","2","2","1442.44","(2,2)","2","2","1421.38","(2,2)"
"172","2","2","1453.39","(2,2)","2","2","1432.33","(2,2)"
"173","2","2","1518.91","(2,2)","2","2","1497.85","(2,2)"
"174","2","2","1430.69","(2,2)","2","2","1409.63","(2,2)"
"175","2","0","1438.74","(2,0)","2","2","1423.42","(2,2)"
"176","2","2","1484.91","(2,2)","2","2","1463.84","(2,2)"
"177","2","2","1446.07","(2,2)","2","2","1425.01","(2,2)"
"178","2","2","1432.71","(2,2)","2","2","1411.65","(2,2)"
"179","2","2","1452.27","(2,2)","2","2","1431.2","(2,2)"
"180","2","2","1422.65","(2,2)","2","2","1401.59","(2,2)"
"181","2","2","1464.64","(2,2)","2","2","1443.57","(2,2)"
"182","1","2","1467.6","(1,2)","1","2","1450.75","(1,2)"
"183","2","0","1498.44","(2,0)","2","1","1484.93","(2,1)"
"184","2","1","1424.44","(2,1)","2","1","1407.59","(2,1)"
"185","1","2","1410.84","(1,2)","1","2","1393.99","(1,2)"
"186","1","2","1411.37","(1,2)","1","2","1394.52","(1,2)"
"187","1","2","1464.37","(1,2)","1","2","1447.52","(1,2)"
"188","1","2","1397.72","(1,2)","1","2","1380.87","(1,2)"
"189","2","0","1398.81","(2,0)","2","1","1385.22","(2,1)"
"190","2","2","1465.43","(2,2)","2","2","1444.37","(2,2)"
"191","2","2","1433.88","(2,2)","2","2","1412.82","(2,2)"
"192","2","2","1474.08","(2,2)","2","2","1453.02","(2,2)"
"193","2","2","1477.71","(2,2)","2","2","1456.65","(2,2)"
"194","2","0","1477.24","(2,0)","2","0","1464.6","(2,0)"
"195","2","0","1395.12","(2,0)","2","0","1382.48","(2,0)"
"196","2","2","1457.34","(2,2)","2","2","1436.28","(2,2)"
"197","1","2","1388.6","(1,2)","1","2","1371.75","(1,2)"
"198","2","0","1435.83","(2,0)","2","1","1423.06","(2,1)"
"199","2","0","1437.55","(2,0)","2","2","1416.73","(2,2)"
"200","2","2","1454.48","(2,2)","2","2","1433.42","(2,2)"
"201","2","2","1442.8","(2,2)","2","2","1421.73","(2,2)"
"202","2","2","1443.23","(2,2)","2","2","1422.17","(2,2)"
"203","2","2","1498.44","(2,2)","2","2","1477.38","(2,2)"
"204","2","2","1448.17","(2,2)","2","2","1427.11","(2,2)"
"205","2","0","1428.6","(2,0)","2","2","1407.99","(2,2)"
"206","2","2","1460.84","(2,2)","2","2","1439.78","(2,2)"
"207","2","2","1434.55","(2,2)","2","2","1413.49","(2,2)"
"208","2","2","1407.38","(2,2)","2","2","1386.32","(2,2)"
"209","2","2","1458.14","(2,2)","2","2","1437.08","(2,2)"
"210","1","2","1452.44","(1,2)","1","2","1435.59","(1,2)"
"211","2","2","1505.53","(2,2)","2","2","1484.47","(2,2)"
"212","2","2","1377.79","(2,2)","2","2","1356.72","(2,2)"
"213","1","2","1408.5","(1,2)","1","2","1391.65","(1,2)"
"214","2","2","1476.14","(2,2)","2","2","1455.07","(2,2)"
"215","2","2","1470.32","(2,2)","2","2","1449.26","(2,2)"
"216","2","0","1428.91","(2,0)","2","1","1412.95","(2,1)"
"217","2","2","1458.03","(2,2)","2","2","1436.96","(2,2)"
"218","1","2","1478.52","(1,2)","2","2","1458.63","(2,2)"
"219","1","2","1479.03","(1,2)","2","2","1461.77","(2,2)"
"220","2","0","1406.79","(2,0)","2","1","1392.24","(2,1)"
"221","2","2","1479.13","(2,2)","2","2","1458.07","(2,2)"
"222","2","2","1452.85","(2,2)","2","2","1431.79","(2,2)"
"223","2","2","1480.91","(2,2)","2","2","1459.84","(2,2)"
"224","1","2","1447.44","(1,2)","2","2","1429.71","(2,2)"
"225","2","1","1422.48","(2,1)","2","2","1404.57","(2,2)"
"226","2","2","1434.54","(2,2)","2","2","1413.48","(2,2)"
"227","1","2","1450.59","(1,2)","1","2","1433.74","(1,2)"
"228","2","2","1442.87","(2,2)","2","2","1421.81","(2,2)"
"229","2","0","1436.94","(2,0)","2","2","1423.05","(2,2)"
"230","2","2","1457.4","(2,2)","2","2","1436.34","(2,2)"
"231","2","0","1476.49","(2,0)","2","1","1460.08","(2,1)"
"232","2","0","1363.19","(2,0)","2","1","1346.99","(2,1)"
"233","2","2","1467.46","(2,2)","2","2","1446.4","(2,2)"
"234","1","2","1462.76","(1,2)","2","2","1443","(2,2)"
"235","1","2","1405.31","(1,2)","1","2","1388.46","(1,2)"
"236","2","2","1469.35","(2,2)","2","2","1448.29","(2,2)"
"237","2","0","1479.79","(2,0)","2","1","1463.74","(2,1)"
"238","2","0","1422.88","(2,0)","2","0","1410.24","(2,0)"
"239","1","2","1393.33","(1,2)","1","2","1376.48","(1,2)"
"240","2","2","1438","(2,2)","2","2","1416.94","(2,2)"
"241","1","2","1446.05","(1,2)","1","2","1429.2","(1,2)"
"242","2","2","1482.24","(2,2)","2","2","1461.18","(2,2)"
"243","2","2","1532.28","(2,2)","2","2","1511.22","(2,2)"
"244","2","2","1488.33","(2,2)","2","2","1467.27","(2,2)"
"245","1","2","1468.49","(1,2)","1","2","1451.64","(1,2)"
"246","1","2","1442.96","(1,2)","1","2","1426.11","(1,2)"
"247","1","2","1415.41","(1,2)","1","2","1398.56","(1,2)"
"248","2","0","1466.01","(2,0)","2","2","1453.11","(2,2)"
"249","2","2","1423.01","(2,2)","2","2","1401.95","(2,2)"
"250","2","2","1453.62","(2,2)","2","2","1432.56","(2,2)"
"251","2","2","1442.67","(2,2)","2","2","1421.6","(2,2)"
"252","1","2","1447.96","(1,2)","2","2","1430.86","(2,2)"
"253","2","0","1515.53","(2,0)","2","2","1496.18","(2,2)"
"254","2","0","1413.66","(2,0)","2","0","1401.02","(2,0)"
"255","2","0","1412.3","(2,0)","2","0","1399.66","(2,0)"
"256","2","2","1464.97","(2,2)","2","2","1443.91","(2,2)"
"257","2","0","1439.97","(2,0)","2","0","1427.33","(2,0)"
"258","2","2","1414.27","(2,2)","2","2","1393.2","(2,2)"
"259","2","2","1464.59","(2,2)","2","2","1443.53","(2,2)"
"260","2","2","1435.98","(2,2)","2","2","1414.91","(2,2)"
"261","2","2","1449.67","(2,2)","2","2","1428.61","(2,2)"
"262","1","2","1379.59","(1,2)","1","2","1362.74","(1,2)"
"263","1","2","1499.12","(1,2)","1","2","1482.27","(1,2)"
"264","2","2","1431.03","(2,2)","2","2","1409.97","(2,2)"
"265","2","2","1506.03","(2,2)","2","2","1484.97","(2,2)"
"266","1","2","1407.71","(1,2)","1","2","1390.86","(1,2)"
"267","2","0","1446.18","(2,0)","2","0","1433.54","(2,0)"
"268","1","2","1429.61","(1,2)","1","2","1412.76","(1,2)"
"269","2","2","1475.79","(2,2)","2","2","1454.73","(2,2)"
"270","1","2","1438.7","(1,2)","2","2","1419.95","(2,2)"
"271","1","2","1472.62","(1,2)","1","2","1455.77","(1,2)"
"272","2","0","1415.52","(2,0)","2","0","1402.89","(2,0)"
"273","2","0","1452.95","(2,0)","2","2","1436.8","(2,2)"
"274","2","1","1450.02","(2,1)","2","1","1433.17","(2,1)"
"275","2","2","1387.99","(2,2)","2","2","1366.93","(2,2)"
"276","1","2","1388.43","(1,2)","1","2","1371.58","(1,2)"
"277","2","0","1493.01","(2,0)","2","1","1477.85","(2,1)"
"278","2","1","1472.86","(2,1)","2","1","1456.01","(2,1)"
"279","2","2","1481.53","(2,2)","2","2","1460.47","(2,2)"
"280","2","2","1423.28","(2,2)","2","2","1402.22","(2,2)"
"281","2","2","1445.27","(2,2)","2","2","1424.21","(2,2)"
"282","1","2","1403.55","(1,2)","1","2","1386.7","(1,2)"
"283","2","0","1478.94","(2,0)","2","1","1464.53","(2,1)"
"284","2","2","1496.8","(2,2)","2","2","1475.74","(2,2)"
"285","2","2","1485.26","(2,2)","2","2","1464.19","(2,2)"
"286","2","0","1430.45","(2,0)","2","0","1417.81","(2,0)"
"287","2","0","1435.74","(2,0)","2","2","1416.15","(2,2)"
"288","2","2","1509.96","(2,2)","2","2","1488.9","(2,2)"
"289","2","2","1467.21","(2,2)","2","2","1446.14","(2,2)"
"290","2","2","1405.38","(2,2)","2","2","1384.32","(2,2)"
"291","2","2","1440.18","(2,2)","2","2","1419.12","(2,2)"
"292","1","2","1384.16","(1,2)","1","2","1367.31","(1,2)"
"293","1","2","1377.28","(1,2)","1","2","1360.43","(1,2)"
"294","2","2","1468.95","(2,2)","2","2","1447.88","(2,2)"
"295","2","2","1488.81","(2,2)","2","2","1467.75","(2,2)"
"296","1","2","1404.11","(1,2)","2","2","1386.61","(2,2)"
"297","1","2","1444.63","(1,2)","1","2","1427.78","(1,2)"
"298","2","1","1442.26","(2,1)","2","1","1425.41","(2,1)"
"299","2","2","1478.47","(2,2)","2","2","1457.41","(2,2)"
"300","1","2","1441.12","(1,2)","1","2","1424.27","(1,2)"
"301","2","2","1413.9","(2,2)","2","2","1392.84","(2,2)"
"302","1","2","1523.54","(1,2)","1","2","1506.69","(1,2)"
"303","1","2","1414.39","(1,2)","2","2","1393.39","(2,2)"
"304","2","2","1482.04","(2,2)","2","2","1460.98","(2,2)"
"305","2","2","1434.41","(2,2)","2","2","1413.35","(2,2)"
"306","2","0","1459.77","(2,0)","2","2","1442.41","(2,2)"
"307","2","2","1448.84","(2,2)","2","2","1427.78","(2,2)"
"308","2","2","1426.45","(2,2)","2","2","1405.39","(2,2)"
"309","1","2","1461.82","(1,2)","2","2","1441.44","(2,2)"
"310","1","2","1440.14","(1,2)","1","2","1423.29","(1,2)"
"311","2","2","1525.01","(2,2)","2","2","1503.94","(2,2)"
"312","1","2","1460.39","(1,2)","1","2","1443.54","(1,2)"
"313","2","2","1481.19","(2,2)","2","2","1460.13","(2,2)"
"314","2","2","1406.28","(2,2)","2","2","1385.22","(2,2)"
"315","2","1","1442.02","(2,1)","2","1","1425.17","(2,1)"
"316","2","2","1437.82","(2,2)","2","2","1416.76","(2,2)"
"317","2","0","1475","(2,0)","2","0","1462.36","(2,0)"
"318","1","2","1420.6","(1,2)","1","2","1403.75","(1,2)"
"319","2","0","1428.4","(2,0)","2","1","1411.68","(2,1)"
"320","2","2","1443.48","(2,2)","2","2","1422.41","(2,2)"
"321","2","0","1454.98","(2,0)","2","1","1439.98","(2,1)"
"322","2","0","1448.34","(2,0)","2","1","1435.08","(2,1)"
"323","1","2","1437.73","(1,2)","1","2","1420.88","(1,2)"
"324","2","2","1424.35","(2,2)","2","2","1403.28","(2,2)"
"325","1","2","1442.15","(1,2)","1","2","1425.3","(1,2)"
"326","2","2","1400.8","(2,2)","2","2","1379.73","(2,2)"
"327","1","2","1500.54","(1,2)","1","2","1483.69","(1,2)"
"328","2","2","1417.32","(2,2)","2","2","1396.26","(2,2)"
"329","2","2","1420.85","(2,2)","2","2","1399.78","(2,2)"
"330","2","2","1440.8","(2,2)","2","2","1419.74","(2,2)"
"331","2","2","1536.21","(2,2)","2","2","1515.15","(2,2)"
"332","2","2","1508.29","(2,2)","2","2","1487.23","(2,2)"
"333","1","2","1485.57","(1,2)","1","2","1468.72","(1,2)"
"334","2","2","1444.15","(2,2)","2","2","1423.08","(2,2)"
"335","2","2","1466.56","(2,2)","2","2","1445.49","(2,2)"
"336","2","2","1430.87","(2,2)","2","2","1409.81","(2,2)"
"337","2","2","1468","(2,2)","2","2","1446.93","(2,2)"
"338","2","0","1417.69","(2,0)","2","1","1403.7","(2,1)"
"339","1","2","1425.53","(1,2)","2","2","1407","(2,2)"
"340","1","2","1438.55","(1,2)","1","2","1421.69","(1,2)"
"341","1","2","1427.6","(1,2)","1","2","1410.74","(1,2)"
"342","2","2","1412.28","(2,2)","2","2","1391.21","(2,2)"
"343","2","2","1421.06","(2,2)","2","2","1400","(2,2)"
"344","2","2","1415.29","(2,2)","2","2","1394.23","(2,2)"
"345","2","2","1447.13","(2,2)","2","2","1426.06","(2,2)"
"346","1","2","1400.9","(1,2)","1","2","1384.04","(1,2)"
"347","1","2","1496.51","(1,2)","1","2","1479.66","(1,2)"
"348","2","2","1455.55","(2,2)","2","2","1434.48","(2,2)"
"349","1","2","1378.72","(1,2)","2","2","1358.16","(2,2)"
"350","2","0","1458.22","(2,0)","2","0","1445.58","(2,0)"
"351","2","0","1460.17","(2,0)","2","1","1444.62","(2,1)"
"352","2","2","1429.84","(2,2)","2","2","1408.77","(2,2)"
"353","1","2","1483.08","(1,2)","1","2","1466.23","(1,2)"
"354","2","2","1496.81","(2,2)","2","2","1475.75","(2,2)"
"355","2","0","1444.78","(2,0)","2","0","1432.14","(2,0)"
"356","1","2","1443.71","(1,2)","1","2","1426.86","(1,2)"
"357","2","2","1376.85","(2,2)","2","2","1355.78","(2,2)"
"358","2","0","1436.66","(2,0)","2","1","1422.85","(2,1)"
"359","2","2","1465.34","(2,2)","2","2","1444.28","(2,2)"
"360","2","2","1462.22","(2,2)","2","2","1441.16","(2,2)"
"361","1","2","1392.28","(1,2)","1","2","1375.43","(1,2)"
"362","2","2","1502.39","(2,2)","2","2","1481.32","(2,2)"
"363","2","0","1500.66","(2,0)","2","0","1488.02","(2,0)"
"364","2","0","1422.15","(2,0)","2","1","1406.95","(2,1)"
"365","2","2","1467.25","(2,2)","2","2","1446.19","(2,2)"
"366","2","2","1436.8","(2,2)","2","2","1415.74","(2,2)"
"367","2","0","1476.93","(2,0)","2","1","1463.19","(2,1)"
"368","2","0","1434.49","(2,0)","2","0","1421.85","(2,0)"
"369","2","2","1396.68","(2,2)","2","2","1375.61","(2,2)"
"370","2","0","1475.56","(2,0)","2","1","1462.49","(2,1)"
"371","2","2","1439.74","(2,2)","2","2","1418.68","(2,2)"
"372","1","2","1398.34","(1,2)","1","2","1381.49","(1,2)"
"373","2","2","1490.65","(2,2)","2","2","1469.58","(2,2)"
"374","2","0","1453.79","(2,0)","2","1","1440.28","(2,1)"
"375","2","0","1435.41","(2,0)","2","1","1421.86","(2,1)"
"376","2","0","1461.73","(2,0)","2","1","1449.02","(2,1)"
"377","2","2","1461.72","(2,2)","2","2","1440.66","(2,2)"
"378","2","0","1439.36","(2,0)","2","1","1424.76","(2,1)"
"379","2","2","1386.36","(2,2)","2","2","1365.3","(2,2)"
"380","2","2","1520.82","(2,2)","2","2","1499.76","(2,2)"
"381","2","0","1470.45","(2,0)","2","1","1454.17","(2,1)"
"382","2","2","1451.26","(2,2)","2","2","1430.2","(2,2)"
"383","2","2","1461.78","(2,2)","2","2","1440.71","(2,2)"
"384","1","2","1463.77","(1,2)","2","2","1443.43","(2,2)"
"385","1","2","1469.3","(1,2)","1","2","1452.45","(1,2)"
"386","2","0","1359.13","(2,0)","2","0","1346.49","(2,0)"
"387","2","2","1490.52","(2,2)","2","2","1469.45","(2,2)"
"388","2","2","1453.7","(2,2)","2","2","1432.63","(2,2)"
"389","1","2","1484.82","(1,2)","1","2","1467.97","(1,2)"
"390","2","2","1442.01","(2,2)","2","2","1420.95","(2,2)"
"391","2","2","1395.72","(2,2)","2","2","1374.66","(2,2)"
"392","2","2","1453.03","(2,2)","2","2","1431.97","(2,2)"
"393","2","0","1443.17","(2,0)","2","0","1430.54","(2,0)"
"394","2","2","1402.87","(2,2)","2","2","1381.81","(2,2)"
"395","2","2","1456.83","(2,2)","2","2","1435.77","(2,2)"
"396","1","2","1398.12","(1,2)","1","2","1381.27","(1,2)"
"397","2","2","1487.47","(2,2)","2","2","1466.41","(2,2)"
"398","2","2","1403.69","(2,2)","2","2","1382.63","(2,2)"
"399","1","2","1443.85","(1,2)","1","2","1427","(1,2)"
"400","2","2","1475.06","(2,2)","2","2","1454","(2,2)"
"401","2","0","1451.54","(2,0)","2","1","1436","(2,1)"
"402","1","2","1432.67","(1,2)","1","2","1415.82","(1,2)"
"403","2","2","1451.85","(2,2)","2","2","1430.79","(2,2)"
"404","2","0","1419.28","(2,0)","2","2","1403.21","(2,2)"
"405","2","2","1465.71","(2,2)","2","2","1444.65","(2,2)"
"406","2","2","1464.38","(2,2)","2","2","1443.32","(2,2)"
"407","2","0","1432.24","(2,0)","2","0","1419.6","(2,0)"
"408","2","0","1372.15","(2,0)","2","1","1357.28","(2,1)"
"409","1","2","1432.23","(1,2)","1","2","1415.37","(1,2)"
