"","phi_1_AR1","phi_1_AR2","phi_2_AR2"
"142",0.708967676622347,0.760627268380793,-0.0726780876551625
"143",0.697316129840525,0.652687843927445,0.0646300412583791
"144",0.706860385217718,0.723434985428376,-0.0236021505807098
"145",0.693044370891962,0.657563499413169,0.0511290920718506
"146",0.684803350051473,0.693987132539174,-0.0134133957895214
"147",0.683910341843581,0.690338873818518,-0.00936622211083016
"148",0.690128646375159,0.68239954233209,0.0111606193262416
"149",0.675178533095793,0.647329194544459,0.0410648533768773
"150",0.675631409665157,0.696739388019435,-0.0313221999009188
"151",0.662967419507339,0.724322126759079,-0.0925746685613064
"152",0.677721652593781,0.709208360827306,-0.0463534432212881
"153",0.697896519163273,0.695348218689517,0.0036306993221706
"154",0.704029460097685,0.767162584633452,-0.0896689638622411
"155",0.709976232517056,0.768331092710539,-0.0823430435401294
"156",0.67070017351916,0.725053479056604,-0.0808705330317628
"157",0.693732662849746,0.687501607948404,0.00895143957839155
"158",0.702718627649598,0.730182190747495,-0.0389092425249879
"159",0.656637674161263,0.61437706973937,0.0640285864351607
"160",0.694420007297861,0.712502692933832,-0.0260279910922723
"161",0.694721549794406,0.641479275437319,0.0764515985388143
"162",0.653300019481894,0.634204657110573,0.0291107929078135
"163",0.669106823759194,0.687190350923305,-0.0269621760086444
"164",0.689951208723841,0.715613885015474,-0.0370134333519738
"165",0.66690573733591,0.662390125650534,0.00675436284699395
"166",0.647470964290974,0.648749446013026,-0.00196980144202786
"167",0.692028247687644,0.66747502352525,0.0355419459484025
"168",0.699261283546284,0.664734286264169,0.0494009534963203
"169",0.720103129775154,0.757738036864616,-0.0526627555337298
"170",0.632856293315535,0.576624617717151,0.0884113729426223
"171",0.672352452585046,0.694962629065827,-0.0336905925350588
"172",0.702574280598479,0.727254514553672,-0.0350670485723403
"173",0.70655816747277,0.711178295965598,-0.00652166479258842
"174",0.67667758650843,0.661996351644442,0.0217041073630253
"175",0.659375775847799,0.627469958921107,0.0481815866897398
"176",0.69221933886883,0.660443039481742,0.0459115288660931
"177",0.635302190882822,0.529981505094077,0.167541271344124
"178",0.724644014894046,0.729180463591121,-0.00627755880844275
"179",0.697030109497403,0.658807653378255,0.0547773589210192
"180",0.690503351126635,0.718277311980784,-0.0400784994862585
"181",0.730375047244255,0.799673838262421,-0.0947267332210352
"182",0.709803554334971,0.672654841545252,0.0521554143834481
"183",0.733655946728843,0.740836094123827,-0.00975785119414487
"184",0.73491340324339,0.709016871558588,0.0354061285013002
"185",0.692939318358847,0.687508117667899,0.00789300276274131
"186",0.697291451503168,0.691504470029639,0.00829666591738907
"187",0.67970192793194,0.734827646732968,-0.0811397855530128
"188",0.718113144049956,0.745656843079521,-0.0384367192391648
"189",0.713566401089535,0.694604693576766,0.0266838530510491
"190",0.675337732622338,0.660714823454833,0.0215559087261597
"191",0.709285752253044,0.723230345466065,-0.0198660128402107
"192",0.720872537620829,0.728001227559406,-0.00987704008776652
"193",0.662545710102421,0.70621579628203,-0.0663292831552059
"194",0.716144417151187,0.740318967941289,-0.0343335285570913
"195",0.647507095685965,0.621363733726678,0.0405599108059409
"196",0.705061349702285,0.714021026267123,-0.0126821646758081
"197",0.692230948528725,0.711932200853543,-0.0283430932810743
"198",0.711648757960539,0.733280266223857,-0.0305976995345603
"199",0.661097147288855,0.600744333085541,0.0910930487522553
"200",0.670834198736944,0.687859507994479,-0.0252554809081459
"201",0.641319709476371,0.562889773025582,0.12147618733847
"202",0.664302051817271,0.615042775071267,0.0739854728668077
"203",0.66068060554885,0.634001522029373,0.0404315128608731
"204",0.705616054021927,0.664449751713856,0.0585004215224307
"205",0.698394380013143,0.694751579154166,0.0052151848120327
"206",0.708670652036515,0.736033321799806,-0.0386083087796043
"207",0.702341681561212,0.711882825446933,-0.0135451416389089
"208",0.705909189587109,0.827246020933065,-0.17166075906811
"209",0.668628311426018,0.675720701167635,-0.0107124803846165
"210",0.701326927679717,0.700358489238531,0.00138303355299819
"211",0.727749230289921,0.763954236080776,-0.0495241720328543
"212",0.666949189572375,0.678150753886969,-0.0167720525867197
"213",0.658684431449083,0.63207600434438,0.0402273520252018
"214",0.677070820535815,0.674917336401177,0.00318732967809874
"215",0.668664975766864,0.686258444961276,-0.0264558695121722
"216",0.706106772663647,0.734060064334855,-0.0395302496508661
"217",0.638784041980856,0.621209609518133,0.027428856887889
"218",0.694240608742168,0.689058220499756,0.0074418342824875
"219",0.695913410905953,0.703373867799283,-0.0106836068594938
"220",0.682060657558432,0.676848846404452,0.00762725364579118
"221",0.670151846414657,0.644517450773489,0.0380529223638945
"222",0.684171451526525,0.675207671737435,0.0130421054240853
"223",0.730225901123177,0.790824810737466,-0.0827021051806283
"224",0.646915547887923,0.641910972279552,0.00771787544095679
"225",0.641160704125348,0.614208928232756,0.0419025011971848
"226",0.683004551392055,0.704672766042802,-0.0319148193304226
"227",0.683347068953238,0.700815569814798,-0.0255634045061776
"228",0.661618191852583,0.687190350332051,-0.038661414347796
"229",0.69329214462326,0.713613451335141,-0.0292533521843901
"230",0.717022191442323,0.680790050432891,0.0503493843831653
"231",0.722186574684064,0.750436839544156,-0.0390134059778191
"232",0.675557386295283,0.666482821213418,0.0133427469324449
"233",0.694898735974625,0.735761771503983,-0.0587925977704529
"234",0.694337272679845,0.716026790246234,-0.0315112919228647
"235",0.71123071265185,0.781544219803258,-0.0983402369058322
"236",0.713204924970422,0.756558493484357,-0.0608260795399152
"237",0.664723666002082,0.632959824472543,0.0475055512625449
"238",0.707073657958416,0.719805793519349,-0.0179370427456104
"239",0.74380554235194,0.774230589233413,-0.0407512385620849
"240",0.701004285299501,0.72841527385989,-0.0391345812780075
"241",0.705950324381008,0.696382590738915,0.013581791781939
"242",0.691827728134483,0.711961648175427,-0.0291879567148989
"243",0.656597684734111,0.608450713711853,0.0735054465332094
"244",0.740926020535331,0.796005197627141,-0.0745060615721703
"245",0.662286265022866,0.64913456500224,0.0199328003879229
"246",0.69940774245531,0.720406467061918,-0.0301145622532318
"247",0.661501035045849,0.620833863605331,0.0615371315882351
"248",0.685083207187622,0.713051535511769,-0.0406245092610786
"249",0.701200796472074,0.715469099856674,-0.0203420363750444
"250",0.694697007244404,0.682499609995205,0.0175303728250259
"251",0.698803288472304,0.700882559339148,-0.00296195140404366
"252",0.701209843212811,0.685272757043152,0.0230639229715509
"253",0.718978481601735,0.753038126027923,-0.0475260997795511
"254",0.694641764111591,0.693803458123286,0.00120217062730806
"255",0.696693062630871,0.695325187754045,0.00196387695780734
"256",0.698912917570073,0.721750122828198,-0.0326274444296477
"257",0.701556885788023,0.695616093779144,0.00844776614988352
"258",0.663452650180501,0.649689723558607,0.0207166609627427
"259",0.64590189196666,0.662742721565827,-0.0261936536254006
"260",0.694553824642297,0.645507755269407,0.0703485288470771
"261",0.64928952203341,0.622124676719475,0.0420407410428406
"262",0.621340508191446,0.593426209732759,0.0449811331211686
"263",0.710878186862712,0.74169186478554,-0.043203485828952
"264",0.725728690032136,0.762822538333712,-0.0511822026806771
"265",0.670557106282968,0.642836046852795,0.0412550285976479
"266",0.621879919523875,0.564534902879144,0.0920663918934581
"267",0.763797183480988,0.766290067681955,-0.00334798018799393
"268",0.644653041134614,0.639646490656938,0.00774602759032521
"269",0.715147981924438,0.739110365463855,-0.033617499286387
"270",0.668672955812837,0.657472064006944,0.0167721118918818
"271",0.703443877345774,0.699810921208387,0.0051549518234289
"272",0.661711913027889,0.663127500512082,-0.00212927870026643
"273",0.699478932471947,0.721532195561806,-0.0317031728764556
"274",0.68859951569069,0.729832711911141,-0.0595966912700895
"275",0.718117806129383,0.759366170249386,-0.0572504362024598
"276",0.694803322075229,0.678823525137382,0.0229382451440942
"277",0.723877683819375,0.708934001010026,0.0205678781955058
"278",0.629821061991894,0.562745509457747,0.107164222223429
"279",0.720741385720632,0.823366055777576,-0.142380446524976
"280",0.739087804792098,0.802100803682501,-0.0855776021387966
"281",0.677075470642466,0.702650545888694,-0.0376437102554314
"282",0.669453127283344,0.641889637530429,0.0411323583002428
"283",0.691427652222593,0.688929718690051,0.00360105652882681
"284",0.688515910531881,0.687096947800511,0.00206683495549333
"285",0.706538039697189,0.754340058682797,-0.0678798463343568
"286",0.705932578085175,0.750050630142624,-0.0627096982579298
"287",0.715030320747937,0.714920089406402,0.000156112270946264
"288",0.649563046102274,0.587563684276087,0.095466161530499
"289",0.685567588281987,0.708519785068911,-0.0333426333028471
"290",0.69438885415984,0.782925278059495,-0.127063243008517
"291",0.662774680883526,0.635979930332161,0.0404816166084124
"292",0.725430601254274,0.780788875225583,-0.0763155675763251
"293",0.677695170844526,0.680822505989731,-0.00460307645747622
"294",0.714090242771509,0.737162004862011,-0.0322697753558995
"295",0.636810090101938,0.562789629394055,0.116355884237082
"296",0.682666104207645,0.622335101661792,0.0882476637011399
"297",0.674966348262465,0.665773449874338,0.013627633925274
"298",0.698677314987862,0.73909908556125,-0.0579836180956849
"299",0.722850537405382,0.716610830337044,0.00861004895524362
"300",0.70484072694504,0.688627040253801,0.0230276268617064
"301",0.665703440305429,0.688861694288214,-0.0349774773305036
"302",0.665228286901954,0.658128199909554,0.0106966662743482
"303",0.692644548107576,0.717869510482002,-0.0363672935054274
"304",0.627129076772776,0.538536172702439,0.140925209661827
"305",0.650155520641226,0.615789987013717,0.0526642961380012
"306",0.703144255855749,0.694989458365672,0.0115783552725516
"307",0.690975318551083,0.706724365524965,-0.0227320059208478
"308",0.645399331782654,0.628328337577668,0.0263857053448064
"309",0.719882183678679,0.740425586995494,-0.028440459584744
"310",0.717506496142817,0.774403926453184,-0.0790160950605657
"311",0.6605679689439,0.708582378309762,-0.0727890068496221
"312",0.721270387055905,0.697930407162837,0.0325174617895079
"313",0.703840167676697,0.735288292588671,-0.0446030381061281
"314",0.618791070385129,0.623377370736097,-0.00737186079446397
"315",0.69408113309494,0.692115695372092,0.00283711749503499
"316",0.653490945715563,0.651839861492416,0.00251541679508564
"317",0.645670824148724,0.670341325543528,-0.0381150389642978
"318",0.732251090526467,0.802525212755865,-0.0960963600105504
"319",0.71237395200674,0.782586639098406,-0.0989060227549588
"320",0.69475803955424,0.710928620886893,-0.0232054274750486
"321",0.733624662159616,0.74932343093443,-0.0213059291304764
"322",0.668425353863859,0.692016829484388,-0.035466288187488
"323",0.693866754571221,0.664260202458336,0.0427754565651175
"324",0.659259510096973,0.652086685610784,0.0108427452929011
"325",0.709375967376834,0.727459823795805,-0.0256906279021531
"326",0.735481367811625,0.775133192053435,-0.0541832513802439
"327",0.768012119321647,0.834239281660515,-0.086026777184168
"328",0.674418500814642,0.657287350063088,0.025465356648349
"329",0.63577694631364,0.626334812927326,0.0148307685565221
"330",0.690653104828662,0.724933779932504,-0.0494627545172555
"331",0.716709866228953,0.753964964851372,-0.0519880499972903
"332",0.664510020684533,0.691916365987386,-0.0412899242221983
"333",0.662432077512888,0.706364845139263,-0.0663987100576873
"334",0.685843083770226,0.65818486262847,0.0402161933553864
"335",0.663934781217591,0.592254536498405,0.108497724862342
"336",0.728446965321358,0.697140827138096,0.0427659822323579
"337",0.707246024160696,0.716264216404463,-0.0127314816164234
"338",0.686304685806852,0.685452336193692,0.00123628032543346
"339",0.705219108272884,0.685404033543073,0.0279604867237375
"340",0.683808450078259,0.672113710813251,0.0170192572322681
"341",0.68990177193083,0.684947225011059,0.00720471944475044
"342",0.678124737972307,0.724929719758045,-0.06960320407705
"343",0.749275024575439,0.784802694804446,-0.0474344156026724
"344",0.729472467933006,0.746924731135392,-0.0239156352770823
"345",0.723255755796182,0.713983437230032,0.0127712408213482
"346",0.705735930261908,0.695846054615104,0.0140033572810879
"347",0.647296300551858,0.638313206489122,0.0138679445864998
"348",0.739115672159676,0.771345670983147,-0.0435945494703802
"349",0.730475317640521,0.731429234609453,-0.00130784789119727
"350",0.67076870395141,0.674852374891987,-0.00607211908096112
"351",0.727472343882344,0.771232926049771,-0.0600172390126815
"352",0.674205408466023,0.716429571003519,-0.0625631977298502
"353",0.703770575134098,0.662159762223328,0.0596158701207226
"354",0.662951214911236,0.6557743904574,0.0108086756836818
"355",0.722458437024656,0.815821285382529,-0.131091773010278
"356",0.671569948709542,0.652001647021124,0.0291916571200574
"357",0.73434200745394,0.770665949628674,-0.0495468463799165
"358",0.705195879448835,0.70407287378469,0.00158700710008328
"359",0.634295348063439,0.628524262450986,0.00908348219318407
"360",0.71945715787315,0.808991154011445,-0.123708638075747
"361",0.700155578321866,0.756852665262944,-0.0806569895812888
"362",0.708997028300435,0.677950288609585,0.0439746559867592
"363",0.708148559510315,0.716495070435364,-0.0117619267065523
"364",0.67539538650891,0.721698736213813,-0.069039626984785
"365",0.710070433685421,0.744901416450039,-0.0488944964300365
"366",0.666241673218512,0.667452228701715,-0.00182713549375559
"367",0.724093278552504,0.746426151981511,-0.0307005479526348
"368",0.720638419714486,0.78009552580627,-0.0819900832960954
"369",0.622639851025933,0.581650772384054,0.065523806432783
"370",0.691910899372841,0.785410981454112,-0.133974910939706
"371",0.706502759778671,0.704661335175646,0.00259932140084824
"372",0.634305840004772,0.605004948482089,0.046034851618487
"373",0.676556271214166,0.693587741030791,-0.0250808225768701
"374",0.640175169474047,0.635655927569348,0.00705180169807373
"375",0.68299956474543,0.688165764834893,-0.00754040738106625
"376",0.718814734060077,0.750395370929273,-0.0437703880112427
"377",0.696987384790275,0.745107854176899,-0.0690927909692889
"378",0.689763532626403,0.715883835746181,-0.0377654078623369
"379",0.647669956631166,0.647957368954944,-0.000445409604966486
"380",0.698707723504743,0.659091430371915,0.0569119516511435
"381",0.666618109664784,0.650524448632373,0.0240345578904569
"382",0.688744279974722,0.670712718721196,0.0261548676939497
"383",0.674043683358537,0.73681176039841,-0.0933036111738148
"384",0.662797614894347,0.670721331144738,-0.0120142270490609
"385",0.664526475231192,0.647301306655803,0.02582133492945
"386",0.684321800739122,0.686631259552116,-0.00336159427021039
"387",0.690298180870405,0.748079993892158,-0.0834713592161489
"388",0.73074336787319,0.833267052905813,-0.14007422112457
"389",0.720225284889674,0.688143505938292,0.0443797980772275
"390",0.680337042887384,0.700107801728544,-0.0291482033650597
"391",0.69272888937222,0.683402249261096,0.0134508349360059
"392",0.742277816312472,0.785325138795822,-0.0578328719803335
"393",0.730534296669417,0.752909860529624,-0.0305616171861567
"394",0.663586142561776,0.682414625203261,-0.0283461480578205
"395",0.706240864252522,0.676867510741991,0.0414788565172498
"396",0.651772822711438,0.689575861607071,-0.0580090365776928
"397",0.673165208287752,0.673192182397117,-4.45581584611624e-05
"398",0.703874748060681,0.697940811470723,0.00850322521348756
"399",0.701846384372367,0.711934198170537,-0.0143499180747849
"400",0.733478752976994,0.820312599484691,-0.118446346930289
"401",0.718970697286429,0.758007346380647,-0.053968034970076
"402",0.714559189517467,0.676247047960935,0.0534932372667897
"403",0.71059920224997,0.697798695848137,0.0179459005997492
"404",0.680936434019435,0.679611346613584,0.0019390204920492
"405",0.693436663762946,0.733874528017485,-0.0581754211327997
"406",0.681707581933521,0.680995225636607,0.00103983905716737
"407",0.738324739744584,0.734769197685493,0.00480870860892768
"408",0.678454161798261,0.611051641249271,0.101167656004061
"409",0.725156346890877,0.776867657340837,-0.0711284938478544
"410",0.714689039413032,0.725226371125358,-0.0146945874056527
"411",0.739331183207539,0.710701702092117,0.0386525537763942
"412",0.672250570244037,0.700922688493865,-0.0429853396501019
"413",0.669020813021703,0.614139939582995,0.0814800024889053
"414",0.71927983712988,0.681498137168554,0.0527354402558933
"415",0.66652737874323,0.607973132200849,0.0890360867667384
"416",0.709553183240701,0.67175621101913,0.0533430865222122
"417",0.68115995175685,0.711596769681253,-0.0445807958944457
"418",0.680739339544858,0.702035774893059,-0.0311169174601684
"419",0.707440295597344,0.663496161467059,0.0619483262500159
"420",0.695842278165831,0.737547704287227,-0.0597470699146444
"421",0.700243895309802,0.679564800534972,0.0297509135862787
"422",0.683263044520653,0.731280465680502,-0.0709393884569545
"423",0.697592966936574,0.638477895567045,0.0844262959804646
"424",0.702023506987719,0.676364021393638,0.0364951960972553
"425",0.723828060604999,0.733780319187544,-0.0139072543734705
"426",0.551656473436134,0.473716848482271,0.140310018204184
"427",0.69027429011536,0.681384860137734,0.0128694078652017
"428",0.709134002135968,0.728968159949904,-0.0279270797047747
"429",0.713416824400834,0.720745616510546,-0.0103730827975483
"430",0.703681050608582,0.756331806135904,-0.0746577733118082
"431",0.627364520003679,0.564217231962751,0.100811985506853
"432",0.695905118414629,0.75186688034757,-0.0800710385236436
"433",0.696193961937119,0.721598415819707,-0.0365135938031025
"434",0.67887995985741,0.634644905609916,0.0653396886816025
"435",0.681353821390212,0.722145923951928,-0.059633168629276
"436",0.721933102010954,0.766781474658876,-0.0621566180535341
"437",0.711779450280901,0.741753225660111,-0.0419569569880878
"438",0.725624544596846,0.717790729701722,0.0107582889568929
"439",0.704870642621467,0.706150508810416,-0.00180994505927627
"440",0.744024947982205,0.808225985365203,-0.0864426277182405
"441",0.68151405569019,0.692632191401387,-0.0162738743427553
"442",0.706036922086716,0.720001736943837,-0.0198733008508214
"443",0.715973018924042,0.694085224531838,0.0307333104264364
"444",0.719425347389866,0.691638664171459,0.0384914634858098
"445",0.724738255405807,0.714749087713014,0.0137929187900728
"446",0.625323141972986,0.601116061563621,0.0385065883153851
"447",0.708476789753829,0.758306750011348,-0.0705116679066683
"448",0.591420187137644,0.548019821010576,0.0731001979112096
"449",0.698815986088734,0.741906951490883,-0.0617723781723352
"450",0.723891462027404,0.799411424024565,-0.105377141355657
"451",0.721007568837453,0.693939090219319,0.0377703315385615
"452",0.685567852862858,0.707099760235246,-0.0314339287685766
"453",0.668714833889178,0.660065450748097,0.0128948548533758
"454",0.664546141960884,0.681134319914753,-0.0251494560239655
"455",0.709844159217679,0.755752253771823,-0.0644478629847349
"456",0.695584724595307,0.736013513655908,-0.0585279235258585
"457",0.692925314818823,0.658978185942256,0.0489149695063664
"458",0.65883248307545,0.651138876574947,0.0117114195898005
"459",0.72520654011422,0.789599996265647,-0.0890268570283154
"460",0.676913911613752,0.688208879722402,-0.0166253542263453
"461",0.668566539287868,0.649297297038347,0.0287274998110112
"462",0.63472930857954,0.600329742440146,0.0540286896213147
"463",0.695591402634028,0.672916493995767,0.0330959408085494
"464",0.703428374540875,0.717654162293251,-0.0204592758302623
"465",0.674806497580894,0.694391663019322,-0.0289126858110863
"466",0.665101914227885,0.607795382400864,0.0866100580762817
"467",0.683723260222786,0.711837028443418,-0.0410428849750595
"468",0.647548329765026,0.623492445676707,0.0371882921262415
"469",0.693091703290724,0.617869426037317,0.107806829344957
"470",0.651362837864033,0.659789527031286,-0.0128123152901585
"471",0.733170738835321,0.812318552046472,-0.107605239413844
"472",0.700146728647997,0.649797546451575,0.0716043135624688
"473",0.650663559114084,0.65216712961399,-0.00230088751375939
"474",0.701086770501527,0.784892704153677,-0.119234235261489
"475",0.70086344153603,0.768823675219985,-0.0966706134118463
"476",0.639049168016118,0.632622094693083,0.0100885424087786
"477",0.693005681838676,0.680953915052154,0.0176583475623214
"478",0.720787253421847,0.683566278353983,0.0516665917199279
"479",0.687111740617334,0.70988325921885,-0.0330206613163842
"480",0.670816701217182,0.697733359582902,-0.0400727381910677
"481",0.71511287943279,0.728335109828633,-0.0185235014685401
"482",0.676743077531467,0.687383566811532,-0.0156573925817601
"483",0.714665384241956,0.796247310495979,-0.114906077636219
"484",0.676900337918176,0.696876839381935,-0.0295581587067165
"485",0.718280304751728,0.78070323502403,-0.0864454345052059
"486",0.694061600478692,0.667566597546517,0.0381946278863662
"487",0.713720071376206,0.744214668402323,-0.0428312364681926
"488",0.675127969384377,0.70671358671311,-0.046546461731443
"489",0.721254314431647,0.740373304725851,-0.0264640916365671
"490",0.710196129487246,0.773740306323927,-0.0892458961790957
