"","phis1_100","titas1_100","Phis1_100","Titas1_100","phis1_500","titas1_500","Phis1_500","Titas1_500","sigmas_2_100","sigmas_2_500"
"44",0.733470845235137,0.697201962882561,0.459649513807354,0.876454563090157,0.694296798474075,0.779456411185676,0.566115157654527,0.698613844721261,0.868002228043032,0.89839261145244
"45",0.782492681976052,0.639524885293784,0.471516976054921,0.795683208639551,0.707547997329333,0.774144446899999,0.631629777054927,0.751960219255072,0.876378198597143,1.0060150071808
"46",0.69254702444836,0.831039400972479,0.619251425671307,0.541469237716867,0.674750380599014,0.856450910358718,0.569716861682432,0.703747980057703,1.25830921598012,0.911692777562694
"47",0.644829396193599,0.762393108501389,0.628917033737971,0.698471437572534,0.675053901827285,0.754859118346006,0.672677475886904,0.693660684662189,0.949263223612964,1.00183727482569
"48",0.68522509788308,0.858328037306018,0.518153252032562,0.999933848302491,0.722067287182711,0.806813612417371,0.576716704844011,0.727396947026072,0.604405278329432,0.893437666107519
"49",0.641330857689653,0.824865418724588,0.685934884557574,0.9999813499611,0.676258033915039,0.837823574879651,0.603979342249303,0.683340654833396,0.63896300786718,1.07469657825804
"50",0.715618645847845,0.815801845188749,0.436218735163072,0.731308278045964,0.75605402293471,0.810454611059309,0.53243469152449,0.771265625889958,0.978649842290364,1.03014592618545
"51",0.707307154500392,0.882700105460692,0.710553316014705,0.696936909113925,0.690748539591039,0.809945770741539,0.639152199539676,0.648245931471974,0.780306571769158,0.95556061453334
"52",0.767446699423857,0.702090498066899,0.631021095386136,0.953683869376798,0.721086293013599,0.79348923617196,0.566013365876893,0.690287698929589,0.942037959759034,1.10417044603551
"53",0.76116871002925,0.733965838039373,0.382091445558047,0.714860773818441,0.755054492910361,0.794621836319346,0.592174589399048,0.718046183271337,0.906283048677261,0.988276696688921
"54",0.777642075353084,0.699877842879058,0.525703849203125,0.663804953531805,0.695373803186725,0.821221741779932,0.591738208624026,0.678685057003322,1.05819580941148,0.953107345037628
"55",0.684470832183862,0.723639939116209,0.532563573416557,0.99991309561695,0.709405916037194,0.768508014966111,0.57200846082531,0.691306338205419,0.792357816523855,0.979730254210832
"56",0.716374411954391,0.676251967707848,0.589955992716234,0.698465396609044,0.651998751953607,0.774353689873882,0.60226816723233,0.67861225367624,1.05455342536155,1.08328964415351
"57",0.666626950936624,0.791639215637579,0.555135231951387,0.817008707854752,0.694974896466654,0.768607098583109,0.571336801053777,0.708159185279995,1.00729679407552,1.03152063641217
"58",0.724953396978369,0.699946447939949,0.459999757664474,0.727334753306341,0.714289118385981,0.772421607887656,0.5966670450378,0.710704240588693,1.07592782582044,0.916223872215415
"59",0.599514659857685,0.810116265726276,0.64683474102162,0.665031261516581,0.669941537083552,0.828390571065225,0.586408144992888,0.676468049940205,1.26890305609667,1.1925477950871
"60",0.600118412884695,0.87166404269664,0.625043508369504,0.553961953964777,0.696175116217406,0.832423857456477,0.645709095782003,0.648718970621417,1.08725415290058,1.02499648539367
"61",0.769509080299621,0.668980894664456,0.645083032377212,0.561415066109215,0.694386606261536,0.767359954440862,0.575690743286048,0.71062190609054,1.03286658706381,1.09914696535789
"62",0.687154349323143,0.73016345851095,0.621672241119686,0.940848508053256,0.702903327203645,0.736280273716194,0.670132411076469,0.679544934577353,0.649492030662898,0.96037394135504
"63",0.651830064510689,0.761896252718085,0.585366341532906,0.666694794001417,0.691087793218397,0.765258758244474,0.674237118641463,0.646790301849467,1.29337426434161,1.01429817297413
"64",0.805600410424502,0.801311282969897,0.580432186254134,0.825889289820277,0.738905187283841,0.795782933439237,0.587510238893574,0.684253155047228,0.792545722988053,0.984871969807486
"65",0.675012406863393,0.850912567882222,0.654114958071085,0.751023764980441,0.66553598085906,0.751338119107247,0.648685141442582,0.666595738648669,0.710871104627334,0.964218504817357
"66",0.686842599948481,0.790249937449334,0.606012573333869,0.855963196752043,0.727512200691713,0.749025832961561,0.651704016291813,0.645270073820369,0.706076002111149,0.943804083574772
"67",0.738654478573297,0.802499726239153,0.598465155371879,0.876840567162002,0.700538603135065,0.800643807220878,0.622905817028814,0.712688151307163,1.10741664986689,1.12059225504634
"68",0.664414755647896,0.853589514961171,0.525987477666856,0.999945328324839,0.681073200280563,0.825665402220443,0.585749594374481,0.720011804000334,0.864119135472128,1.0920045376015
"69",0.704258449889422,0.889377726754971,0.498909666318278,0.999940436835153,0.677787583516775,0.807060070061042,0.573944941833697,0.605376396407758,0.669021829524713,0.916785433090103
"70",0.766227674152116,0.705882605597952,0.715503454788423,0.599724402456044,0.74514047731872,0.808010846201994,0.582442501748423,0.691540784943666,0.938437894014186,0.987207666734093
"71",0.665358978195866,0.875280351566113,0.50730975144129,0.874009326138952,0.674684914847676,0.756804531705119,0.611697435039514,0.706297363304884,0.825353451354108,0.920229433702037
"72",0.671836357961196,0.775516336830101,0.677327226896038,0.634891413111373,0.644279443686216,0.805027925309444,0.601487425534175,0.682596587156717,0.820310080351482,0.911487434904459
"73",0.705367342444274,0.869938804320586,0.739240683981101,0.621085685689252,0.693656237560759,0.799156801431408,0.56389372343055,0.687114692122809,0.807778019466225,1.04537253559168
"74",0.422796797968825,0.804038124132502,0.644814140123432,0.566697483427843,0.639135137959307,0.810823600003515,0.666498780077476,0.670893541715667,1.36222114384218,1.13610316467948
"75",0.720132218822175,0.744123349191087,0.616450035499986,0.654143368458735,0.727821100421003,0.782260964607474,0.528145599806424,0.712232492215597,1.20285946358918,1.10209311719334
"76",0.809850954940043,0.798896689453778,0.642244197137673,0.578061438124466,0.741425096483846,0.7809272728933,0.566734211902589,0.748527079095517,1.08128690505456,1.02096736031342
"77",0.758744498680252,0.804989458057259,0.553354647428913,0.879631819583579,0.665474191746075,0.836859892200678,0.623342837572309,0.689633089105225,0.983642181119545,1.0117362349246
"78",0.714052534279377,0.768970261861228,0.532801132044002,0.999959281219322,0.676820860698386,0.797832412018427,0.601340662711058,0.698219228535562,0.737473921925446,0.999132816252302
"79",0.644091293381293,0.820963386531396,0.646334421406571,0.752043018504251,0.712918196313069,0.831668074265906,0.610090883194809,0.634302461522464,0.817181707662655,0.989609645750678
"80",0.68565363367143,0.843145485515967,0.593204726058004,0.741730214203018,0.755120297447127,0.77653912607412,0.529525739632598,0.634828380925076,1.01280411348974,1.04673602260742
"81",0.587444796410255,0.797852390940256,0.528623128583061,0.999986303975622,0.636225775372112,0.824467901022564,0.612950229738587,0.67776173220715,0.92966370473424,1.05093981172557
"82",0.637808173843997,0.909227670050922,0.591766311350107,0.754253245005431,0.681461969459982,0.836064713898458,0.603272345034787,0.665866535867734,0.767365090203564,1.06581000927581
"83",0.824310634277607,0.644228801322506,0.366457049274536,0.999651417756368,0.747657911920674,0.753882414272717,0.572281048850836,0.709268110276664,1.00262978838484,1.02074633430787
"84",0.638902172689868,0.84549928775406,0.640538724212475,0.99940200302513,0.66499428061209,0.774672847345119,0.60646629328037,0.742042542354044,0.759645715093003,1.00713323027662
"85",0.760166196209987,0.781803641912689,0.668927535748753,0.54897045646682,0.688976461964809,0.767354346633118,0.681039508529876,0.628889994580355,0.857306881297985,0.886785662570319
"86",0.580303283859777,0.795220550370425,0.585750781395267,0.799525247938775,0.676337271274841,0.812506330212994,0.559825554930118,0.704187914890599,1.01752030897623,1.06976384711508
"87",0.644872420172166,0.736427518724854,0.454935790383355,0.817144223665827,0.697152394758955,0.770904971230062,0.531296276027437,0.733052278327801,1.02083057856291,1.07207346751436
"88",0.815994256221897,0.817383569021251,0.529003614280519,0.722437323225908,0.762940551586837,0.77915793685204,0.619266673899506,0.640222187808764,0.921397437045445,1.00118096532375
"89",0.664414748356448,0.704324653011386,0.618165041218757,0.524308964276439,0.702411062910129,0.791960579405456,0.63049294672688,0.643969766478347,1.33388434147713,1.09834488802081
"90",0.612796296226485,0.918855539961051,0.747633263727233,0.700829432661593,0.733899488268912,0.806245947481094,0.621132862789325,0.6789394056432,0.889520604416249,1.00812566195693
"91",0.714350009907057,0.680644767198814,0.643808280055387,0.555147191375201,0.7155747681723,0.783912108598897,0.553247520019287,0.692772122011852,1.08937515681261,0.970315456301668
"92",0.781918643476436,0.7971799651583,0.772993170460951,0.54394580360188,0.693405772778963,0.783880242740623,0.65719581509046,0.65390838078549,0.838814729903098,0.887648148240426
"93",0.692630993361306,0.801692890706677,0.547038962243552,0.570341685304134,0.694353972169389,0.814591271967151,0.547865540962216,0.687731308031236,1.26098151441461,1.01126186877106
"94",0.551171160136667,0.836820436716173,0.715725830859874,0.911190159460525,0.708625972664448,0.788560991039801,0.63458543642494,0.697056990453431,0.75011841684087,1.07620641895268
"95",0.706469335605344,0.841225027973543,0.570205556009469,0.772631089635215,0.704849994702435,0.80328103627988,0.591418830967802,0.687496066986709,1.07993529576808,1.0128507402686
"96",0.705564359208873,0.848149302573725,0.590214781979954,0.999961952096166,0.678599893399449,0.812252017509493,0.612572156506838,0.739471021216014,0.941823419415398,1.09581565536839
"97",0.678192291836824,0.745287908141072,0.617951333372873,0.721589433349993,0.642721178149571,0.845579130836708,0.60072142935602,0.668569386847509,1.07546258094395,0.982339929067399
"98",0.677622607733994,0.862738345074271,0.562775471806804,0.665520627564291,0.709781724172295,0.805788383491822,0.550744818316952,0.703282057823364,0.929866759236139,0.906567556431075
"99",0.553961468419009,0.865119635066037,0.616531477569889,0.583647145368462,0.702930848260571,0.844664167786588,0.578428421038632,0.722076291102452,0.850916418937768,0.985284339330508
"100",0.715984021265756,0.804558619363777,0.701416574115792,0.905758159095162,0.653827337603254,0.799031813134565,0.626126670489114,0.676104089043414,0.881863991059651,0.933492844744048
"101",0.737804342932853,0.870099500678583,0.405596856317894,0.894717440570618,0.713705823743467,0.804259442462139,0.542430775217405,0.688358029493952,0.940474401001821,0.991144170898714
"102",0.751540939213565,0.866893660511784,0.683308069151564,0.720651869612635,0.691030885338652,0.819497544311296,0.562930598543128,0.7076326797575,0.965179517099789,0.971661225983346
"103",0.730234529037869,0.736703402804286,0.544572160962044,0.99989744401441,0.748728081362603,0.761688186433411,0.59862009917558,0.771836954229795,0.804977893413845,0.954413619493071
"104",0.658585354692798,0.826500515491026,0.547591438271097,0.89310100230164,0.722946622446753,0.805806334184983,0.590861568840637,0.667503222488621,0.820370103182369,1.03362997745839
"105",0.761043529653271,0.751763285293061,0.540730363522034,0.643842022595061,0.722982324191311,0.804360968000041,0.577945648097638,0.708815602037731,1.13554494812355,1.09365776737478
"106",0.615462873937586,0.826586580675216,0.679354815482719,0.745307857309274,0.716225821514643,0.792275388116798,0.651406143429917,0.667541683970722,1.08286813901388,0.989167992708059
"107",0.678526549462745,0.766377526466507,0.660656507293852,0.572327096105319,0.673007936507251,0.811134583559736,0.573939654005661,0.685486505585847,1.03050897651975,0.950418354717741
"108",0.72270344786738,0.767709478053337,0.551253636309383,0.869559275349677,0.741359561137752,0.778541376957615,0.605013525628455,0.688279575699945,1.07605289311732,1.07735158312727
"109",0.607915171974453,0.927474951708761,0.738701100881158,0.749036165429975,0.695895699374548,0.810845722861124,0.650023957296429,0.658694423058096,0.930406997449762,0.965907764449899
"110",0.541765811713692,0.909153134628313,0.490601063339848,0.745129192879516,0.706282546436721,0.854014293455181,0.535115101063314,0.726165418332198,1.2375736112942,1.09713457064149
"111",0.765416803717469,0.686632537044499,0.772198629904281,0.785889048212778,0.702941475795245,0.791489086247766,0.607988165389492,0.700118850844327,0.627284451197903,0.95263054377017
"112",0.68550498723015,0.666079171387872,0.492828571207142,0.999995954775473,0.664056314396779,0.793291039991781,0.641493750326059,0.687687600495483,0.86821592462322,1.0135502336034
"113",0.581259939821153,0.98344200511154,0.488374800226769,0.999944043772629,0.627101277759361,0.807531659684559,0.594852344422386,0.663826119680651,0.76163226098365,1.00765157389794
"114",0.717222243778553,0.787202768060106,0.5718803893678,0.587246762301647,0.707062644793022,0.827057032196608,0.590745519525568,0.749027599047917,1.11859449014736,0.982869337072575
"115",0.591356201284888,0.762527211950357,0.694897341670739,0.999969450271199,0.693026555019855,0.792946032221072,0.631800066031899,0.717547439239594,0.583776001006706,0.973937205454377
"116",0.700643329195968,0.879764472314181,0.578306406033467,0.793422581107864,0.664249975870576,0.847322243818434,0.538747628082525,0.742901932604019,0.926416764456648,0.982618294468691
"117",0.475512881947461,0.999998804178803,0.501266838916794,0.896313081477199,0.664209156952732,0.833087439030787,0.589628178388679,0.717268408956387,0.904038280581812,1.04267493455969
"118",0.640712001520675,0.862355208750087,0.584097498731439,0.587184106589371,0.704999868130302,0.806853090747014,0.606109566474461,0.669588661032874,0.985712620489856,1.08552602333958
"119",0.634229638095281,0.878478748539133,0.499282404287699,0.999039061222161,0.627086589772491,0.85547826403132,0.57562682874823,0.749945596988606,1.03408163780986,1.00755062608006
"120",0.613318777036011,0.839954331466043,0.631655771201642,0.673649703456111,0.69022016026168,0.821499511059029,0.626742396324541,0.7163978337047,0.854256429154121,1.02952130166599
"121",0.768527683488819,0.847804575201543,0.496425905960419,0.83152015811024,0.740494978238485,0.814842913661081,0.562719854486812,0.746879118907026,0.978649477461336,1.05092599333386
"122",0.755420637938378,0.966397309004383,0.698608511305298,0.501612167050619,0.695048670087092,0.822955892176824,0.633009838273876,0.670565027684435,0.953882713640695,1.07765404518059
"123",0.716269477084073,0.781693536690188,0.472695820352486,0.636198549491453,0.736566133969491,0.79747388358199,0.512820275784521,0.704825304302738,1.43555802908736,1.06269290196596
"124",0.824470642073349,0.739552521025481,0.482882317327878,0.710174798283764,0.73552958085553,0.749868743857173,0.56601004431148,0.778629469747659,1.01712683808807,0.981103838834577
"125",0.682132646926965,0.861679435357043,0.540091359140964,0.572893744312493,0.670558678150475,0.855571323497264,0.577127214174799,0.715557498400055,1.0212313656721,0.983118854659886
"126",0.693479082377391,0.82046387829846,0.54914809870319,0.826909770733882,0.689212153595447,0.819180745201258,0.631494716758501,0.712028992703329,0.923085537508999,1.05604321408836
"127",0.79941462329067,0.818991641321159,0.452046744876625,0.746477508861792,0.747813838200932,0.761784340081897,0.564985708664045,0.725425107910283,1.08370025216129,1.04118443016167
"128",0.547957600420022,0.940074637199934,0.543968309292844,0.69736978330854,0.6635674985947,0.824977168847614,0.593895158742058,0.723544634343115,0.891513815615495,0.91479824708648
"129",0.758554001670774,0.804408722502472,0.568042478316749,0.654246588857977,0.642052192137507,0.809870268119189,0.612930782785414,0.704151290493664,0.921701002790869,0.861753027004276
"130",0.78667119058131,0.807345481550764,0.651469820178031,0.801988355495368,0.746199443555076,0.852626028704169,0.629463750770019,0.671907660916785,1.07449359564783,0.946459928136911
"131",0.688324251296583,0.742213065874651,0.640468508834201,0.658557292278859,0.748339881287768,0.746176865329406,0.569190487499807,0.750499545923933,0.740631831943741,1.05019867949558
"132",0.619190476497734,0.739532229748852,0.375762158309329,0.690597659164546,0.718735213538284,0.812608955600506,0.58009592390144,0.692859503044349,0.967921449031083,1.0715767487067
"133",0.825443745147899,0.818806413670508,0.421758719942211,0.999998962785262,0.735303106904619,0.802930581321479,0.594588872558199,0.706980368219108,0.965846201846031,0.996577109801981
"134",0.624454876114461,0.762017975424642,0.50118799587856,0.66141078912417,0.642424674853238,0.83607256527519,0.539603129696504,0.734268137990218,1.10417471232502,1.00484368616377
"135",0.703799252722743,0.787518672265052,0.745722445602047,0.638794390336687,0.694593507999625,0.811465518311849,0.683297012450527,0.625741441073741,0.823302128165109,0.983749799682859
"136",0.623380941646168,0.85673630518062,0.667601998071669,0.628479766490443,0.724653005310388,0.776170395259752,0.606740038643011,0.725507893967144,0.879739943992561,1.0142860203434
"137",0.742957712145646,0.730009764113872,0.422920548339184,0.999993846244178,0.715751531997438,0.773350495140328,0.573380844421166,0.73773142991165,0.865659059862585,1.03091464108988
"138",0.764458508324651,0.750703899349381,0.677772009488983,0.786554668684313,0.695357446061098,0.826392228934892,0.656977776593928,0.700534557078734,0.800692387574024,0.893750694566535
"139",0.562051103296581,0.937423359361477,0.625543928400137,0.723882766534105,0.645401371357371,0.861124164294481,0.663518780688057,0.724129703021209,1.15921491139815,0.928283052358659
"140",0.789950580572268,0.746452238223295,0.375350176092175,0.999993942554619,0.696626194306814,0.756481285878636,0.569815635901437,0.69163687921032,0.692840339679763,0.911084612274684
"141",0.772845269950637,0.803479243412393,0.614908316629186,0.629694103352031,0.698338178511336,0.793257862165537,0.565800559690865,0.734907076460154,1.00652427653655,0.937406524468726
"142",0.621364379866252,0.887071505991202,0.621210709630143,0.540948496789545,0.713864905901481,0.810330822701725,0.627783218275177,0.675491298131208,0.812645824616684,0.933004963614257
"143",0.745250654743486,0.762000421697406,0.631359797469564,0.629077704975702,0.686549989049499,0.778619394725991,0.630811275172406,0.721741555633716,0.996463692554802,0.943564723172215
"144",0.537396235281811,0.762709170796511,0.593732414486576,0.729522313017808,0.672259181026692,0.781040188695873,0.578482466785373,0.747317242116895,0.904733588966589,0.96449733521087
"145",0.780240941083959,0.796490867001894,0.564664079233501,0.714164763137564,0.722756376964648,0.771825991953975,0.556355421274395,0.746651554242286,0.910377034997133,0.989453153888421
"146",0.5731625194075,0.875264241440008,0.503216668861399,0.587834925403978,0.657543877663555,0.798699701092558,0.640440018974593,0.708990575159728,0.98861731046468,0.846159474374486
"147",0.563698602820069,0.85817411129594,0.603070452908272,0.537135732941817,0.675645057867886,0.820158235098663,0.551335069797261,0.740322440655104,1.03221225947067,1.11763324774173
"148",0.621123070112389,0.896484776106368,0.651168793768753,0.748018563180612,0.679061502989135,0.781738167304296,0.556319895578303,0.712457588684227,1.04474621898488,1.04722850218156
"149",0.828700415885971,0.599832021824216,0.498435893223227,0.651890556735421,0.65212813906835,0.843809410150766,0.542574427764125,0.704263233224743,0.984813260814146,1.1095436755244
"150",0.615564464793868,0.812332840377093,0.731409618287964,0.536312301973576,0.651462441205924,0.798917978549674,0.649927309373922,0.660397521146285,0.890156683932029,0.953591484521075
"151",0.563441968328872,0.856543557897331,0.715998761824882,0.382955738349466,0.727028792704828,0.818688229535491,0.628131080830082,0.699200627545524,0.900532990881789,1.00391532935476
"152",0.596979379775821,0.822109519476849,0.538063381684732,0.999989406834712,0.633979836653063,0.825819419562681,0.633847690028758,0.722341364314231,1.04029029064625,1.08176019824717
"153",0.612418760864013,0.84399311462622,0.607607976895674,0.660159014791036,0.700854069003319,0.838218950496126,0.658403533854777,0.642519815599458,1.1003777531236,0.945345185751703
"154",0.524458543117644,0.999999560254927,0.547530431339116,0.625430954485349,0.720748786913357,0.77592926837937,0.569195777635157,0.689636353631093,1.01890105677124,1.02705299967172
"155",0.726142969863902,0.760628704605105,0.681644995629528,0.602938075280798,0.688599033630756,0.817080211509813,0.620354118192882,0.689237466566126,0.910433521003631,1.04184639355293
"156",0.657681938288067,0.861665147258803,0.638229914892188,0.46709223670851,0.650703462616933,0.804525171764426,0.634222675127896,0.661309670867835,1.20840664674377,1.1597547874072
"157",0.733673659637891,0.790387757847967,0.644906049358794,0.538047644343218,0.663780546290717,0.811552452536323,0.613820792743678,0.631892632147737,1.05506678059019,0.954309414559902
"158",0.738558949414231,0.834915925716554,0.646436615686656,0.645787707956736,0.720986546486924,0.829575046919208,0.632279960647031,0.685408203010893,0.990857417220868,0.875391779267063
"159",0.747850323897716,0.785945308747262,0.549816078799803,0.738641173368299,0.731627848734755,0.780118783430087,0.608001481719944,0.73687388852537,1.03537793222564,1.00970805174404
"160",0.456654944945336,0.805624130078313,0.648653472135373,0.796483632770583,0.672375265637033,0.82898545366576,0.660900835780282,0.688570432847475,0.875880805112005,1.02828900266335
"161",0.708746724877619,0.759858402158648,0.57542957744079,0.737310903028734,0.674183313976075,0.788959073131076,0.581003011424791,0.706202399768097,1.00847209702976,1.14262541916673
"162",0.53454112085611,0.776326963877583,0.436862637185735,0.910831719693636,0.679863952934877,0.759825021694132,0.54505789145787,0.721027823922506,0.909240032918299,0.989947400426083
"163",0.525569269849763,0.901598162819429,0.604147526275392,0.647780186999589,0.669479179226001,0.78697085057488,0.533133926949972,0.77647634095217,1.251694584492,0.964588100605348
"164",0.727834105036068,0.914359601530406,0.500842625372027,0.677465730904368,0.724712810159854,0.787435789903351,0.538227077177109,0.751690531565403,0.718649738282107,0.856011658226328
"165",0.732428280637226,0.721724385572889,0.560375902553884,0.743690478038202,0.687786374158292,0.793538705117069,0.645963980833179,0.647592622021835,1.15926082370085,1.03732971384908
"166",0.719611162940706,0.779784495997305,0.561769959488338,0.69870792419166,0.730520285250706,0.792467150345682,0.595994712959509,0.649874051494867,0.8991526818603,0.944204106651337
