"phis1_500","phis2_500","phis3_500","sigma2_500","ces_500","phis1_100","phis2_100","phis3_100","sigma2_500.1","ces_500.1"
0.647379051399527,0.238727885751857,-0.272855679321393,1.07989375044883,0.0409485442743515,0.376003602976891,0.244208035060659,-0.0586274692519688,1.08966054551477,0.0393480791888313
0.672848611120844,0.151409609233985,-0.273889914432761,1.04541087451186,-0.058669721366017,0.553591684504277,0.206959685200616,-0.204606040251466,0.984517475079559,0.055681337994674
0.718521818283868,0.241132099455663,-0.268836334454479,1.02207404651739,-0.0906603501174965,0.591707978459759,0.259326229922697,-0.280640042567669,0.896768195295444,0.253932074742665
0.721055331521395,0.278415420457679,-0.305187241335115,0.993610566085608,-0.0643270713483077,0.568293765257823,0.341436860242748,-0.325332461657888,0.886331341024755,0.00152808581167274
0.614196462013204,0.21462854791269,-0.293989110154625,0.99424859569766,-0.0167414860738521,0.492030271705828,0.214448387877138,-0.274333087298334,1.1157376305129,-0.255653310693327
0.659944170239878,0.267051423842641,-0.372775061549779,0.977446270572042,0.0894099267234868,0.515349411743055,0.365033502303114,-0.357526579402812,1.09349507243801,0.219392923457965
0.715198284823128,0.21909274880792,-0.37683415131185,0.952570309788505,-0.0462276465152239,0.717183511700408,0.219534253422796,-0.301989321922221,0.905020201437974,-0.0399112344768722
0.732313409414135,0.168204678860516,-0.31168562331852,1.03090255249478,0.177779736687061,0.702984670722817,0.129124963271594,-0.406844870918938,1.24651446962717,-0.029032875653981
0.661546617183469,0.143148391868146,-0.262093592514137,1.02757877074992,-0.106080783030969,0.628501496067327,0.200313313296501,-0.329212849517744,0.954644984201786,-0.282347568021764
0.719993001535637,0.153185473209236,-0.308531823311811,0.928148677941632,-0.130844827305851,0.593594398740075,0.161318980359984,-0.234620317764054,1.02866417199308,-0.364585510998024
0.746758175407823,0.159619353264915,-0.319869772571524,1.10117401906161,-0.147517765764594,0.820588957946281,0.129125443586213,-0.32675386580909,1.26318825790919,-0.206900360059543
0.719087955492475,0.249151267982368,-0.370826205826426,0.995119742837981,0.0116157697024009,0.57782563099197,0.331418056545618,-0.327452709813667,1.20959489729328,-0.155752146964613
0.754042719292528,0.174333112204055,-0.32733898435871,0.972704450358714,-0.0696686858869311,0.813508764927156,0.122781327749178,-0.341631646050137,0.866623464414385,-0.0108872909029168
0.724496196014916,0.111226635563393,-0.244311433525975,1.08209005425867,0.0618089585517087,0.655299634586887,0.229381542930721,-0.357951468846329,1.31071774981231,0.26709099826248
0.72214693525682,0.163557751312942,-0.267414647878042,0.947965876613379,-0.116670514952659,0.715374740463024,0.0237227438393917,-0.120417170848742,1.11197321301257,-0.0559758478130342
0.668927866794321,0.277648417952475,-0.282243397622437,1.07329266752094,0.0159330929345523,0.706998369112855,0.168829730777538,-0.193608508589893,1.12853501269566,-0.163750594842093
0.684737219881755,0.245816029814348,-0.26652332467108,0.920367800229251,0.0125930261109067,0.681617432426188,0.126324331089806,-0.191820200360651,1.00655447631319,0.227921329795106
0.666788992940706,0.242163866539401,-0.336344696044957,0.960246322074008,0.134873672400587,0.59278592553348,0.303100420516085,-0.368171761445309,1.19574977146956,-0.202317383424569
0.71731722305117,0.206409863037354,-0.300209326344473,1.03690243868856,-0.147959801469932,0.633489185319366,0.216126605785295,-0.332331611649104,1.03345524122036,-0.335218038269843
0.738410290367837,0.233334005287372,-0.31390141164148,1.01903841950944,-0.0418716059250597,0.73683800906211,0.167210861827007,-0.257029626678943,1.14625326285293,0.248411939937329
0.713486860927039,0.134382222991418,-0.254888529237874,0.891491532416182,0.0978771082691929,0.6394353437075,0.214967560063617,-0.389289233130425,0.837013240326685,0.159536138084633
0.724140216123725,0.0781003116417582,-0.256867479097571,1.07178391263148,0.0900888055847817,0.912971429411124,-0.0399486639977936,-0.288579912009639,0.960755111498196,0.014566579214362
0.752657949284396,0.131887020193907,-0.242778639887876,1.12623601975462,-0.0370435569186059,0.65060554742605,0.265897530288905,-0.310873404895576,1.14716682749899,-0.0857821373501191
0.710953639016833,0.198283901702724,-0.29778210037372,0.894577008858163,0.0812870644321728,0.668154129868685,0.320476885993973,-0.374838000724371,0.933958815905907,0.280754522314512
0.745927519636002,0.0999488252065576,-0.289891927797129,0.977572251084882,-0.126113102374502,0.634827531143127,0.0893016177364792,-0.263755827131061,1.12703422601503,-0.331216607227968
0.754142397586228,0.141000059492466,-0.284958815570537,1.00637982472672,-0.121727103572256,0.937470519164231,-0.164538053711312,-0.135421535193155,1.06365057902423,-0.0741109751659274
0.635888918831401,0.18543556730596,-0.2927228255197,1.01248967620202,0.00315743674731524,0.687041402695042,0.132215700606529,-0.204014533785895,0.974980131074877,0.352477269648871
0.669513319539237,0.226963603245309,-0.327413968009448,0.948740160714481,0.0885635176348374,0.638918731985066,0.138595793399771,-0.243557437427293,1.09148307940893,-0.0632315129907352
0.694463645628351,0.307173303649172,-0.379929039498442,0.977766472723186,-0.00438429377821407,0.765857587143782,0.258085924176771,-0.297623070857355,0.948186011661678,0.134349609625693
0.756394745298721,0.191571879752269,-0.31180994787691,1.01681438577909,-0.0673402354648124,0.847917599853119,0.103691789132712,-0.304555215023296,0.871184054061882,-0.130602189013868
0.690345194113525,0.179760513660637,-0.299312153712586,0.923071128747256,0.0957998325704125,0.723755677382755,0.211665045570082,-0.402834588427278,0.890073450894567,-0.147465896348708
0.666160718267877,0.229286508511682,-0.304098413091225,1.02649868144719,0.0719804417839462,0.595287658318173,0.335585583740888,-0.309080227585548,0.976595710358362,-0.0160338333330524
0.732382296604081,0.081897102286787,-0.233651147556123,0.917165967633492,-0.0373614488938825,0.621973564599768,0.181546962947816,-0.303366254406071,1.03507837649113,0.0470031504704175
0.623399968831833,0.274553173640407,-0.330492058677062,1.00763492721913,-0.047117971328104,0.583333055140355,0.235753378539721,-0.315423951098707,0.94563144238554,-0.257407790115781
0.759185742154747,0.1751349935391,-0.309551899382707,0.906467884849889,-0.030379078244628,0.801563420625485,0.117926816359196,-0.365434687467285,0.930466511770805,-0.0501399629937935
0.723289152681897,0.114714076076631,-0.265953243607072,1.04781332186014,0.00985547634693085,0.640218594681271,0.155382017645964,-0.316030001802361,1.1477066457831,0.178825589367376
0.735340790756107,0.1727355197079,-0.271301150001129,0.97444785792213,0.103302481715813,0.674158967205623,-0.0288432494420428,-0.119473259630284,0.913473452760856,0.113792525033783
0.719551185102471,0.240406447764314,-0.32589595681778,1.0048451558586,-0.00630658402822799,0.827307236201936,0.256799262975668,-0.443200292175369,1.10172577595661,-0.101470582998989
0.714430615338822,0.252539922591047,-0.345093310827141,1.01759426901691,-0.0105443134475838,0.786333857230553,0.170598097229306,-0.265295211793655,0.942762608251332,0.00538977755285549
0.623485514033559,0.246586468071995,-0.259126773701426,0.91198614791712,-0.0930799427177059,0.605106026587755,0.196585571256238,-0.23587549940158,1.08167404951885,-0.1600121465735
0.760604566156221,0.142928358252552,-0.307814281541805,0.983231975494231,-0.223616240817773,0.766007457845601,0.000529429809282,-0.290141910293482,0.997208604742132,-0.158307794974379
0.658324921278906,0.186695735480453,-0.288998658240146,1.07109389744571,0.039202682857231,0.815117641370209,-0.140606118396777,-0.154940164478872,0.996874598419298,-0.00122384858437639
0.72299070567115,0.207131716938439,-0.330398268113677,0.953041110192803,0.0105593322138472,0.629544499393587,0.2733263141989,-0.322873210770758,0.935892174223221,0.170400772183715
0.636791019706048,0.231440938761439,-0.317663300420848,1.06636489021513,0.0930724701244032,0.612918004584387,0.229035125106222,-0.222155652854327,0.9958886131673,0.0995190926680659
0.667323794191018,0.254993394029334,-0.306589367018319,1.01725477174709,-0.0949540406215078,0.707038650467212,0.297250813725723,-0.351881347126532,1.03127281077236,-0.220822033495181
0.661327179038686,0.277920359953036,-0.353185223316619,0.975067765007437,0.00421762833886421,0.630002663672994,0.303005940240255,-0.362762958218384,1.1244954514578,0.0983895956304981
0.66507946822671,0.142015221757387,-0.266529768667142,1.10892726476807,-0.0827467460944602,0.702749909287691,0.0621527983103579,-0.280565731985196,1.01260617655856,-0.290603529427769
0.684789362232293,0.141240138122112,-0.208267531003204,0.971110767448299,0.149097563168118,0.721874943386819,0.165615398664762,-0.212088237732876,0.983392269787173,0.0408748461709168
0.739178448517062,0.161715089420571,-0.327492879134313,0.9712611407138,-0.109996935748531,0.811317348646717,-0.115047029868527,-0.0863158342394688,0.922327372423169,-0.143472463386752
0.718540504495718,0.189475553832266,-0.323974922166238,1.06629969777604,-0.00933976338006402,0.681335514180195,0.184782268232489,-0.336027007140705,1.18097286851742,-0.260311600275199
0.59307953849592,0.29273697664485,-0.374246390029033,0.973135448250823,-0.104020933179366,0.473776206169521,0.391817839605411,-0.377996389554157,0.840400922175723,-0.373817603210587
0.729254558221084,0.173779419718141,-0.306259912596894,0.989030249629155,0.0339429931525659,0.596170257709482,0.183132376598671,-0.344380208065713,0.943931153823923,-0.0946550920476696
0.752357285327001,0.169200797358875,-0.295382034026473,0.906880659894829,0.0354183390703391,0.849879102002592,0.124023617968447,-0.311169781361035,0.915952152234083,0.180206093254678
0.639390426530163,0.184078284356032,-0.315774918865215,1.04719316432765,0.104252180107015,0.57461873568543,0.278931581487286,-0.457062880394485,1.12661182458062,0.0237050942903665
0.674165508576979,0.275600259041932,-0.369495267660523,1.02435016440972,-0.157918718125001,0.704242551243174,0.228186668099327,-0.324178438991877,0.909235345626101,-0.466086685394863
0.748428847044058,0.178164746370391,-0.338539081928822,1.07951755670613,-0.0232194800915439,0.814591749354945,0.201684955328142,-0.449731576525847,1.0248230877045,0.161967639891701
0.741257367340937,0.110046183256373,-0.256125628720669,1.10118482101688,-0.106878923299722,0.825779835392461,-0.0654618547285081,-0.119662474033883,1.09054455138675,-0.147535229144794
0.680373895835823,0.15756463336347,-0.254380801677186,0.93770806314626,0.0143006976160044,0.735613749662982,-0.0124253158214991,-0.111968256422198,0.925928249659365,-0.193313251617023
0.791527748329247,0.164187179316344,-0.30907754692297,0.954129394150928,0.257256644525772,0.79217986386759,0.168662969997143,-0.274062218043776,1.04589262805745,0.529154774703299
0.62230853848353,0.228700362840884,-0.32627953190763,0.903747416379502,0.104695726578468,0.53587128887616,0.209480674490112,-0.233851364944655,0.869108879570227,0.501177831651607
0.668228087201617,0.152567521152056,-0.314184861895598,0.86799149774019,0.0565987684465665,0.701743062970989,0.0353785414516928,-0.274742852061983,0.921098634092939,0.305288545867374
0.661872625462652,0.248825528687898,-0.350474020964873,0.948611032303321,-0.109731819973785,0.576002427859093,0.309722315813331,-0.415879399196443,0.939692466990443,-0.224645125056552
0.656610233607855,0.222241310051011,-0.278249429837451,1.18234809665001,0.100776805550673,0.733408555517126,0.215487819764502,-0.251346391192184,1.28618205010849,0.179783345942108
0.669999592815499,0.202302742149763,-0.302689128971928,1.03651521538597,0.176605497988083,0.631748504262303,0.134728686326319,-0.234755742305039,1.21212466234102,0.308902532532079
0.699158681059699,0.179545483515813,-0.22485854539449,1.03839440983057,0.0989235129242211,0.648850541602417,0.402956045822234,-0.342435982287887,1.0704059192662,0.414412446206351
0.647450643382552,0.26046037591072,-0.35896178071508,0.955248682186999,-0.117524899371784,0.771485913590877,-0.010600893081987,-0.257529488620079,1.05043907780731,-0.179411325937098
0.71704558684427,0.0818516564280769,-0.269458737451639,1.00504217726201,0.073157799355317,0.712289727292425,0.0273076664859346,-0.27682367469823,1.13267091865083,0.0622410796685013
0.72701672479746,0.157581109890642,-0.318044182022545,1.00411144649302,-0.0604234743215807,0.816892273054646,0.137462702613106,-0.334746588777178,0.998191987605414,0.114457494287753
0.755394790535418,0.147029019119293,-0.261015630883414,1.00764654628937,0.0624418567488709,0.696528108651347,0.115168828178652,-0.243854576396914,0.883861999167245,0.174342771451811
0.715491442823693,0.229329066391065,-0.313643056411497,1.09759771317684,0.00607073279163303,0.577410222090595,0.18425100640172,-0.283267223584565,1.06768204429164,0.00984721934553927
0.765193872775815,0.129991075746265,-0.340911726992494,0.947345364249186,-0.031137448541897,0.793420249128075,0.298423606445674,-0.479437128782574,0.880236261402311,0.144643414355142
0.718999380039979,0.1721174659666,-0.297370324361711,1.04104568055096,0.0350862695873615,0.710705226390571,0.341790041472039,-0.38785272167567,1.09089152222837,-0.0899843496495746
0.681388872706903,0.169688959131194,-0.256220734349258,1.06269050738678,-0.0493161692825635,0.819424295077524,0.0360154541026231,-0.142304207734104,1.0137572459182,-0.0803787027753171
0.626835901134603,0.285889897827538,-0.343799266175702,0.894926397463553,-0.0405448580340029,0.659396441566277,0.302491593538432,-0.295300176312785,0.780096322713314,0.138858026616616
0.653741804584564,0.215536132832904,-0.257328511218994,0.973331756589676,0.144497250052026,0.604907241825795,0.259572664306306,-0.304474843416371,1.01749743947113,0.0127198658953144
0.666594090409257,0.262154507521327,-0.392709028093,1.0803674021567,0.015274052121938,0.78535656586531,0.204746855009993,-0.38467765045713,0.993583319158612,-0.35876874468995
0.667700865065776,0.25789078427043,-0.331226674009233,1.01707801740168,0.153991468725094,0.690496300798776,0.271579714270051,-0.401601182338661,1.09418721162735,0.527692859115117
0.67357967284399,0.176089095266191,-0.236141631903232,1.0739596036521,-0.0544877320227138,0.626022314924085,0.238250138007195,-0.329843922848654,1.02549373395124,0.107302483020286
0.656596696448947,0.288597260801605,-0.302695075109796,1.04959209581583,0.115701350197809,0.74558121830093,0.216089855258185,-0.299096645976957,1.28441047538515,-0.107466768602781
0.744368608235968,0.148719758791002,-0.274341447679509,1.06197538391931,0.0333639065395919,0.653991544953682,0.141414804566705,-0.258963255838833,1.01117144333818,0.150907246702734
0.72173086683756,0.208981764633223,-0.300133300649438,1.01468778367944,-0.159619650385091,0.609956453149573,0.0872138234283093,-0.226793040657382,0.933556801383896,0.189796162942466
0.683156776862151,0.23169417629277,-0.281790083495685,0.987887945668338,-0.157487442672628,0.658756145906347,0.351974156904918,-0.410398678012156,1.10863541478986,-0.110416177982894
0.675833083023464,0.246190818231904,-0.322766345019063,0.89599785019483,0.118662425993361,0.632433059594073,0.318742798101859,-0.310670104881127,1.05748296815785,0.311545133911237
0.773072686634832,0.129340841285799,-0.28314323538253,1.00522897738092,-0.00183513830262693,0.779957768860896,0.0471068302632517,-0.193416506030828,0.801941078192729,0.00566807112074106
0.742902533336197,0.132055073563689,-0.324157685266149,0.955627502443532,0.189206779162233,0.759304959763452,-0.0182283749369496,-0.237977697703799,1.05101106528911,0.056904275828814
0.678283022505431,0.266777669145573,-0.359009468971211,1.09385254725881,0.0415960628787099,0.714502792098249,0.422462499327697,-0.583721006691794,1.12836092433557,0.231449151784684
0.716878737996926,0.133701133143039,-0.290510673720712,1.06999643106806,-0.01589753847249,0.677923140413837,0.15435816173928,-0.338505195374338,1.00434774093111,-0.359187912104254
0.600369629850304,0.286131965108338,-0.282119981369907,0.973554797809404,-0.00436983349133641,0.703670786015261,0.29668397736452,-0.366978993341841,0.981278391768069,-0.140692572264419
0.756202073331396,0.0740217030217031,-0.224581007849081,0.966966367571199,-0.0685338056590539,0.976344167672195,-0.162224047305451,-0.21332179056911,0.868557071828173,-0.0806054038987713
0.651118136968279,0.22372283925851,-0.293507127996052,0.883059962415694,0.150911148126329,0.740417127601906,0.200160768275915,-0.363885078889512,0.971705032033012,0.261487679736004
0.729704146756908,0.120637328004547,-0.194288899178324,1.01918730040466,-0.0373249607123985,0.756824404865424,0.218102271528606,-0.296894208538557,1.1345812246839,-0.477726844967503
0.647086579607432,0.199933358309166,-0.287113611723543,0.919787012326888,-0.0550449638289351,0.55323919250932,0.183938681275159,-0.346940079699569,1.13480065301059,-0.0453350851887323
0.726868714557342,0.143760818101156,-0.280854340309505,0.954135769864586,-0.0636249583601669,0.635346146079954,0.144156745380586,-0.367464359854341,0.916616112622015,-0.375530658172835
0.678370129593577,0.173208472897767,-0.280951593507737,0.958925715225348,0.00891587216361059,0.787520891551834,0.17476215212105,-0.291628466076168,0.874804334713638,0.00738695981141713
0.734694095288401,0.299748540528197,-0.400092234485917,0.944539657443779,0.00316594275201951,0.706566748053311,0.274100568523527,-0.362235151066166,1.01264249174441,-0.150929455423472
0.72489379117311,0.209627604544152,-0.339965396257858,1.02392774109581,-0.127355357157278,0.764658197524456,0.139420177934702,-0.343526564733921,1.07492378232433,0.0758037078310207
0.751699272891015,0.236013811679041,-0.33476999605507,1.05459437400843,0.0363049298064654,0.722769443875304,0.265380183132489,-0.329802693901156,0.808967912469519,0.129485226208403
0.666148944274786,0.222580048054593,-0.289638907138352,1.01809391175707,-0.0135324286615686,0.639887349120213,0.027599099303671,-0.359085056323283,0.982849166040697,0.117013835181259
0.657386295431474,0.19856034270373,-0.24078019784626,0.964775576282375,0.144391827885338,0.539135558951094,0.249127737817157,-0.381908227255722,1.00275110816539,-0.115566693923645
0.644218286289109,0.222067063053348,-0.287959894220966,1.00872228853886,-0.320873039197187,0.739554742172606,0.0888307333334738,-0.20732618053066,1.03604741860211,0.120103611545545
0.714106105363607,0.224389233188898,-0.391250915687951,1.06749125186747,0.116257506960627,0.823885610924269,0.147475729657254,-0.40464193060182,0.990444544689126,-0.02345849402083
0.684900062295036,0.196234542437053,-0.285267506407148,0.978619802722133,-0.0352736749180488,0.680103174498462,0.24976443791928,-0.31104914163016,0.964790205850831,0.12388143897484
0.661427440733445,0.211008584267832,-0.217245931934162,0.978006070257406,0.036262052919646,0.708454266748082,0.0275317632884619,-0.0482118034907251,0.969061804929726,0.15193080121936
0.757335311332841,0.150591275254699,-0.312404132351582,1.00418415004618,-0.000222313632142003,0.670828065417163,0.108373998231752,-0.302025262617289,1.622365384742,0.0949405301377794
0.676218217711158,0.18033048569552,-0.297723848642395,0.99027789603963,-0.0193315819755228,0.639100338825511,0.230903340396452,-0.295307363309013,1.16515025816558,-0.159692708130433
0.647067425773626,0.185493392171634,-0.328542774525701,0.985755815838972,0.107960728260084,0.632915330551369,0.12066095921576,-0.215875231067969,0.959666513519093,0.15588320895741
0.737009932933756,0.130746529703995,-0.319453898100783,1.03816811257698,-0.181257302569787,0.761280657419284,0.0617652093373347,-0.342907894934524,1.11236464869189,0.208581047704492
0.653264222576857,0.206646309189971,-0.315738089610338,0.962474389465194,-0.0913060888749144,0.637536628699817,0.224089899848937,-0.383234273516466,0.739661509502811,-0.0528009125558841
0.687462613215338,0.180954317959389,-0.242807790114427,0.992284725556651,0.154377739212775,0.552786379580393,0.295394031163615,-0.270952397185317,1.2488103963847,0.350123672136686
0.657666195930983,0.192317421469218,-0.255715962796318,1.06149964152429,0.113069472542253,0.452042300619625,0.325826656855067,-0.246287281526953,1.04159802194547,0.210169450341984
0.797644879100393,0.097619304304592,-0.345281750835767,0.98501674716566,-0.00755864671013219,0.720491230830133,0.190746414223305,-0.400988362148611,0.952121591397093,0.141038720463558
0.736349197276651,0.0659873079535601,-0.26380817122605,1.0834544332038,-0.0942567503156299,0.640513958923608,0.212858415091429,-0.268044134143401,1.13897810504281,-0.00165385152861522
0.68212141061263,0.105859305822813,-0.302280753730679,0.948216751329063,0.0304464686051156,0.773340928906897,0.0102664175243931,-0.195018799064443,0.958146743043453,-0.253805766622022
0.726111434009939,0.138684907550551,-0.242884135621099,1.08406753275481,0.249876293005265,0.54811809738107,0.299920247188422,-0.284121389467836,1.04395206239833,0.605325543799544
0.703952433076597,0.214126568610154,-0.330293983296528,1.01328293043825,0.108233859595874,0.678262091666513,0.257205464231819,-0.470919276890278,0.93254164064404,0.273978723295989
0.666322286041577,0.199053309225198,-0.29264222944916,1.10098698569514,0.0033840371099116,0.66734902347272,0.244186638855389,-0.332007320802997,1.17638962171446,0.413612710234816
0.73552969354479,0.167173469468333,-0.275522683615657,0.988320859905472,-0.0724533320764492,0.68158213138612,0.299120450536882,-0.375965683978106,1.24088366131213,0.152143509573067
0.692476872021624,0.271117295670802,-0.339016801947197,0.997041273539009,0.0315328661079072,0.772590237734752,0.208447796297046,-0.25299502393608,1.06974096036227,-0.280115184220004
0.736260784246498,0.159063405439496,-0.334811485396995,1.00157658808922,-0.0992241917404265,0.800068919240559,0.0223043610443908,-0.164744068427898,0.780743803864164,0.226361116281911
0.739678359754009,0.170906743934224,-0.327640384964221,0.972824743984729,0.123868818293592,0.764247545639503,-0.0247979795040265,-0.222326437491083,0.829435978711167,0.157699709172963
0.708900251441184,0.229599863795604,-0.283181982471526,1.00944479902437,0.134827584409547,0.789980674699771,0.109413811319432,-0.241014587336116,1.14953937442589,-0.0692232446919185
0.703068420540403,0.13616411478447,-0.261271029318094,0.980226739400659,0.209845276997942,0.575087350807096,0.40582000973795,-0.297411633909041,1.01908161574206,0.152425488899756
0.661556962492955,0.228200725463326,-0.272031102897463,0.875638316292334,-0.0227238497175663,0.663987312450715,0.200267491644967,-0.29070233901594,0.818699373343426,-0.0413275974988527
0.734255114906427,0.113374415125111,-0.25212746756805,1.04679087641739,0.0937458010915325,0.518755730472267,0.194045400870415,-0.246615902635682,1.13533772417624,-0.0753284681898487
0.733569325607959,0.21387814193411,-0.376541583286687,0.893713155276593,-0.081794214937842,0.747633750726585,0.199824047230991,-0.467016581747878,0.864162547043011,0.0456883389344061
0.679143421948586,0.337074175821452,-0.421485902552165,1.03946111040097,-0.214411220446867,0.739491522087715,0.386267457372611,-0.535698963287384,0.979508283948412,-0.280900629408702
0.716469632733908,0.204781187410691,-0.317596510215479,1.04690336108457,-0.250373430848805,0.883031069904117,-0.164487890465604,-0.201536709695357,1.08977718972265,-0.63678348045634
0.670045042955499,0.2196867347318,-0.256052799339474,0.971156465842096,-0.119386316390337,0.737733362074449,0.261533647121439,-0.212912849754704,0.690980118273282,-0.280668802939669
0.690744030948933,0.149661510231695,-0.235224175256368,0.943204988255537,0.120552815160862,0.722496809678529,0.191063101961525,-0.283277665984682,0.944769312777328,0.166327265513559
0.688013162172971,0.153060404323333,-0.233753294223971,1.01443611946066,-0.253512203210515,0.855918446329617,0.00354000537249941,-0.257051372613378,1.13722333352703,-0.308761386943149
0.685268218593083,0.213515116908511,-0.295567367753145,1.02761560971356,-0.168619009693782,0.753347966506936,-0.0078428204876102,-0.230839788406601,0.951076942575729,0.0432233115516024
0.657372828753687,0.1988181354664,-0.242610361477137,1.04630351146811,0.220689731555111,0.852625040270279,0.06457823254434,-0.234429700543342,1.12558486183245,0.310702988668891
0.690262800944319,0.114384210491976,-0.209526133559012,0.939998407776282,0.0704609685905935,0.509118398410432,0.123949708252723,-0.253324632137601,0.939437798040583,-0.0907633494822622
0.695102333233216,0.132562025104752,-0.310996200510137,1.00399568413015,-0.0391671159712808,0.529658718525087,0.191998290772102,-0.159632457250079,1.17799883936266,0.189123843523592
0.695089712593839,0.162766644407908,-0.292955757285887,0.863187710229049,-0.0244315487689686,0.697294171134349,-0.0238499946509506,-0.136191363598901,0.733217279621445,-0.123436558082032
0.69503038185675,0.198395208608809,-0.276487390834906,1.00062448229085,0.118321812745244,0.598574711100372,0.223514196707195,-0.42613832730405,0.788478799182053,0.090751351868482
0.745330690982237,0.125441935536633,-0.282672144103002,1.0040535198571,-0.0923746717959402,0.581617146911697,0.123617625440568,-0.249286547006728,0.906105436051185,-0.330239587548398
0.742873929127422,0.155854143254151,-0.310376843028092,0.953379443701039,-0.19600164141457,0.614845366490797,0.181967557965717,-0.349152701597734,0.840045985908704,-0.497240323193363
0.701569806450169,0.133011111675829,-0.295121773775691,0.994869642156928,-0.15923103174281,0.71048418578925,0.156965562534599,-0.306664990501865,1.2064523292646,-0.0551134393825783
0.691262563338119,0.242175272375053,-0.339909444447662,0.934137308482414,-0.0697422933572508,0.876713696061038,0.165190608772871,-0.448901923720261,0.897735688360252,-0.377041232790145
0.71655388816648,0.227169168081981,-0.364194966755117,0.983516090962311,-0.0627116231306094,0.75575402368375,0.303992120923261,-0.508874605359112,0.765012109827503,0.232935812940834
0.631920680507376,0.232700694620395,-0.273576613087669,0.883035069969686,-0.00945685507236162,0.431341245336917,0.370580840808479,-0.235817468584145,0.902332505613,-0.233956219864103
0.704778471511336,0.182265515657041,-0.291308817067922,1.12605924248344,0.0484884783736097,0.765382399781129,-0.0668545496924077,-0.125423601515987,0.966275084839081,0.151639243562454
0.665868292536073,0.295321157186339,-0.339039283420151,1.0045799783844,0.00879838268871747,0.724708100925077,0.0315767706847488,-0.210883357570915,0.849260786263127,-0.106713772191367
0.641745663893739,0.186661014466302,-0.247723338292913,1.02927085705045,0.0816270210921381,0.692099953284728,0.194490349485935,-0.219980593856711,0.932394242516976,0.359806474599902
0.677809322475196,0.215356966085916,-0.352343127282518,0.980439505553719,-0.0104591434050561,0.669881824590707,0.212760091492689,-0.394431760008823,1.01979503216131,0.186349491198937
0.703590014163463,0.213506405438179,-0.349641534380026,1.00831001669623,0.107389631316984,0.645579785611174,0.249841556274817,-0.387975809215137,1.17749263580591,-0.0347077994399722
