"","titas1_ma1","titas1_ma2","titas2_ma2"
"194",0.465465919110818,0.929908303772435,0.574439702019239
"195",0.531986382610928,0.77722911240511,0.320354296623318
"196",0.495114779743037,0.921071871860725,0.539674447120746
"197",0.490732635428828,0.809207133311733,0.400764393450763
"198",0.432751764444653,0.805166837441716,0.461937927832253
"199",0.512052166441175,0.841615627154672,0.407469920298115
"200",0.511105659321454,0.865749275476866,0.459411614110392
"201",0.473822225312095,0.921986359922319,0.530415652253277
"202",0.482619718159849,0.810536504395385,0.422702968275545
"203",0.469579344871405,0.84800767385557,0.461469502466369
"204",0.44871550268699,0.729995304969378,0.372718513518311
"205",0.538330428182005,0.858465715281203,0.431738833739967
"206",0.483925515176695,0.781759724319643,0.398110143069103
"207",0.54844375978165,0.8196992879411,0.391396552234756
"208",0.496233377977943,0.811066910626567,0.383919682303566
"209",0.445026347410093,0.828948115251879,0.473775573828146
"210",0.514892799422224,0.853737230787959,0.436182819548175
"211",0.521320184994019,0.890846708699522,0.487024869024122
"212",0.432527445511845,0.825297132743814,0.518568167615011
"213",0.48128058527139,0.994889593314981,0.618573715743772
"214",0.454953478815568,0.745823362209111,0.352992685821469
"215",0.458527937696939,0.657014704139854,0.254837614312318
"216",0.467156745573508,0.820388174200135,0.442306401400814
"217",0.470323856137873,0.797679850280443,0.444644711463629
"218",0.49012584999666,0.82327933109116,0.473982219252154
"219",0.411328886008087,0.756792120172485,0.410599900018335
"220",0.41313810123512,0.555699038907793,0.169925769488062
"221",0.469071264552618,0.795330828028608,0.435937161572584
"222",0.446516798871654,0.739972946020254,0.386027453151302
"223",0.44109832886454,0.829470386205678,0.462288177409549
"224",0.478070831987253,0.829917120113196,0.430304732652012
"225",0.461625949112121,0.755675173932945,0.354435233117201
"226",0.532715474211708,0.831698496198571,0.404987940666359
"227",0.45173525878905,0.854003706228752,0.472148298253925
"228",0.504268746173542,0.809482081722163,0.419377527530667
"229",0.535568791695946,0.899620649181647,0.480363497460402
"230",0.470092574104287,0.912379768404555,0.548979273708264
"231",0.538517396629133,0.954691162060997,0.577364600737922
"232",0.528616683597384,0.78830403126383,0.3329921417099
"233",0.517129192174282,0.853258209988005,0.474260943110167
"234",0.512455184873712,0.961942027983453,0.567194998180038
"235",0.448717039500651,0.807049629922202,0.432091575532
"236",0.47611168502006,0.817901916686368,0.458951171513407
"237",0.504290762249115,0.850509586897527,0.467654277373135
"238",0.475689936818742,0.769291306706963,0.449005552788124
"239",0.479128021853227,0.852616788981788,0.522013169412482
"240",0.524262146136223,0.826998473489187,0.377398319477998
"241",0.548053619263459,0.90338483764861,0.453966421003345
"242",0.523654734877125,0.859760914711571,0.457023111211152
"243",0.505337765876693,0.831049796718007,0.397734264275208
"244",0.507523616907608,0.771806753627857,0.359760239565753
"245",0.504489838152496,0.841232200587312,0.414542650784114
"246",0.537034299104926,0.911602545658145,0.511035597056532
"247",0.473725936293664,0.817946670174977,0.426507009697559
"248",0.420392601737808,0.661907160615034,0.301700131052088
"249",0.496541334855978,0.80848521563165,0.392758689439368
"250",0.48861847522309,0.868771990736835,0.480931093114036
"251",0.490187275899371,0.749726215350026,0.346419349499899
"252",0.440300636212611,0.779742323869156,0.42688637574182
"253",0.499455042774408,0.919854037817847,0.537184065899421
"254",0.432050341650311,0.8750557302868,0.547826486029419
"255",0.438285930020017,0.947226067627285,0.581949737759948
"256",0.526325225991994,0.896969957922125,0.500947566225755
"257",0.446437391515903,0.90129378301453,0.552344839428322
"258",0.515957726475527,0.998555512817479,0.633085064474967
"259",0.53352863458137,0.785129540172379,0.347022062976788
"260",0.500720130831745,0.84810424328313,0.47423479018718
"261",0.444340561262855,0.908659312769247,0.578860882740439
"262",0.517792396669647,0.954908834868954,0.531752040940295
"263",0.477462467678205,0.860141122550128,0.511780420488877
"264",0.531968955726496,0.928373796183089,0.5048510250155
"265",0.487020933784094,0.816742365429755,0.456032711414218
"266",0.465942113863463,0.75853960751521,0.360358597145333
"267",0.461294215503646,0.880190688704698,0.55081222700912
"268",0.525736845206463,0.848882213774928,0.430223910646361
"269",0.528676261632987,0.871510737748264,0.521466092282278
"270",0.427778750491212,0.66229855439269,0.310243264029201
"271",0.485787630422092,0.857528357981499,0.481008648821867
"272",0.463721226065294,0.846441710472705,0.515099568315568
"273",0.543689530908092,0.893451248837944,0.45230248151993
"274",0.469137833140754,0.829719987954837,0.457156009513303
"275",0.533600836783605,0.765528170087059,0.321815064411112
"276",0.470086387228596,0.8922628292017,0.499628018240827
"277",0.444646882466722,0.735476015156047,0.38566159475846
"278",0.497033418371784,0.995015550630503,0.590041710416471
"279",0.500906624769433,0.916772701452578,0.525705050303693
"280",0.514383375159864,0.779857988138644,0.379218098696751
"281",0.461349922580429,0.890359839710493,0.519664759325044
"282",0.451305917524409,0.748182586841024,0.398040634117644
"283",0.513418611456415,0.925438365199158,0.520245046686023
"284",0.497339320281406,0.929190375839541,0.526224738732838
"285",0.444715801731255,0.858725301809858,0.480513506030318
"286",0.468027691289346,0.799041220284125,0.398919217178886
"287",0.461792495897046,0.814378177650855,0.428871842477077
"288",0.49821782821903,0.899296172681069,0.503841462729129
"289",0.477660668236953,1.01155576896058,0.630687549094758
"290",0.471080073999719,0.89370060399572,0.494964005311337
"291",0.538317420960846,0.909982244632084,0.495879720196672
"292",0.474349728906142,0.84755144550164,0.487356577511028
"293",0.523442652013857,0.954128093126714,0.563318878538529
"294",0.476498054908167,0.872684076849427,0.465031182690482
"295",0.429790673061091,0.853511371209478,0.53127974458846
"296",0.499696268311879,0.91361272497938,0.551688786171338
"297",0.481730888536151,0.826152132840152,0.46095556773106
"298",0.505123619927072,0.9339455005015,0.508757414620746
"299",0.470224620427168,0.768031532441273,0.359711572463672
"300",0.446573378847924,0.863441408572295,0.525356666561182
"301",0.495105100664355,0.922214611240514,0.544320377931128
"302",0.503391786159354,0.906932039979808,0.514870566672547
"303",0.473710378616365,0.865087172381091,0.482305640983154
"304",0.442995814542856,0.837489408945562,0.455942464356773
"305",0.491370913779743,0.859920396676622,0.47259220568071
"306",0.477225465309941,0.792957508255877,0.40039289234629
"307",0.49435241236581,0.893829582322823,0.515098623689255
"308",0.467667078133952,0.815943771531753,0.423855241586691
"309",0.47432900457926,0.779641720163116,0.412484914489197
"310",0.493080567907782,0.842336185272964,0.468296497314495
"311",0.480774748029264,0.836723242251813,0.441576792353657
"312",0.482751891471717,0.788695380361656,0.399183052536611
"313",0.466430620502613,0.786801413934246,0.380245222730357
"314",0.475978894676335,0.937731646621397,0.547611209372232
"315",0.507761031900032,0.877395766364642,0.486274349694153
"316",0.494989158652692,0.940441031541371,0.567496032841536
"317",0.449350383874992,0.856969578554989,0.475999064602962
"318",0.441505928474301,0.826515529532557,0.527945866547117
"319",0.442820168037353,0.794829102363077,0.422819825921225
"320",0.478653427883633,0.938650224569225,0.583840549524254
"321",0.536694970958602,0.870374444466766,0.438076744143593
"322",0.528814691075514,0.880657500585478,0.505018510668141
"323",0.449610241335787,0.802292344966061,0.443824106839612
"324",0.490698220620718,0.876123866864121,0.490550211649226
"325",0.436528377677753,0.768002083837109,0.454514440898726
"326",0.445754514099821,0.746077173006509,0.360458344159328
"327",0.492858811953998,0.816353220874509,0.386582148557662
"328",0.46327758311231,0.850519644273867,0.502850719070118
"329",0.46388139428548,0.798898536185522,0.467357237136222
"330",0.488815260203128,0.807752333078665,0.402831712326357
"331",0.441771865874471,0.756159473850028,0.403226351503056
"332",0.538171830709634,0.767459223128347,0.311022113955667
"333",0.459811132775932,0.858921968072802,0.488706525725929
"334",0.447847478922072,0.808110001284487,0.439460735282258
"335",0.460581476756556,0.883872965704292,0.566173316602143
"336",0.534876865994255,0.921677428967837,0.50345947566068
"337",0.467383653454376,0.793825948377895,0.413928798347908
"338",0.520269065433202,0.936855897063702,0.542311734587518
"339",0.491848933725818,0.896413392253832,0.520199388521807
"340",0.471955191436146,0.81596547787383,0.448622167239492
"341",0.524656513992766,0.84657914482515,0.406738510813189
"342",0.485248526743539,0.885531841839991,0.500268302842989
"343",0.52172836632655,0.955727976848312,0.552906807310563
"344",0.447548823938906,0.836002306181687,0.482422709866493
"345",0.467759666443764,0.765827275965977,0.337544775036799
"346",0.488369556527937,0.819313049731621,0.413290576658257
"347",0.535978564643173,0.88244798188297,0.470964459213099
"348",0.411513974679977,0.812457350053264,0.485381236386158
"349",0.459290551517056,0.837792908410456,0.483855349039184
"350",0.480561847063396,0.879187389127511,0.508736755112215
"351",0.478612144032474,0.798469660178034,0.423165606116035
"352",0.455059987535046,0.849392439174741,0.512609864504431
"353",0.554650207978536,0.947819465835144,0.502175579754571
"354",0.485470221968901,0.744358627411865,0.347692338908141
"355",0.514739204040227,0.766567547688648,0.312194922709347
"356",0.503435871086841,0.988826634391795,0.591485858140493
"357",0.443956578039885,0.748572603899687,0.394675621630495
"358",0.478275087740396,0.840110584226154,0.4328393384365
"359",0.51015643000587,0.870280363151593,0.497312772339343
"360",0.475021043240069,0.928442179286444,0.582757017753149
"361",0.465331842282951,0.75466372397579,0.378787461335054
"362",0.461442696622537,0.856747454249524,0.473493072631207
"363",0.463843334207568,0.905846254458022,0.569578983890344
"364",0.495173744532134,0.862650354266332,0.488786856758272
"365",0.457907707370734,0.821674051196179,0.448517110242072
"366",0.467104918328848,0.857019601534814,0.479471139444356
"367",0.507011966402909,0.80370475038884,0.39970158012498
"368",0.497655339148247,0.798881690415298,0.398061697447618
"369",0.558560015009112,0.945817600467688,0.513143992167467
"370",0.494468266189866,0.854992453469779,0.44812439814239
"371",0.460103206390895,0.84133179755231,0.467666327649121
"372",0.471053144474893,0.801153782551846,0.405281837496555
"373",0.393092956464465,0.672707896761225,0.337455239095728
"374",0.422606019372179,0.779550640584227,0.437494065925959
"375",0.51493035770454,0.832715906178679,0.421450428756054
"376",0.465640018095065,0.814498562017536,0.490363895999355
"377",0.46033414867585,0.77352068226077,0.37853302643213
"378",0.500783238457404,0.858005523161211,0.492085085391871
"379",0.493873966194895,0.904285776025542,0.51356659867827
"380",0.461068351992333,0.877653319161113,0.489673321033675
"381",0.497586360018672,0.817633794573868,0.412554115977062
"382",0.468370437867309,0.80066745929479,0.417303975875805
"383",0.485021675289756,0.770859386077915,0.385098161716106
"384",0.498472625233881,0.840906162734508,0.450835386288947
"385",0.452525750569656,0.831160967503104,0.480838017682312
"386",0.429982473894179,0.796855800215569,0.434642268853911
"387",0.516760513600847,0.810298438527646,0.413800105617228
"388",0.433116370152011,0.744676914990475,0.392777052436044
"389",0.452466719948113,0.849681497991499,0.51214843578726
"390",0.487686395692712,0.799173938364362,0.39050856132335
"391",0.433633082441083,0.778594783860518,0.438913542410231
"392",0.489131974916887,0.785200496100583,0.393376024158257
"393",0.516716254232447,0.907910866013338,0.495113832173489
"394",0.515983900102309,0.808732531638561,0.392187378618307
"395",0.481710566921445,0.907888422312071,0.480161181417178
"396",0.447185612337056,0.810664254764709,0.444846388674834
"397",0.474136559403662,0.852155620670972,0.447186119274787
"398",0.468502376519991,0.807875393197583,0.426663279942712
"399",0.499690459982744,0.776988978003555,0.341944650742583
"400",0.417712637553052,0.794471354949432,0.438678822372926
"401",0.469621531171589,0.794717327586318,0.412513634612198
"402",0.496070737811176,0.877250623257024,0.456101122207589
"403",0.490074406746039,0.922737311389583,0.551962548401464
"404",0.447108970501363,0.844121741777569,0.483035315241929
"405",0.447483710187725,0.882027997431113,0.539663528016898
"406",0.524019872951034,0.942342102960054,0.508277871767387
"407",0.457869706575355,0.737458682413867,0.35765409546199
"408",0.451962061879397,0.750623972218133,0.390922026500418
"409",0.402170420591562,0.74377925299959,0.397413811024759
"410",0.421873898092393,0.718062840454945,0.384361956282723
"411",0.44050935882142,0.679322887043398,0.310331052018183
"412",0.433389380733823,0.675659621259731,0.304039782732798
"413",0.453865809590116,0.77080252737396,0.390453212769976
"414",0.447184023895454,0.721475402756088,0.350615502490938
"415",0.480727201875504,0.890821377152311,0.518813535856517
"416",0.494371316675056,0.793471081966814,0.394469741769255
"417",0.512569118979196,0.813033191388193,0.410677561635123
"418",0.502265330595203,0.807008508926353,0.38221294945155
"419",0.530071990040235,0.896431467368988,0.467499513308489
"420",0.502171221975142,0.965470146627634,0.554625056807187
"421",0.46681104254511,0.752434149288492,0.363768760134147
"422",0.525813807264246,0.789244418527834,0.339924859048101
"423",0.503233674803843,0.893188326848712,0.514951582235864
"424",0.474740551036579,0.804704210103599,0.44928583390974
"425",0.48520053048272,0.81435141901212,0.425386313449857
"426",0.52034385221472,0.850932286180549,0.43763349610308
"427",0.501304464361609,0.863454480470154,0.472864457993587
"428",0.453049528444401,0.868852076708847,0.529410427292215
"429",0.44896490234778,0.801688305499756,0.441839014127921
"430",0.488401094216896,0.895692950868727,0.503445383474633
"431",0.520643911129554,0.892139036397505,0.502483402816864
"432",0.454720573459453,0.894027431271262,0.51698249852701
"433",0.484966446190778,0.911526009296267,0.568870857864542
"434",0.500103198015303,0.768661694086286,0.367553668427465
"435",0.4821286659817,0.818080292234625,0.44036479896083
"436",0.495442675089367,0.861660255735787,0.477837046089089
"437",0.497911739452793,0.773832538728334,0.365746795755265
"438",0.523599777899815,0.903114497283601,0.484257368519323
"439",0.413461464198378,0.732679855532461,0.413133118184327
"440",0.530665730806582,0.860096069528685,0.458821110311438
"441",0.47471308265495,0.869581586790723,0.492859936501166
"442",0.510392900114457,0.853146528734446,0.470423166584488
"443",0.484410209033914,0.772493100918517,0.371340158558902
"444",0.468070821593837,0.809039210659671,0.422798933858078
"445",0.47624419656223,0.848629037677665,0.477227691813135
"446",0.491877655327754,0.848712070476693,0.450973366099481
"447",0.513706804751632,0.854138392312263,0.430193407909185
"448",0.442510510778091,0.780808221966002,0.424574472960133
"449",0.471371699295972,0.862333346993645,0.487986917638458
"450",0.429581933402919,0.652847567227682,0.285901542068399
"451",0.48551175631338,0.877229573626128,0.512039149832649
"452",0.476207813666322,0.847474621277335,0.460717527030026
"453",0.461414956757836,0.811146316248041,0.443369599660463
"454",0.42823893214455,0.771609559203521,0.474806108828612
"455",0.456527647519505,0.8308591483526,0.505020205124641
"456",0.491276229362928,0.844732964858133,0.453268222078985
"457",0.460623045868613,0.865579619166905,0.527213370700873
"458",0.432152611775682,0.799691541257884,0.440847639778765
"459",0.534207240163333,0.84617377772196,0.424660007182451
"460",0.442642951784592,0.800527146515783,0.413951581173292
"461",0.504172063079926,0.90683574664244,0.525113713021591
"462",0.52509471886796,0.905896855829308,0.548141353252656
"463",0.440551104602951,0.823126814482646,0.446355009622072
"464",0.463972718906548,0.855887659615903,0.472746606095355
"465",0.49637053884791,0.819630777105479,0.41885355215457
"466",0.485345949567011,0.884232035836419,0.495487961739006
"467",0.484949638657219,0.902325280815544,0.545781002552311
"468",0.486659849636424,0.736367509606681,0.33196040402685
"469",0.507896093603578,0.790416586691821,0.336525333507014
"470",0.472487392172662,0.722771149405698,0.318967198735922
"471",0.523750219714828,0.879624207646603,0.451385358127057
"472",0.449014582197297,0.789126901852514,0.420665064607376
"473",0.493757155268714,0.802470399850685,0.414371932157939
"474",0.456587502620257,0.811914578121637,0.436933146776245
"475",0.482171822033272,0.787727571003204,0.40606359446236
"476",0.503271674476877,0.923164500503057,0.486580102411842
"477",0.47980748852643,0.842963991084708,0.470341505267926
"478",0.422052949923518,0.886739092301492,0.562975441327744
"479",0.489577250802054,0.934955186652487,0.534097156304386
"480",0.504033918942268,0.860411763363868,0.481377747395928
"481",0.454911132708708,0.764415508541694,0.367335415251046
"482",0.487144452694348,0.896493567485617,0.48386196752116
"483",0.424837834597713,0.781134074435734,0.435721969309552
"484",0.444709387123814,0.76125227036879,0.44159988375375
"485",0.475426928374272,0.820893509257538,0.421169172337769
"486",0.504842551769934,0.849511909190688,0.448321324928793
"487",0.525035756781747,0.823084214340416,0.399338814337374
"488",0.531316465922304,0.833244036793351,0.395044845139566
"489",0.479526117410715,0.856341930252254,0.446272844902643
"490",0.47007068086009,0.793914553680571,0.401854589648713
"491",0.442772714106241,0.776847708863226,0.403494733355148
"492",0.475740446039694,0.905246051105995,0.561364144305804
"493",0.551042694167721,0.932951408845921,0.512770461459986
"494",0.485730268981028,0.839445683059223,0.444321092418393
"495",0.513324879316911,0.86188081746577,0.427596662116405
"496",0.421574657506054,0.686902616240183,0.359571005823122
"497",0.474413870650363,0.880792321963539,0.548150538478752
"498",0.522162783554648,0.889503206804434,0.475568051841436
"499",0.476973140853935,0.845283934418566,0.482010535892435
"500",0.48933480022533,0.88713461174867,0.551061953488587
"501",0.443431812281484,0.712370758476725,0.330260083810702
"502",0.471639714566487,0.816656093538069,0.440050489331484
"503",0.513624595422851,0.839101762278543,0.41680845952761
"504",0.494057596298787,0.822259636487844,0.429374672412269
"505",0.517023761570455,0.953331864865526,0.578718330126796
"506",0.531410457366892,0.857881936502049,0.410537244136323
"507",0.497099187851872,0.823504054529852,0.458445030908545
"508",0.496207296732763,0.89099629529437,0.525812360343989
"509",0.518495383873561,0.792334266048764,0.374409765973612
"510",0.476832064105739,0.809963573138486,0.424078165559285
"511",0.441943997034826,0.86449424668071,0.511017803996428
"512",0.459373587929967,0.857833568774097,0.493760723031111
"513",0.462359055643182,0.769689907564413,0.42870835800829
"514",0.520317703179269,0.883724299063674,0.450843938556611
"515",0.462765149999121,0.866131253535997,0.503393294779054
"516",0.520576521100159,0.820349081670046,0.389111481715378
