01/09/1995 00:00	11802.55	 
01/10/1995 00:00	13822.55	 
01/11/1995 00:00	15065.55	 
01/12/1995 00:00	11892.55	 
01/01/1996 00:00	10947.92	 
01/02/1996 00:00	16090	 
01/03/1996 00:00	16867	 
01/04/1996 00:00	19092	 
01/05/1996 00:00	18081	 
01/06/1996 00:00	13857	 
01/07/1996 00:00	12878	 
01/08/1996 00:00	10903	 
01/09/1996 00:00	11238.55	 
01/10/1996 00:00	13992.55	 
01/11/1996 00:00	20663.87	 
01/12/1996 00:00	18270	 
01/01/1997 00:00	19682	 
01/02/1997 00:00	22880	 
01/03/1997 00:00	26409	 
01/04/1997 00:00	15909	 
01/05/1997 00:00	12664	 
01/06/1997 00:00	14847	 
01/07/1997 00:00	18501	 
01/08/1997 00:00	17834	 
01/09/1997 00:00	15513.55	 
01/10/1997 00:00	16520.55	 
01/11/1997 00:00	20666.55	 
01/12/1997 00:00	22253.76	 
01/01/1998 00:00	22610	 
01/02/1998 00:00	21918	 
01/03/1998 00:00	23068	 
01/04/1998 00:00	25629	 
01/05/1998 00:00	29046	 
01/06/1998 00:00	23405	 
01/07/1998 00:00	18987	 
01/08/1998 00:00	16765	 
01/09/1998 00:00	19382.55	 
01/10/1998 00:00	20996.55	 
01/11/1998 00:00	21053.55	 
01/12/1998 00:00	14481.55	 
01/01/1999 00:00	14209.55	 
01/02/1999 00:00	17964.63	 
01/03/1999 00:00	18187	 
01/04/1999 00:00	17235	 
01/05/1999 00:00	16330	 
01/06/1999 00:00	14661	 
01/07/1999 00:00	17900	 
01/08/1999 00:00	14751	 
01/09/1999 00:00	11927.45	 
01/10/1999 00:00	10804.27	 
01/11/1999 00:00	10143	 
01/12/1999 00:00	10310	 
01/01/2000 00:00	10110	 
01/02/2000 00:00	11064	 
01/03/2000 00:00	12296	 
01/04/2000 00:00	14011	 
01/05/2000 00:00	14445	 
01/06/2000 00:00	13671	 
01/07/2000 00:00	13961	 
01/08/2000 00:00	12390	 
01/09/2000 00:00	13523.55	 
01/10/2000 00:00	15618.92	 
01/11/2000 00:00	16339	 
01/12/2000 00:00	14044	 
01/01/2001 00:00	14078	 
01/02/2001 00:00	16614	 
01/03/2001 00:00	18024	 
01/04/2001 00:00	16090	 
01/05/2001 00:00	14540	 
01/06/2001 00:00	13058	 
01/07/2001 00:00	11725	 
01/08/2001 00:00	10915	 
01/09/2001 00:00	10606.45	 
01/10/2001 00:00	13132.19	 
01/11/2001 00:00	12323	 
01/12/2001 00:00	12718	 
01/01/2002 00:00	11495	 
01/02/2002 00:00	14609	 
01/03/2002 00:00	15889	 
01/04/2002 00:00	16589	 
01/05/2002 00:00	16521	 
01/06/2002 00:00	16708	 
01/07/2002 00:00	14695	 
01/08/2002 00:00	13372	 
01/09/2002 00:00	12808.11	 
01/10/2002 00:00	14213	 
01/11/2002 00:00	14454	 
01/12/2002 00:00	16815	 
01/01/2003 00:00	16385	 
01/02/2003 00:00	15574	 
01/03/2003 00:00	17518	 
01/04/2003 00:00	17211	 
01/05/2003 00:00	16163	 
01/06/2003 00:00	13296	 
01/07/2003 00:00	11949	 
01/08/2003 00:00	11603	 
01/09/2003 00:00	11458.16	 
01/10/2003 00:00	12515.68	 
01/11/2003 00:00	12566.75	 
01/12/2003 00:00	13856.57	 
01/01/2004 00:00	15932.3	 
01/02/2004 00:00	12965.37	 
01/03/2004 00:00	11577.19	 
01/04/2004 00:00	11915.72	 
01/05/2004 00:00	12901.69	 
01/06/2004 00:00	14370.41	 
01/07/2004 00:00	13752.26	 
01/08/2004 00:00	14039.14	 
01/09/2004 00:00	11691.68	 
01/10/2004 00:00	11534.98	 
01/11/2004 00:00	15347.78	 
01/12/2004 00:00	16565.64	 
01/01/2005 00:00	14948.01	 
01/02/2005 00:00	16952.13	 
01/03/2005 00:00	14415.54	 
01/04/2005 00:00	13548.3	 
01/05/2005 00:00	13251.33	 
01/06/2005 00:00	14107.73	 
01/07/2005 00:00	13980.9	 
01/08/2005 00:00	11705.99	 
01/09/2005 00:00	11608.93	 
01/10/2005 00:00	13711.07	 
01/11/2005 00:00	15512.31	 
01/12/2005 00:00	13629.89	 
01/01/2006 00:00	13754.13	 
01/02/2006 00:00	12913.06	 
01/03/2006 00:00	13704.1	 
01/04/2006 00:00	14699.94	 
01/05/2006 00:00	13232.64	 
01/06/2006 00:00	12808.76	 
01/07/2006 00:00	12066.72	 
01/08/2006 00:00	11844.15	 
01/09/2006 00:00	11849.86	 
01/10/2006 00:00	13419.15	 
01/11/2006 00:00	13677.09	 
01/12/2006 00:00	14151.81	 
01/01/2007 00:00	15348.5	 
01/02/2007 00:00	17302.93	 
01/03/2007 00:00	19668.88	 
01/04/2007 00:00	17497.83	 
01/05/2007 00:00	16367.37	 
01/06/2007 00:00	16216.45	 
01/07/2007 00:00	13700.78	 
01/08/2007 00:00	12918.1	 
01/09/2007 00:00	12161.01	 
01/10/2007 00:00	12182.88	 
01/11/2007 00:00	13159.58	 
01/12/2007 00:00	13348.07	 
01/01/2008 00:00	13048.04	 
01/02/2008 00:00	13115.93	 
01/03/2008 00:00	13671.08	 
01/04/2008 00:00	14086.3	 
01/05/2008 00:00	14585.29	 
01/06/2008 00:00	13171.1	 
01/07/2008 00:00	12975.29	 
01/08/2008 00:00	13471.08	 
01/09/2008 00:00	12902.4	
01/10/2008 00:00	13005.77	
01/11/2008 00:00	14825.94	
01/12/2008 00:00	12604.21	
01/01/2009 00:00	11236.3	
01/02/2009 00:00	12154.89	
01/03/2009 00:00	12815.38	
01/04/2009 00:00	12139.44	
01/05/2009 00:00	10852.91	
01/06/2009 00:00	11824.96	
01/07/2009 00:00	12984.54	
01/08/2009 00:00	14030.48	
01/09/2009 00:00	13886.57	
01/10/2009 00:00	15189.3	
01/11/2009 00:00	17186.6	
01/12/2009 00:00	18594.78	
01/01/2010 00:00	19557.38	
01/02/2010 00:00	20588.8	
01/03/2010 00:00	18904.1	
01/04/2010 00:00	17543.66	
01/05/2010 00:00	17365.79	
01/06/2010 00:00	16082.84	
01/07/2010 00:00	13883.86	
01/08/2010 00:00	13741.1	
01/09/2010 00:00	12571.49	
01/10/2010 00:00	12976.32	
01/11/2010 00:00	12784.89	
01/12/2010 00:00	13717.28	
01/01/2011 00:00	14213.04	
01/02/2011 00:00	15453.85	
01/03/2011 00:00	17173.44	
01/04/2011 00:00	18557.63	
01/05/2011 00:00	17426.57	
01/06/2011 00:00	14231.79	
01/07/2011 00:00	14216.68	
01/08/2011 00:00	15875.49	
01/09/2011 00:00	16590.49	
01/10/2011 00:00	15295.91	
01/11/2011 00:00	15611.61	
01/12/2011 00:00	14156.23	
01/01/2012 00:00	12342.61	
01/02/2012 00:00	13116.83	
01/03/2012 00:00	12723.37	
01/04/2012 00:00	12898.91	
01/05/2012 00:00	14141.78	
01/06/2012 00:00	14111.48	
01/07/2012 00:00	15860.1	
01/08/2012 00:00	14372.26	
01/09/2012 00:00	12437.02	
01/10/2012 00:00	12770.95	
01/11/2012 00:00	12933.11	
01/12/2012 00:00	12780.07	
01/01/2013 00:00	13672.44	
01/02/2013 00:00	12377.27	
01/03/2013 00:00	14816.25	
01/04/2013 00:00	15464.51	
01/05/2013 00:00	15661.08	
01/06/2013 00:00	15263.29	
01/07/2013 00:00	17866.65	
01/08/2013 00:00	16847.34	
01/09/2013 00:00	13261.16	
01/10/2013 00:00	13171.47	
01/11/2013 00:00	14227.53	
01/12/2013 00:00	13631.95	
01/01/2014 00:00	13042.71	
01/02/2014 00:00	13993.63	
01/03/2014 00:00	13206.49	
01/04/2014 00:00	15445.46	
01/05/2014 00:00	16224.44	
01/06/2014 00:00	16876.62	
01/07/2014 00:00	19627.71	
01/08/2014 00:00	18303.38	
01/09/2014 00:00	15480.03	 
01/10/2014 00:00	16066.39	 
01/11/2014 00:00	14990.03	 
01/12/2014 00:00	14917.31	 
01/01/2015 00:00	16936.49	 
01/02/2015 00:00	15983.49	 
01/03/2015 00:00	15580.81	 
01/04/2015 00:00	13882.84	 
01/05/2015 00:00	14005.32	 
01/06/2015 00:00	14778.58	 
01/07/2015 00:00	15795.92	 
01/08/2015 00:00	17791.71	 
01/09/2015 00:00	14710.71	 
01/10/2015 00:00	13549.93	 
01/11/2015 00:00	15399.51	 
01/12/2015 00:00	19007.86	
01/01/2016 00:00	25478.56	
01/02/2016 00:00	22412.60	
01/03/2016 00:00	19932.71	
01/04/2016 00:00	21956.86	
01/05/2016 00:00	18921.25	
01/06/2016 00:00	17409.94	
01/07/2016 00:00	17260.23	
01/08/2016 00:00	14457.83
01/09/2016 00:00 	14623.68	 
01/10/2016 00:00 	14047.09	 
01/11/2016 00:00 	15542.82	 
01/12/2016 00:00 	14919.51	
01/01/2017 00:00	16422.85
01/02/2017 00:00	14908.4
01/03/2017 00:00	15495.82
01/04/2017 00:00	15296.54
01/05/2017 00:00	17974.08
01/06/2017 00:00	19778.62
01/07/2017 00:00	18581.53
01/08/2017 00:00	14431.11
01/09/2017 00:00	13327.51
01/10/2017 00:00	14020.12
01/11/2017 00:00	16403.62
01/12/2017 00:00	16005.08
01/01/2018 00:00	16165.69
01/02/2018 00:00	18244.84
01/03/2018 00:00	17870.57
01/04/2018 00:00	17710.26
01/05/2018 00:00	16779.04
01/06/2018 00:00	14064.8
01/07/2018 00:00	12678.96
01/08/2018 00:00	12355.17
01/09/2018 00:00	11882.98
01/10/2018 00:00	14262.17
01/11/2018 00:00	17368.21
01/12/2018 00:00	18256.06
01/01/2019 00:00	18812.48
01/02/2019 00:00	17799.38
01/03/2019 00:00	14892.42
01/04/2019 00:00	15434.81
01/05/2019 00:00	17440.91
01/06/2019 00:00	18775.67
01/07/2019 00:00	15997.75
01/08/2019 00:00	13028.45
01/10/2019 00:00	10563.88
