"","p_bic","q_bic","BIC","ID_bic","p_aic","q_aic","AIC","ID_aic"
"563","2","0","159.18","(2,0)","2","0","151.53","(2,0)"
"564","2","0","149.37","(2,0)","2","2","139.66","(2,2)"
"565","2","0","141.92","(2,0)","2","0","134.27","(2,0)"
"566","1","2","167.54","(1,2)","1","2","157.98","(1,2)"
"567","2","0","158.03","(2,0)","2","0","150.39","(2,0)"
"568","2","0","158.17","(2,0)","1","2","150.26","(1,2)"
"569","1","2","170.04","(1,2)","1","2","160.48","(1,2)"
"570","2","0","162.35","(2,0)","2","0","154.7","(2,0)"
"571","1","1","140.16","(1,1)","1","1","132.51","(1,1)"
"572","1","1","146.22","(1,1)","1","1","138.58","(1,1)"
"573","2","0","164.89","(2,0)","2","0","157.24","(2,0)"
"574","2","0","175.42","(2,0)","2","0","167.77","(2,0)"
"575","2","0","173.1","(2,0)","1","2","164.67","(1,2)"
"576","2","0","161.07","(2,0)","2","0","153.42","(2,0)"
"577","1","1","159.61","(1,1)","1","1","151.96","(1,1)"
"578","1","1","144.23","(1,1)","2","1","135.18","(2,1)"
"579","2","0","141.09","(2,0)","2","2","131.66","(2,2)"
"580","2","0","160.02","(2,0)","2","2","151.3","(2,2)"
"581","1","2","163.41","(1,2)","1","2","153.85","(1,2)"
"582","2","0","154.05","(2,0)","2","0","146.4","(2,0)"
"583","1","2","165.17","(1,2)","1","2","155.61","(1,2)"
"584","2","0","152.87","(2,0)","2","1","144.78","(2,1)"
"585","2","0","155.44","(2,0)","2","2","147.12","(2,2)"
"586","2","0","145.4","(2,0)","1","2","136.13","(1,2)"
"587","2","0","178.69","(2,0)","2","0","171.04","(2,0)"
"588","2","0","145.14","(2,0)","2","2","133.95","(2,2)"
"589","1","1","149.72","(1,1)","1","2","141.64","(1,2)"
"590","2","0","147.78","(2,0)","2","0","140.13","(2,0)"
"591","2","0","167.05","(2,0)","2","0","159.4","(2,0)"
"592","2","0","158.03","(2,0)","2","0","150.38","(2,0)"
"593","2","0","151.45","(2,0)","2","0","143.81","(2,0)"
"594","1","2","170.21","(1,2)","2","2","159.95","(2,2)"
"595","2","0","165.19","(2,0)","2","0","157.54","(2,0)"
"596","1","2","160.35","(1,2)","1","2","150.79","(1,2)"
"597","2","2","145.92","(2,2)","2","2","134.45","(2,2)"
"598","2","0","146.47","(2,0)","2","0","138.82","(2,0)"
"599","2","0","174.95","(2,0)","1","2","165.97","(1,2)"
"600","1","1","160.12","(1,1)","1","1","152.47","(1,1)"
"601","2","0","165.5","(2,0)","1","2","157.05","(1,2)"
"602","1","2","164.61","(1,2)","1","2","155.05","(1,2)"
"603","1","1","162.54","(1,1)","1","1","154.89","(1,1)"
"604","1","2","165.61","(1,2)","1","2","156.05","(1,2)"
"605","2","0","157.44","(2,0)","2","1","148.04","(2,1)"
"606","2","0","147.06","(2,0)","2","0","139.42","(2,0)"
"607","1","1","144.89","(1,1)","2","1","136.15","(2,1)"
"608","2","0","164.86","(2,0)","2","0","157.21","(2,0)"
"609","2","0","151.76","(2,0)","2","0","144.11","(2,0)"
"610","1","2","173.01","(1,2)","1","2","163.45","(1,2)"
"611","2","1","163.46","(2,1)","2","1","153.9","(2,1)"
"612","2","0","163.33","(2,0)","2","2","153.65","(2,2)"
"613","2","0","148.88","(2,0)","1","2","140.64","(1,2)"
"614","1","1","163.02","(1,1)","1","1","155.38","(1,1)"
"615","2","0","158.38","(2,0)","2","2","150.51","(2,2)"
"616","2","0","176.8","(2,0)","2","0","169.15","(2,0)"
"617","1","2","140.74","(1,2)","1","2","131.18","(1,2)"
"618","2","0","153.44","(2,0)","2","0","145.79","(2,0)"
"619","2","1","133.38","(2,1)","2","1","123.82","(2,1)"
"620","1","2","131.93","(1,2)","1","2","122.37","(1,2)"
"621","1","2","166.37","(1,2)","1","2","156.81","(1,2)"
"622","2","0","164.99","(2,0)","2","0","157.34","(2,0)"
"623","2","0","153.33","(2,0)","2","0","145.68","(2,0)"
"624","2","1","167.64","(2,1)","2","1","158.08","(2,1)"
"625","1","1","153.76","(1,1)","1","1","146.11","(1,1)"
"626","2","0","149.71","(2,0)","1","2","140.46","(1,2)"
"627","1","1","140.89","(1,1)","1","1","133.24","(1,1)"
"628","1","2","173.94","(1,2)","1","2","164.38","(1,2)"
"629","2","0","156.79","(2,0)","2","0","149.14","(2,0)"
"630","2","0","153.41","(2,0)","2","0","145.76","(2,0)"
"631","2","0","162.62","(2,0)","2","2","152.37","(2,2)"
"632","1","0","170","(1,0)","1","1","162.67","(1,1)"
"633","2","0","140.52","(2,0)","2","1","131.11","(2,1)"
"634","2","0","145.55","(2,0)","2","0","137.9","(2,0)"
"635","2","0","176.69","(2,0)","2","0","169.05","(2,0)"
"636","1","1","143.95","(1,1)","1","1","136.3","(1,1)"
"637","2","0","169.89","(2,0)","2","0","162.24","(2,0)"
"638","2","0","153.15","(2,0)","2","0","145.5","(2,0)"
"639","1","0","155.75","(1,0)","1","1","149.49","(1,1)"
"640","1","1","151.58","(1,1)","1","1","143.94","(1,1)"
"641","1","1","147.98","(1,1)","2","2","140.2","(2,2)"
"642","2","0","160.86","(2,0)","2","0","153.21","(2,0)"
"643","2","0","146.4","(2,0)","2","0","138.76","(2,0)"
"644","1","1","155.29","(1,1)","2","1","146.66","(2,1)"
"645","1","2","162.61","(1,2)","1","2","153.05","(1,2)"
"646","2","0","151.39","(2,0)","2","2","140.54","(2,2)"
"647","2","0","150.73","(2,0)","2","0","143.08","(2,0)"
"648","2","0","168.8","(2,0)","2","0","161.15","(2,0)"
"649","2","0","163.07","(2,0)","1","2","153.77","(1,2)"
"650","2","0","143.26","(2,0)","2","0","135.62","(2,0)"
"651","1","1","149.04","(1,1)","1","1","141.4","(1,1)"
"652","2","0","123.63","(2,0)","2","0","115.99","(2,0)"
"653","2","2","140.68","(2,2)","2","2","129.21","(2,2)"
"654","2","0","152.91","(2,0)","1","2","143.85","(1,2)"
"655","2","0","153.52","(2,0)","2","0","145.87","(2,0)"
"656","1","2","148.56","(1,2)","1","2","139","(1,2)"
"657","1","2","154.32","(1,2)","1","2","144.76","(1,2)"
"658","2","0","174.36","(2,0)","1","2","166.06","(1,2)"
"659","1","1","153.74","(1,1)","1","1","146.09","(1,1)"
"660","1","2","162.08","(1,2)","1","2","152.52","(1,2)"
"661","1","1","146.45","(1,1)","1","2","138.67","(1,2)"
"662","1","2","156.46","(1,2)","1","2","146.9","(1,2)"
"663","2","0","174.88","(2,0)","1","2","166.17","(1,2)"
"664","1","1","159.36","(1,1)","1","1","151.71","(1,1)"
"665","2","0","132.12","(2,0)","2","1","122.85","(2,1)"
"666","1","0","150.94","(1,0)","2","2","141.95","(2,2)"
"667","1","2","161.01","(1,2)","1","2","151.45","(1,2)"
"668","1","2","154.7","(1,2)","1","2","145.14","(1,2)"
"669","2","0","160.17","(2,0)","2","0","152.53","(2,0)"
"670","1","2","135.77","(1,2)","1","2","126.21","(1,2)"
"671","2","0","172.66","(2,0)","2","0","165.01","(2,0)"
"672","1","0","151.98","(1,0)","1","0","146.25","(1,0)"
"673","2","0","147.95","(2,0)","2","1","140.07","(2,1)"
"674","1","1","157.84","(1,1)","1","1","150.2","(1,1)"
"675","1","1","177.82","(1,1)","1","1","170.17","(1,1)"
"676","2","0","163.51","(2,0)","1","2","154.54","(1,2)"
"677","2","0","167.89","(2,0)","2","0","160.24","(2,0)"
"678","2","0","156.47","(2,0)","1","2","148.69","(1,2)"
"679","1","1","180.69","(1,1)","1","2","172.77","(1,2)"
"680","2","0","180.69","(2,0)","2","0","173.04","(2,0)"
"681","2","0","149.88","(2,0)","2","0","142.23","(2,0)"
"682","2","0","152.47","(2,0)","2","0","144.83","(2,0)"
"683","2","0","156.05","(2,0)","1","2","148.31","(1,2)"
"684","1","2","160.67","(1,2)","1","2","151.11","(1,2)"
"685","1","2","159.3","(1,2)","1","2","149.74","(1,2)"
"686","1","2","156.02","(1,2)","1","2","146.46","(1,2)"
"687","1","2","160.52","(1,2)","1","2","150.96","(1,2)"
"688","1","1","158.62","(1,1)","1","2","149.22","(1,2)"
"689","2","0","161.41","(2,0)","2","0","153.76","(2,0)"
"690","2","0","171.18","(2,0)","1","2","163.34","(1,2)"
"691","1","2","160.9","(1,2)","1","2","151.33","(1,2)"
"692","1","2","153.4","(1,2)","1","2","143.84","(1,2)"
"693","2","0","151.81","(2,0)","2","0","144.16","(2,0)"
"694","1","1","144.86","(1,1)","1","1","137.21","(1,1)"
"695","2","0","152.8","(2,0)","1","2","144.28","(1,2)"
"696","1","1","173.82","(1,1)","1","1","166.18","(1,1)"
"697","2","0","149.76","(2,0)","2","0","142.11","(2,0)"
"698","2","0","166.52","(2,0)","2","0","158.88","(2,0)"
"699","1","2","156.16","(1,2)","2","2","146.31","(2,2)"
"700","1","2","166.23","(1,2)","1","2","156.67","(1,2)"
"701","1","2","161.48","(1,2)","1","2","151.92","(1,2)"
"702","2","0","143.29","(2,0)","1","2","134.04","(1,2)"
"703","2","0","150.63","(2,0)","2","0","142.98","(2,0)"
"704","2","2","163.22","(2,2)","2","2","151.75","(2,2)"
"705","2","0","171.2","(2,0)","2","0","163.55","(2,0)"
"706","1","1","158.59","(1,1)","2","1","150.53","(2,1)"
"707","1","1","150.01","(1,1)","1","1","142.36","(1,1)"
"708","1","1","159.62","(1,1)","1","1","151.97","(1,1)"
"709","2","0","157.25","(2,0)","2","0","149.6","(2,0)"
"710","1","0","169.46","(1,0)","1","2","162.06","(1,2)"
"711","1","1","180.09","(1,1)","1","2","170.83","(1,2)"
"712","2","0","150.14","(2,0)","2","0","142.49","(2,0)"
"713","2","0","154.35","(2,0)","2","0","146.7","(2,0)"
"714","2","0","167.78","(2,0)","2","0","160.14","(2,0)"
"715","2","0","175.59","(2,0)","2","0","167.94","(2,0)"
"716","1","2","178.43","(1,2)","1","2","168.87","(1,2)"
"717","2","0","155.04","(2,0)","2","2","143.84","(2,2)"
"718","1","2","155.85","(1,2)","1","2","146.29","(1,2)"
"719","1","2","161.77","(1,2)","1","2","152.21","(1,2)"
"720","2","0","157.7","(2,0)","2","0","150.05","(2,0)"
"721","2","0","139.56","(2,0)","2","0","131.91","(2,0)"
"722","1","2","166.59","(1,2)","1","2","157.03","(1,2)"
"723","1","1","162.88","(1,1)","1","2","154.87","(1,2)"
"724","2","2","162.79","(2,2)","2","2","151.32","(2,2)"
"725","2","2","140.22","(2,2)","2","2","128.75","(2,2)"
"726","1","1","156.33","(1,1)","1","1","148.68","(1,1)"
"727","1","1","145.85","(1,1)","1","1","138.2","(1,1)"
"728","1","1","173.19","(1,1)","1","1","165.55","(1,1)"
"729","2","0","144.38","(2,0)","2","0","136.73","(2,0)"
"730","1","2","152.12","(1,2)","1","2","142.56","(1,2)"
"731","2","0","157.16","(2,0)","2","2","147.4","(2,2)"
"732","2","0","164.5","(2,0)","2","2","155.15","(2,2)"
"733","2","0","151.2","(2,0)","2","0","143.55","(2,0)"
"734","1","1","170.62","(1,1)","1","2","161.3","(1,2)"
"735","2","0","154.74","(2,0)","2","0","147.09","(2,0)"
"736","1","2","163.73","(1,2)","1","2","154.17","(1,2)"
"737","1","2","144.62","(1,2)","1","2","135.06","(1,2)"
"738","2","0","154.92","(2,0)","2","0","147.27","(2,0)"
"739","2","1","139.81","(2,1)","2","2","129.59","(2,2)"
"740","2","0","157.12","(2,0)","2","0","149.47","(2,0)"
"741","1","2","172.47","(1,2)","1","2","162.91","(1,2)"
"742","2","2","159.68","(2,2)","2","2","148.21","(2,2)"
"743","1","2","170.1","(1,2)","2","2","160.23","(2,2)"
"744","2","0","162.89","(2,0)","1","2","154.91","(1,2)"
"745","2","0","167.46","(2,0)","2","0","159.81","(2,0)"
"746","1","2","171.56","(1,2)","1","2","162","(1,2)"
"747","1","2","151.15","(1,2)","1","2","141.59","(1,2)"
"748","1","0","150.93","(1,0)","1","1","144.83","(1,1)"
"749","2","0","129.86","(2,0)","2","0","122.21","(2,0)"
"750","1","2","155.94","(1,2)","1","2","146.38","(1,2)"
"751","2","0","150.39","(2,0)","2","0","142.74","(2,0)"
"752","2","0","152.24","(2,0)","2","0","144.59","(2,0)"
"753","1","0","156.28","(1,0)","2","0","148.76","(2,0)"
"754","2","2","143.07","(2,2)","2","2","131.6","(2,2)"
"755","2","1","144.82","(2,1)","2","1","135.26","(2,1)"
"756","1","1","148.7","(1,1)","1","1","141.05","(1,1)"
"757","2","0","173.91","(2,0)","2","0","166.26","(2,0)"
"758","2","0","165.33","(2,0)","1","2","157.15","(1,2)"
"759","2","0","145.13","(2,0)","2","0","137.48","(2,0)"
"760","2","0","152.25","(2,0)","2","0","144.61","(2,0)"
"761","2","0","149.07","(2,0)","2","0","141.42","(2,0)"
"762","2","0","116.68","(2,0)","2","0","109.03","(2,0)"
"763","1","1","173.84","(1,1)","1","1","166.19","(1,1)"
"764","2","0","144.75","(2,0)","2","0","137.11","(2,0)"
"765","2","0","174.49","(2,0)","1","2","165.94","(1,2)"
"766","2","0","143.66","(2,0)","2","0","136.01","(2,0)"
"767","1","1","137.57","(1,1)","1","1","129.92","(1,1)"
"768","1","1","157.9","(1,1)","1","1","150.26","(1,1)"
"769","1","2","166.74","(1,2)","1","2","157.18","(1,2)"
"770","1","2","155.12","(1,2)","2","2","144.05","(2,2)"
"771","1","1","166.61","(1,1)","1","1","158.96","(1,1)"
"772","2","0","164.19","(2,0)","2","0","156.55","(2,0)"
"773","2","0","149.48","(2,0)","2","2","140.92","(2,2)"
"774","2","0","154.3","(2,0)","1","2","146.05","(1,2)"
"775","2","0","154.73","(2,0)","2","0","147.09","(2,0)"
"776","2","0","164.67","(2,0)","2","0","157.03","(2,0)"
"777","2","0","144.93","(2,0)","2","2","134.43","(2,2)"
"778","1","2","163.07","(1,2)","2","2","153.51","(2,2)"
"779","1","1","171.89","(1,1)","1","1","164.24","(1,1)"
"780","1","1","180.75","(1,1)","1","1","173.1","(1,1)"
"781","2","0","153.98","(2,0)","2","0","146.33","(2,0)"
"782","1","1","176.96","(1,1)","2","1","167.49","(2,1)"
"783","1","1","162.16","(1,1)","1","1","154.52","(1,1)"
"784","1","2","162.43","(1,2)","2","2","152.53","(2,2)"
"785","1","2","168.89","(1,2)","1","2","159.33","(1,2)"
"786","1","2","180.3","(1,2)","1","2","170.74","(1,2)"
"787","1","2","159.27","(1,2)","1","2","149.71","(1,2)"
"788","2","0","161.04","(2,0)","2","0","153.39","(2,0)"
"789","1","1","138.54","(1,1)","1","1","130.89","(1,1)"
"790","1","2","168.21","(1,2)","1","2","158.65","(1,2)"
"791","2","0","148.22","(2,0)","2","0","140.57","(2,0)"
"792","2","0","154.37","(2,0)","2","0","146.72","(2,0)"
"793","2","0","155.97","(2,0)","2","0","148.32","(2,0)"
"794","2","0","170.4","(2,0)","2","2","159.18","(2,2)"
"795","1","2","145.66","(1,2)","1","2","136.1","(1,2)"
"796","2","0","159.69","(2,0)","2","0","152.04","(2,0)"
"797","2","0","143.22","(2,0)","2","0","135.57","(2,0)"
"798","2","0","146.17","(2,0)","2","1","137.87","(2,1)"
"799","2","0","157.69","(2,0)","2","0","150.04","(2,0)"
"800","2","0","142.76","(2,0)","1","2","133.21","(1,2)"
"801","2","0","160.1","(2,0)","2","0","152.45","(2,0)"
"802","2","0","171.39","(2,0)","2","0","163.74","(2,0)"
"803","2","0","150.3","(2,0)","2","0","142.65","(2,0)"
"804","1","1","157.95","(1,1)","2","1","150.03","(2,1)"
"805","1","0","176.69","(1,0)","2","0","170.63","(2,0)"
"806","1","1","166.36","(1,1)","1","2","156.92","(1,2)"
"807","0","2","148.18","(0,2)","0","2","140.53","(0,2)"
"808","1","2","154.8","(1,2)","1","2","145.24","(1,2)"
"809","2","0","164.27","(2,0)","2","0","156.62","(2,0)"
"810","2","0","161.95","(2,0)","1","2","152.66","(1,2)"
"811","2","0","130.34","(2,0)","2","0","122.69","(2,0)"
"812","2","0","170.16","(2,0)","2","2","160.07","(2,2)"
"813","2","0","160.98","(2,0)","2","0","153.33","(2,0)"
"814","1","2","152.73","(1,2)","1","2","143.17","(1,2)"
"815","1","1","151.37","(1,1)","1","1","143.72","(1,1)"
"816","2","0","143.8","(2,0)","2","0","136.15","(2,0)"
"817","2","0","151.29","(2,0)","2","2","142.04","(2,2)"
"818","2","0","167.15","(2,0)","2","2","158.74","(2,2)"
"819","2","0","136.18","(2,0)","2","0","128.53","(2,0)"
"820","2","0","166.73","(2,0)","2","0","159.09","(2,0)"
"821","2","0","153.44","(2,0)","2","0","145.79","(2,0)"
"822","1","1","157.6","(1,1)","1","2","148.62","(1,2)"
"823","2","0","155.6","(2,0)","2","0","147.95","(2,0)"
"824","2","0","145.29","(2,0)","2","0","137.64","(2,0)"
"825","2","2","158.34","(2,2)","2","2","146.87","(2,2)"
"826","1","1","158","(1,1)","1","1","150.35","(1,1)"
"827","1","2","159.9","(1,2)","1","2","150.34","(1,2)"
"828","1","1","150.61","(1,1)","1","1","142.96","(1,1)"
"829","1","2","135.97","(1,2)","2","2","126.22","(2,2)"
"830","1","1","171.39","(1,1)","1","1","163.74","(1,1)"
"831","2","0","165.42","(2,0)","1","2","156.42","(1,2)"
"832","1","2","159.55","(1,2)","1","2","149.99","(1,2)"
"833","2","0","156.2","(2,0)","2","0","148.55","(2,0)"
"834","1","1","151.1","(1,1)","1","2","142.99","(1,2)"
"835","1","2","151.2","(1,2)","1","2","141.64","(1,2)"
"836","1","2","169.57","(1,2)","1","2","160.01","(1,2)"
"837","2","0","151.61","(2,0)","2","0","143.96","(2,0)"
"838","2","0","158.92","(2,0)","2","2","149.73","(2,2)"
"839","1","1","155.67","(1,1)","1","1","148.03","(1,1)"
"840","2","0","175.27","(2,0)","2","2","166.42","(2,2)"
"841","2","0","163.42","(2,0)","2","0","155.77","(2,0)"
"842","2","0","159.14","(2,0)","2","0","151.49","(2,0)"
"843","1","2","159.12","(1,2)","2","2","147.75","(2,2)"
"844","2","0","159.15","(2,0)","2","0","151.5","(2,0)"
"845","2","0","174.62","(2,0)","2","0","166.97","(2,0)"
"846","2","0","169.54","(2,0)","2","0","161.9","(2,0)"
"847","2","1","116.34","(2,1)","2","1","106.78","(2,1)"
"848","1","2","163.47","(1,2)","1","2","153.91","(1,2)"
"849","2","0","158.69","(2,0)","2","0","151.05","(2,0)"
"850","1","2","145.94","(1,2)","1","2","136.38","(1,2)"
"851","2","0","163.3","(2,0)","2","0","155.65","(2,0)"
"852","2","0","153.15","(2,0)","2","0","145.5","(2,0)"
"853","2","0","158.07","(2,0)","2","0","150.42","(2,0)"
"854","1","2","154.42","(1,2)","1","2","144.86","(1,2)"
"855","2","0","162.2","(2,0)","2","2","152.14","(2,2)"
"856","2","2","161.54","(2,2)","2","2","150.07","(2,2)"
"857","2","0","158.73","(2,0)","2","0","151.08","(2,0)"
"858","2","0","148.72","(2,0)","1","2","139.81","(1,2)"
"859","1","2","158.16","(1,2)","1","2","148.6","(1,2)"
"860","2","0","156.67","(2,0)","2","0","149.02","(2,0)"
"861","2","0","164.37","(2,0)","2","0","156.72","(2,0)"
"862","2","0","168.52","(2,0)","2","0","160.87","(2,0)"
"863","2","0","159.59","(2,0)","2","0","151.94","(2,0)"
"864","2","0","152.48","(2,0)","2","2","142.54","(2,2)"
"865","2","0","154.98","(2,0)","1","2","146.56","(1,2)"
"866","1","2","157.68","(1,2)","1","2","148.12","(1,2)"
"867","1","1","180.95","(1,1)","1","1","173.31","(1,1)"
"868","2","0","162.14","(2,0)","1","2","153.78","(1,2)"
"869","1","2","167.96","(1,2)","1","2","158.4","(1,2)"
"870","1","1","151.71","(1,1)","1","1","144.06","(1,1)"
"871","2","0","152.37","(2,0)","2","2","144.24","(2,2)"
"872","1","1","166.06","(1,1)","2","2","157.11","(2,2)"
"873","1","0","152.11","(1,0)","2","2","145.77","(2,2)"
"874","2","1","158.71","(2,1)","2","2","147.51","(2,2)"
"875","2","0","171.34","(2,0)","1","2","162.92","(1,2)"
"876","2","0","155.61","(2,0)","2","0","147.96","(2,0)"
"877","2","0","155.4","(2,0)","2","0","147.75","(2,0)"
"878","2","1","145.39","(2,1)","2","1","135.83","(2,1)"
"879","2","0","134","(2,0)","2","0","126.35","(2,0)"
"880","1","2","144.53","(1,2)","2","2","133.2","(2,2)"
"881","1","2","155.67","(1,2)","1","2","146.11","(1,2)"
"882","2","0","175.84","(2,0)","2","2","165.01","(2,2)"
"883","1","2","160.54","(1,2)","1","2","150.98","(1,2)"
"884","1","2","155.84","(1,2)","1","2","146.28","(1,2)"
"885","2","2","162.87","(2,2)","2","2","151.4","(2,2)"
"886","1","2","172.61","(1,2)","1","2","163.05","(1,2)"
"887","1","1","162.7","(1,1)","1","1","155.05","(1,1)"
"888","2","0","154.34","(2,0)","2","1","145.09","(2,1)"
"889","2","0","165.57","(2,0)","2","2","157.27","(2,2)"
"890","2","0","152.89","(2,0)","2","0","145.24","(2,0)"
"891","2","0","163.12","(2,0)","2","2","152.47","(2,2)"
"892","1","1","166.9","(1,1)","2","1","157.96","(2,1)"
"893","2","1","138.33","(2,1)","2","1","128.77","(2,1)"
"894","2","0","148.29","(2,0)","2","0","140.64","(2,0)"
"895","2","0","154.03","(2,0)","2","0","146.38","(2,0)"
"896","1","1","151.75","(1,1)","2","1","143.98","(2,1)"
"897","2","0","136.17","(2,0)","2","0","128.52","(2,0)"
"898","2","0","150.84","(2,0)","1","2","141.51","(1,2)"
"899","2","0","159.17","(2,0)","2","2","149.44","(2,2)"
"900","2","0","137.9","(2,0)","2","0","130.25","(2,0)"
"901","2","1","161.04","(2,1)","2","1","151.48","(2,1)"
"902","1","2","157.36","(1,2)","1","2","147.8","(1,2)"
"903","2","0","175.98","(2,0)","1","2","168.04","(1,2)"
"904","2","0","151.53","(2,0)","2","0","143.89","(2,0)"
"905","2","0","150.44","(2,0)","2","0","142.79","(2,0)"
"906","2","0","141.61","(2,0)","2","0","133.96","(2,0)"
"907","2","0","174.86","(2,0)","2","0","167.22","(2,0)"
"908","2","0","163.42","(2,0)","2","0","155.78","(2,0)"
"909","2","0","154.08","(2,0)","2","0","146.43","(2,0)"
"910","1","2","177.07","(1,2)","1","2","167.51","(1,2)"
"911","1","1","178.24","(1,1)","1","1","170.59","(1,1)"
"912","2","0","155.3","(2,0)","2","0","147.65","(2,0)"
"913","2","0","177.86","(2,0)","1","2","168.42","(1,2)"
"914","1","2","180.19","(1,2)","2","2","169.19","(2,2)"
"915","1","1","169.08","(1,1)","1","1","161.43","(1,1)"
"916","1","2","155.88","(1,2)","1","2","146.32","(1,2)"
"917","2","0","149.78","(2,0)","2","0","142.13","(2,0)"
"918","1","1","162.26","(1,1)","2","1","154.07","(2,1)"
"919","2","0","161.3","(2,0)","1","2","151.96","(1,2)"
"920","1","1","179.5","(1,1)","1","1","171.85","(1,1)"
"921","1","2","158.09","(1,2)","1","2","148.53","(1,2)"
"922","2","0","163.81","(2,0)","2","0","156.16","(2,0)"
"923","2","2","150.87","(2,2)","2","2","139.39","(2,2)"
"924","1","2","161.93","(1,2)","1","2","152.37","(1,2)"
"925","2","0","170.63","(2,0)","1","2","162.34","(1,2)"
"926","2","0","160.06","(2,0)","1","2","151.95","(1,2)"
"927","2","0","148.9","(2,0)","2","0","141.25","(2,0)"
"928","2","0","156.19","(2,0)","2","0","148.54","(2,0)"
"929","2","0","155.97","(2,0)","2","0","148.32","(2,0)"
"930","2","0","172.23","(2,0)","2","0","164.58","(2,0)"
"931","2","2","175.56","(2,2)","2","2","164.09","(2,2)"
"932","2","0","141.85","(2,0)","2","0","134.2","(2,0)"
"933","1","2","152.06","(1,2)","1","2","142.5","(1,2)"
"934","2","0","169.17","(2,0)","2","0","161.52","(2,0)"
"935","2","0","153.36","(2,0)","2","2","143.61","(2,2)"
"936","2","0","174.14","(2,0)","2","0","166.49","(2,0)"
"937","1","1","157.14","(1,1)","1","2","149.32","(1,2)"
"938","1","1","158.04","(1,1)","1","2","149.09","(1,2)"
"939","1","2","135.58","(1,2)","1","2","126.02","(1,2)"
"940","1","2","168.28","(1,2)","1","2","158.72","(1,2)"
"941","2","0","150.4","(2,0)","2","0","142.75","(2,0)"
"942","2","0","147.44","(2,0)","2","0","139.8","(2,0)"
"943","2","0","165.38","(2,0)","2","1","157.39","(2,1)"
"944","1","2","162.02","(1,2)","1","2","152.46","(1,2)"
"945","1","2","148.94","(1,2)","1","2","139.38","(1,2)"
"946","1","2","172.11","(1,2)","1","2","162.55","(1,2)"
"947","2","2","156.99","(2,2)","2","2","145.52","(2,2)"
"948","1","1","151.17","(1,1)","2","2","141.8","(2,2)"
"949","2","0","154.82","(2,0)","2","0","147.17","(2,0)"
"950","1","2","152.72","(1,2)","1","2","143.16","(1,2)"
"951","2","0","152.68","(2,0)","2","0","145.03","(2,0)"
"952","1","2","153.43","(1,2)","1","2","143.87","(1,2)"
"953","2","0","167.56","(2,0)","2","0","159.92","(2,0)"
"954","2","0","173.68","(2,0)","2","0","166.04","(2,0)"
"955","1","2","164.51","(1,2)","1","2","154.95","(1,2)"
"956","1","1","176.53","(1,1)","1","1","168.88","(1,1)"
"957","1","2","182.44","(1,2)","1","2","172.88","(1,2)"
"958","1","2","146.72","(1,2)","1","2","137.16","(1,2)"
"959","2","0","156.87","(2,0)","2","2","146.66","(2,2)"
"960","2","0","143.51","(2,0)","2","0","135.86","(2,0)"
"961","1","1","144.85","(1,1)","1","1","137.2","(1,1)"
"962","2","0","149.35","(2,0)","1","2","140.65","(1,2)"
"963","2","0","159.66","(2,0)","1","2","151.88","(1,2)"
"964","2","0","144.95","(2,0)","2","0","137.3","(2,0)"
"965","1","0","153.09","(1,0)","2","1","144.93","(2,1)"
"966","2","0","154.58","(2,0)","1","2","145.81","(1,2)"
"967","1","2","164.31","(1,2)","2","2","153.42","(2,2)"
"968","1","1","161.87","(1,1)","1","1","154.22","(1,1)"
"969","2","0","157.47","(2,0)","2","0","149.82","(2,0)"
"970","2","0","171.38","(2,0)","2","2","162.51","(2,2)"
"971","2","2","162.52","(2,2)","2","2","151.05","(2,2)"
"972","2","0","154.95","(2,0)","2","0","147.3","(2,0)"
"973","1","2","168.86","(1,2)","1","2","159.3","(1,2)"
"974","2","0","168.27","(2,0)","2","0","160.63","(2,0)"
"975","2","0","164.02","(2,0)","2","1","154.66","(2,1)"
"976","2","0","146.7","(2,0)","2","0","139.05","(2,0)"
"977","1","2","161.38","(1,2)","1","2","151.82","(1,2)"
"978","2","0","165.53","(2,0)","1","2","157.32","(1,2)"
"979","1","1","151.14","(1,1)","1","1","143.49","(1,1)"
"980","2","0","179.86","(2,0)","2","0","172.22","(2,0)"
"981","1","1","164.57","(1,1)","1","2","156.35","(1,2)"
"982","1","0","132.75","(1,0)","2","1","124.26","(2,1)"
"983","2","0","193.9","(2,0)","2","0","186.26","(2,0)"
"984","2","0","146.11","(2,0)","2","0","138.46","(2,0)"
"985","1","1","155.4","(1,1)","1","1","147.75","(1,1)"
"986","1","2","153.45","(1,2)","2","2","143.89","(2,2)"
"987","1","2","130","(1,2)","1","2","120.44","(1,2)"
"988","2","0","163.52","(2,0)","1","2","154.31","(1,2)"
"989","1","1","150.5","(1,1)","2","1","142.81","(2,1)"
"990","2","0","143.88","(2,0)","2","0","136.23","(2,0)"
"991","1","1","156.78","(1,1)","1","1","149.14","(1,1)"
"992","2","0","131.7","(2,0)","1","2","122.21","(1,2)"
"993","1","1","156.17","(1,1)","1","2","146.72","(1,2)"
"994","2","0","156.29","(2,0)","2","0","148.64","(2,0)"
"995","1","1","169.54","(1,1)","1","1","161.89","(1,1)"
"996","2","0","140.86","(2,0)","2","0","133.21","(2,0)"
"997","2","1","140.77","(2,1)","2","1","131.21","(2,1)"
"998","2","0","161.56","(2,0)","2","0","153.91","(2,0)"
