"","phis1_500","titas1_500","Phis1_500","Titas1_500","sigmas_2_500"
"1",0.996213130440262,0.931285912576179,0.647412676378498,0.655766602997235,1.43799502899296
"2",0.994686914326459,0.944241016563457,0.56388700506489,0.69498746022715,1.85991788968984
"3",0.996177344438851,0.910844871317457,0.591637234622509,0.722949912028691,1.65673057766393
"4",NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA
"6",0.998611394619053,0.931586721910317,0.660776359877022,0.668296659098344,1.71087104099035
"7",0.995572725351417,0.93077623067151,0.566206013652216,0.823702330965123,1.74396744704552
"8",0.995470486427016,0.921738058748268,0.531369087808377,0.702772954052295,1.53259376608047
"9",0.999983478368693,0.929329643696935,0.603493245854212,0.721840975250563,1.544301774771
"10",NA,NA,NA,NA,NA
"11",0.999916488050099,0.940637866243397,0.999344551477805,0.358857666565317,2.2958678975948
"12",0.999988127852892,0.937429286391877,0.555542096407385,0.792458991279459,1.80160591386834
"13",0.997072326743763,0.915365154161477,0.457689234817801,0.822180793028294,2.24808963262946
"14",NA,NA,NA,NA,NA
"15",0.999959283484274,0.966934446275024,0.999752155772151,0.623771155031552,1.63685619838482
"16",0.995201251413049,0.924807036679691,0.565863593615429,0.67953738874158,1.77606678459566
"17",0.996925426573248,0.915732747560113,0.573786453870024,0.730708753231732,1.62358589819359
"18",0.999969644486443,0.947024810891934,0.640307545183682,0.644451800862781,1.65445635739992
"19",0.994516306926849,0.93180000830284,0.625170045331411,0.685818367753217,1.91716584568466
"20",0.992820780347723,0.909908209269299,0.61402449102688,0.717357311020663,1.74025141661008
"21",0.997964848440199,0.943047631411884,0.677892868497209,0.74514394138654,1.68484541634955
"22",0.998500922414913,0.938433383027143,0.634823631997686,0.662921641006953,1.68373975661878
"23",0.999815660457912,0.963488593718039,0.999361463399413,0.357869996960747,2.44691772667478
"24",0.987206817077224,0.954412884837903,0.722229187922042,0.612960150452541,1.844778724526
"25",NA,NA,NA,NA,NA
"26",0.999999986870153,0.936431367790034,0.632344478879516,0.61503813630917,1.79331191681563
"27",0.999987017572538,0.932760386101756,0.9984828779705,0.358860635621295,2.27498533095498
"28",0.997270276507084,0.949262632123052,0.735040931970168,0.716701326328227,1.81361564273404
"29",0.999922956137278,0.924593583311027,0.999388398877325,0.417818679698001,2.20349678920928
"30",0.997372758923991,0.926797703216912,0.631482274348506,0.665714059642121,2.21934984330864
"31",0.997250862152166,0.956191325197102,0.608302277573067,0.776251344971167,2.17013832965505
"32",NA,NA,NA,NA,NA
"33",0.999961845803029,0.959538209622762,0.99982556034382,0.564192723560295,2.28708779249157
"34",0.999842550653725,0.940885927617445,0.999312010014908,0.354479194045778,2.75382772477261
"35",0.999977587078458,0.976737390026657,0.999434650790274,0.303639136083118,1.9865212881684
"36",NA,NA,NA,NA,NA
"37",0.999931731793998,0.918612947922818,0.635716294912117,0.56578919904515,2.0813182371857
"38",0.999961454939168,0.951182043302941,0.579505246612813,0.705627265127045,1.74423848555131
"39",0.998712863276705,0.949150672446185,0.555691825673887,0.787593732793031,1.97854087625329
"40",NA,NA,NA,NA,NA
"41",0.994476870932274,0.912069708193601,0.585803904606994,0.735000437087635,1.54900079669988
"42",0.999899409994836,0.947768229954847,0.999339967926134,0.379083479840968,2.61644576704007
"43",0.996204248470739,0.94625162612252,0.543461146031133,0.699303306920498,1.99961357710796
"44",0.999895049874758,0.977419184378939,0.999231549372921,0.336084549525484,2.01858852102009
"45",0.996524452215508,0.929268433492778,0.634961697923814,0.763911773280376,1.92531137505769
"46",NA,NA,NA,NA,NA
"47",0.997738511777757,0.937185865387462,0.642015909629636,0.691221820675526,1.64421353246486
"48",0.995988977356986,0.947886530317525,0.482409197181595,0.749883636562454,1.67847105015685
"49",0.993890625671561,0.928282744035227,0.549895947135882,0.649474139744687,1.86859599669283
"50",0.99483254932758,0.939340929078419,0.539732603510919,0.765573653653339,2.21162723237157
"51",0.999980382974928,0.935038946828547,0.6212764754938,0.68268315522879,1.6831877036306
"52",0.995542438634238,0.937458530652224,0.608984982799956,0.653550678255319,2.10534205454559
"53",0.99727180107271,0.923226102278084,0.505424673511501,0.694142835661593,2.32709497848705
"54",NA,NA,NA,NA,NA
"55",0.994969699480073,0.922573140512259,0.51083009373301,0.667018070802014,1.76528859136782
"56",NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA
"58",0.997123076009825,0.925402903803715,0.570252490114368,0.665053353726516,1.68591469510496
"59",0.995535360352316,0.931680714215734,0.579660255671715,0.651280537189381,2.04190779234767
"60",0.997703551056092,0.94714548003758,0.717976133742754,0.670769922056654,1.83365396321986
"61",0.99999092707902,0.904709917965377,0.521444326984578,0.732164469548111,1.94304346062356
"62",0.998005338602983,0.9165541619162,0.737169498464562,0.70590165444931,1.65505550329548
"63",0.999989751198349,0.924601274689226,0.689089334167628,0.64271819120482,1.7428609159545
"64",0.999894729498355,0.953840658765296,0.72627440711171,0.613687229860107,1.87853997077115
"65",0.999945664150148,0.920768633346272,0.679143195239303,0.768505629816452,1.51116942762847
"66",0.999869621517966,0.943414146080979,0.999545074966633,0.456382949307564,2.17484467589153
"67",0.999757585941699,0.927308913733194,0.577416604605834,0.688744841527149,2.031451949512
"68",NA,NA,NA,NA,NA
"69",NA,NA,NA,NA,NA
"70",0.994538737635691,0.932111181760673,0.541094148363831,0.696773259952577,2.2143796979073
"71",NA,NA,NA,NA,NA
"72",0.99696296064404,0.94126641339239,0.638314737774465,0.727301412509299,1.42159722912651
"73",0.996585399736061,0.919861342290201,0.482997967865535,0.775587428737782,1.8391993690508
"74",0.999955475726123,0.927372301779298,0.674627466295322,0.632648408280845,1.79581132688781
"75",0.996315689705413,0.955027891297911,0.606494723404875,0.721930425019129,2.11002195151742
"76",NA,NA,NA,NA,NA
"77",0.99103253200733,0.944493664658537,0.655712487873644,0.661394140220711,2.11123348231168
"78",0.99970672357792,0.930488469379811,0.610487126932472,0.715450313563312,1.70029334701358
"79",NA,NA,NA,NA,NA
"80",0.996921581308838,0.945029326497473,0.54985616833556,0.699489695979744,2.13754023022281
"81",0.996120951173819,0.924413395282895,0.641518689079389,0.704675014065691,1.66192931625365
"82",0.999987293734376,0.968613525188684,0.639444545056958,0.711818904626419,1.79425226533009
"83",0.999966583934154,0.925064254439752,0.683063119318876,0.74689938347478,1.98467439965937
"84",0.995947871008818,0.916711873457779,0.49065846939908,0.700609087139309,1.61596416937763
"85",NA,NA,NA,NA,NA
"86",0.997936636581561,0.967877285605155,0.613478348386333,0.706687515045853,1.79658630317159
"87",0.996748979268692,0.916255040291776,0.47562177527209,0.789426574230831,1.88303157805537
"88",0.999945726032743,0.970494571078891,0.999143467110815,0.315000220270289,2.57958697572476
"89",0.996186378358017,0.920261642355539,0.517968119370564,0.72298515441043,1.99260319993558
"90",0.998183906477861,0.962941718914843,0.626537013326823,0.700562325923235,2.06372973390146
"91",0.999930677535633,0.986065088620596,0.999677948323852,0.594031308059825,2.21046763095588
"92",NA,NA,NA,NA,NA
"93",0.997869296568174,0.950438776479928,0.496225779297443,0.751870912215401,1.77558729420183
"94",0.994844903616777,0.940606002535957,0.678804631358757,0.682904588719409,2.03626614641232
"95",0.999965404324014,0.928781078788766,0.649311991783016,0.691048593488729,1.84615645281527
"96",NA,NA,NA,NA,NA
"97",0.995525976512467,0.93668887174704,0.626630263098001,0.622304156071166,1.59005107622814
"98",0.998859840650917,0.961272150814572,0.999998773768246,0.619145150583366,1.96570931071232
"99",0.999920094381486,0.945605150329555,0.545931697324764,0.751757120906638,1.82778353614546
"100",NA,NA,NA,NA,NA
"101",NA,NA,NA,NA,NA
"102",NA,NA,NA,NA,NA
"103",0.999989881871917,0.966752753261441,0.99947735877234,0.346219213748269,2.61343015159683
"104",0.99787803899893,0.942238795690201,0.647648853257257,0.592903323779613,2.01385294303912
