"","phis1_100","phis2_100","titas1_100","ces_100","sigmas_2_100","phis1_500","phis2_500","titas1_500","ces_500","sigmas_2_500"
"1",0.179446127375116,0.18223963993937,0.245314443597537,NA,0.781168447997261,0.835014846070843,0.0817886160705222,-0.500493684948155,NA,0.948573610350642
"2",0.787318800335711,0.114812177490458,-0.216226334051629,NA,0.903805218760585,0.724412680138358,0.161100258415953,-0.274408286006414,NA,0.991877644408403
"3",0.783145571936966,0.0954590854273074,-0.225766004348593,NA,1.03526300589871,0.699967197520634,0.20388588928213,-0.294827657043523,NA,0.965287910708096
"4",0.626175247760263,0.278385979857681,-0.469168262156074,NA,1.02418323861007,0.755658449172371,0.172754288829056,-0.444173533990517,NA,0.960200859659112
"5",0.525616083237721,0.347357769973237,-0.0754786095989936,NA,0.880578852506368,0.503748627903392,0.316351927312356,-0.168203752179034,NA,0.951974229323556
"6",0.443701460315534,0.409486823350892,-0.186361488864784,NA,1.08461599034306,0.679398087891768,0.198811591536004,-0.336772960512276,NA,1.02107425747613
"7",0.509776557158121,0.351204168876847,-0.18764594104291,NA,0.839499383356418,0.602145565623307,0.294642041469959,-0.197646489848,NA,0.943386447921388
"8",0.7062251607418,0.203111914441857,-0.359804114251654,NA,1.07955460442927,0.68035303469177,0.218150370264326,-0.334269639421396,NA,1.10405376673271
"9",0.51735150855474,0.317105320364372,-0.0828481384102873,NA,0.904833487819446,0.684206721666441,0.161340792591,-0.273438614097067,NA,1.07792617238599
"10",0.464002057454036,0.41823081774654,-0.143044385965857,NA,0.889791825656793,0.595823868577341,0.271662128610875,-0.229598849956981,NA,0.963576661856948
"11",-0.0633841835113041,0.72239722871153,0.650780599511459,NA,1.25568285683101,0.730357296598357,0.174676930700337,-0.347289211977307,NA,0.986584083703498
"12",0.556379886296963,0.285479753861133,-0.200928325604409,NA,0.836111036213479,0.673973023950837,0.259925458859983,-0.250233125096003,NA,1.0096297137007
"13",0.322384203301431,0.531303265207995,0.108956542223671,NA,0.925638279075965,0.799008957686201,0.129611027939162,-0.47257879720594,NA,0.966965614740979
"14",0.530240125538306,0.332307018019456,-0.00761081263781369,NA,0.963659653082024,0.511791742534517,0.292423342740876,-0.100309466424288,NA,0.951403296726291
"15",0.914824055619187,0.0340414021337053,-0.523209003833305,NA,1.05881963604813,0.736743208092576,0.15829896406226,-0.270932677363416,NA,0.970936332083198
"16",0.875164047729837,0.107461922750012,-0.578315189717161,NA,0.900104562917173,0.722166982051693,0.183512161978739,-0.308325007733726,NA,0.946175034355255
"17",0.4679947639049,0.450349564950391,-0.00837491449584732,NA,1.05992668818676,0.520239105441923,0.360940542060533,-0.160382952333306,NA,1.00218836458349
"18",0.576016377053421,0.189764541151901,-0.158417193514517,NA,1.05421027136369,0.800200964432249,0.135621454047361,-0.418847365651921,NA,1.02918377034153
"19",0.744050357973424,0.197504800857086,-0.50470179298609,NA,0.975703144432012,0.708006694846044,0.1952375856412,-0.244033935334293,NA,0.95407254232978
"20",0.806725963691263,0.126411327472864,-0.347663095510567,NA,1.06176291573393,0.690639198748271,0.23769364363083,-0.284581428749807,NA,0.95556396845303
"21",0.586058837416106,0.315744756173093,-0.0902775325429433,NA,0.755035953362033,0.707982857807395,0.192237938810753,-0.282963293123318,NA,0.963481830292558
"22",0.483774389897036,0.352624124977022,0.00831937646015093,NA,0.806535259191817,0.600426709851372,0.238697472158378,-0.198544466527182,NA,0.964686834768538
"23",0.718452810886268,0.193928269365122,-0.268777178837729,NA,0.999684291566667,0.962258316931219,-0.023495167607185,-0.556676402407666,NA,1.05954332787288
"24",0.0359663610264772,0.740953922288685,0.487604503886839,NA,0.784932626785388,0.60652386238742,0.27824099762799,-0.221173035997898,NA,0.892866271644434
"25",1.2966559984064,-0.331770633559875,-0.811941156885039,NA,0.915463374958655,0.858563402542606,0.0345755270035754,-0.38310846575671,NA,0.984814710047012
"26",1.25311301061498,-0.261074320495319,-0.874194190977805,NA,0.865111105070385,0.671050480544085,0.16024721794575,-0.344198477055682,NA,1.01607371480691
"27",0.373980729268634,0.517249995530336,0.0435191275499681,NA,0.966258778550436,0.422428588271769,0.425684960245203,-0.0318357529115528,NA,0.985368177556856
"28",0.89044153471281,0.0740485726643518,-0.564220299857409,NA,1.01392904170396,0.609521116340025,0.273503695993392,-0.237832054118524,NA,0.963280869887689
"29",0.894515962127496,-0.0133587216982871,-0.435379030728332,NA,1.0488835264735,0.710967945415595,0.172832988268584,-0.341777702908355,NA,1.05094330046421
"30",0.422538361878983,0.374174064693318,-0.149930810160628,NA,0.81103622390371,0.498281609748582,0.326334544169811,-0.171273747633124,NA,0.985545707870961
"31",0.755588455848241,0.162373986270828,-0.290133582336472,NA,0.797718411108401,0.803581456520017,0.093923183072992,-0.394167101555583,NA,0.959171424136752
"32",0.437530368361091,0.448763299807224,0.141114724743993,NA,0.947956909480984,0.572073213433942,0.292157567333685,-0.0994141572223668,NA,1.04269074202852
"33",0.314293145705943,0.52046033141464,0.0289027683756597,NA,0.979079510570275,0.607180470175347,0.262350943921516,-0.202052998342792,NA,1.10732411520304
"34",0.608207834461254,0.244847822761436,-0.0887323211908808,NA,0.907099366507617,0.663983611262192,0.228253157183069,-0.205599035176506,NA,0.979420382505223
"35",0.442000233020641,0.364908367920179,-0.0610780941170503,NA,1.33367914704799,0.379816185792138,0.396172006894278,0.0250457306652588,NA,1.02222288855756
"36",0.851678636420155,0.0201910940599929,-0.437783486984621,NA,1.02486709062293,0.684028723381199,0.210455395330578,-0.331522771109253,NA,0.964215674410132
"37",0.26627385179679,0.515352728298961,0.023904553678613,NA,1.05085730749292,0.600559533742633,0.280588599894558,-0.224272593546022,NA,0.896503189559161
"38",0.65576736097723,0.21027720898273,-0.182208313075533,NA,0.995960488613031,0.773687668460677,0.139043707728406,-0.395973475698907,NA,0.986051109335261
"39",-0.0772147380374532,0.762027716736179,0.815477164860568,NA,1.010660296332,0.455991394169778,0.339585474788332,0.0226351520235888,NA,1.05004621301283
"40",0.525244851716392,0.1883403394306,-0.147982183711981,NA,0.818158579074138,0.545850535112158,0.278296111762196,-0.162654361678006,NA,0.989406070227465
"41",0.894190390183319,0.0739389700361563,-0.559600762576853,NA,1.01969182116143,0.662701618756599,0.241329551271903,-0.265048278529337,NA,0.900931129501567
"42",0.60648002850298,0.290311578510482,-0.132355118599068,NA,0.810910225692878,0.49595054338598,0.364380464220706,-0.108360024570782,NA,0.968502784377974
"43",0.66265740379617,0.169604390317902,-0.196801828493161,NA,1.15767340900163,0.776502236540345,0.114011576812891,-0.338297501803302,NA,1.02781831780837
"44",0.239005565211462,0.517108526143855,0.121068739013225,NA,1.0182478985661,0.72240046467596,0.216927629904721,-0.327643541746879,NA,1.01496626516128
"45",0.667052379307414,0.234090963853874,-0.388258129896673,NA,1.04197341092062,0.637435487952044,0.239369887285553,-0.321637459183268,NA,0.912706883408398
"46",0.681242738303612,0.197050321746408,-0.465489388546241,NA,1.05671756235813,0.67506043309427,0.218751050072667,-0.361592485388075,NA,0.938166528233644
"47",0.465347890466165,0.328828532212827,-0.339406490301445,NA,1.2986879302723,0.711715921473715,0.160624990452901,-0.357786659225275,NA,1.11998951083645
"48",0.961204798914511,-0.00433806754518134,-0.497804413526151,NA,0.941148685609385,0.933711713000974,0.0109419186602917,-0.438651622957904,NA,0.994366763679928
"49",0.763021082715986,0.125530351540554,-0.323447308957336,NA,1.16865643620575,0.859303604872051,0.0549617723475891,-0.463123889640681,NA,0.994294813996428
"50",0.012275959742722,0.508441725858517,0.487730974359776,NA,0.780938749187637,0.789630378395148,0.111440024274472,-0.361208486617465,NA,0.944232923417263
"51",0.0575606236177889,0.76260250024399,0.574064292554397,NA,1.06181622624662,0.564253663151208,0.297218959023681,-0.0901808379713379,NA,0.918828425644073
"52",0.624226157974544,0.234746332602313,-0.340563090179265,NA,1.00004141174634,0.840494342423623,0.083155469129757,-0.442578693617947,NA,1.04022000794553
"53",0.413488811367255,0.517488645541086,0.112323164493639,NA,0.967864266410733,0.641230999291183,0.292274055403098,-0.306639750668724,NA,0.894741786256479
"54",0.835433690856541,0.128936691943051,-0.513944681575912,NA,0.903453562209232,0.707124076833237,0.225929097923943,-0.395700091517148,NA,0.94149645509567
"55",0.759197535985189,0.0744797918652434,-0.318400799348196,NA,1.10054803060859,0.63176968323284,0.232699942056649,-0.217645898537343,NA,1.01549555587244
"56",0.485891482021194,0.407360360692541,-0.0235751254758603,NA,1.12973104019992,0.566541584859282,0.32641776419135,-0.209586586126332,NA,1.05416174214182
"57",0.614046695992197,0.146767861553084,-0.181361205437144,NA,1.13480160833166,0.739023717276271,0.181998632338905,-0.34347488342801,NA,1.03620112645507
"58",0.732828845230598,0.131368458582812,-0.293177364126046,NA,0.852074636428229,0.599613445916488,0.276063277929051,-0.19133460179097,NA,0.900363191320453
"59",0.531073790754046,0.24609601020704,-0.133818075082811,NA,1.18366532651757,0.646540129186333,0.210205481625902,-0.226124728005859,NA,1.00186976280954
"60",0.35136350946208,0.411598562834843,0.0378088634716499,NA,1.35796194585322,0.544537786442077,0.311226018965197,-0.164556835856948,NA,1.11682295378377
"61",0.818356611243938,-0.00143115029856739,-0.248483138671243,NA,1.12734658698044,0.553357478740983,0.289885163228808,-0.177256581924028,NA,1.02176290759276
"62",0.766552605361788,0.156084581492567,-0.436469398951606,NA,1.02576383747839,0.652834044542584,0.239958130325565,-0.190070988311773,NA,0.941368594312296
"63",0.818649610911437,0.133297629260196,-0.497784070386749,NA,1.20877821325099,0.735313686120891,0.166871932993619,-0.334389243056267,NA,0.984444625028008
"64",0.796840351328248,0.126927355653623,-0.332726662858444,NA,0.932455475074754,0.757216081790477,0.152528503431927,-0.311138991062751,NA,0.962733626184452
"65",0.924164236571234,0.0200067319218773,-0.534713102644875,NA,1.04437421797175,0.635631335588601,0.243057340442636,-0.292406710361149,NA,1.10614501631249
"66",0.498891134701953,0.386734873965339,-0.261648893176286,NA,1.05507123785503,0.539573036620591,0.327133062529084,-0.131930155752727,NA,0.988334319539627
"67",0.337911850805002,0.246260457159421,-0.0766830360809718,NA,0.918652414442891,0.634753588221249,0.276495998245517,-0.289960806297741,NA,0.988489210323676
"68",0.477424984341583,0.211912528443079,-0.116846899044996,NA,0.838785663616309,0.685224778602515,0.192318342284403,-0.331925887263903,NA,0.957403880629049
"69",0.536401445226262,0.354268026615161,-0.175507170172439,NA,1.102935701854,0.585097620966393,0.30161759407476,-0.233405553490137,NA,1.02997190233797
"70",0.455746423277513,0.394124247905523,-0.100991555266148,NA,0.917980432123864,0.673839391712083,0.230894455591072,-0.326964676759832,NA,0.984199605346967
"71",0.884622678998215,0.0561245542434009,-0.539944135700541,NA,1.06179071973563,0.837673872881452,0.0941778009129602,-0.461126974739486,NA,0.96914861429113
"72",0.0507936115352679,0.556823436190975,0.296023352552886,NA,0.915337812508196,0.723312591921067,0.166650969822761,-0.302620240649068,NA,1.02570105339378
"73",0.710719771084849,0.202902288334672,-0.274197619802268,NA,1.22550810376752,0.671233111637793,0.237250170174184,-0.298172349918749,NA,1.04520337740448
"74",0.81003702738217,0.0312930816288844,-0.481011717634382,NA,1.04142795729302,0.826904237675922,0.0840169963332164,-0.419338803597866,NA,1.06617270004781
"75",1.14584560041142,-0.202312224483273,-0.712287747415495,NA,1.15419597127055,1.05337098499008,-0.101970050200811,-0.619381518505687,NA,1.13649246932976
"76",0.301584304485278,0.297802623377988,0.0983631904022122,NA,0.841485607211522,0.820717614098258,0.0950058951613862,-0.402638391564846,NA,1.01775558036047
"77",0.41845991900441,0.420342794153542,0.0829434667923478,NA,1.23960489887983,0.651213028817135,0.214076095936247,-0.218713461587902,NA,1.05857681652568
"78",0.46037714324484,0.378221505355459,-0.0832221565104218,NA,1.09620085160853,0.743029473921431,0.16112142406919,-0.30176812880174,NA,0.973070854559987
"79",1.05087954588119,-0.0888475673819063,-0.624701320354895,NA,0.934623228199903,0.670775137226586,0.19318413989772,-0.266289821439674,NA,0.987017152839297
"80",0.472892076278862,0.369013552176717,-0.0613677117241386,NA,1.07374726448851,0.698326925533377,0.210947770349874,-0.251616796195435,NA,1.08077883701134
"81",0.881665838584352,-0.0138397810400052,-0.411992686566521,NA,1.08078856023935,0.86157777619304,0.0565457107870933,-0.43261540504309,NA,0.955251246682656
"82",0.885281809822047,0.0150924462158979,-0.671385422279211,NA,0.89479202581523,0.883166836920159,0.0550619280651503,-0.472013978762903,NA,1.02758829546716
"83",0.284702360000958,0.391535936477599,0.00460595436309456,NA,0.944730885931757,0.428953758285677,0.4140631040956,-0.029516686081226,NA,1.06703592409492
"84",0.372110096548116,0.40749891675827,-0.154490370112577,NA,0.947403481910888,0.529373240056603,0.366069495909617,-0.0956302004871851,NA,0.990679044001795
"85",0.777191884030852,0.0859246517837831,-0.440455413290037,NA,1.0127513888946,0.812072241382259,0.103490429522889,-0.432622728749258,NA,0.944272754964743
"86",0.972193550920259,-0.0250397326999553,-0.592891792804538,NA,1.07942228848258,0.847262618939222,0.082738176213345,-0.451105017706427,NA,0.978806269410447
"87",0.859522052478418,0.0917021363537921,-0.458575643632819,NA,1.10112793706939,0.732387008714556,0.162164380497392,-0.353259132889659,NA,1.01150541549473
"88",0.278162261905199,0.149050378757311,0.154984806252547,NA,1.07378489237347,0.846440245818006,0.0429558338018326,-0.423472859321308,NA,0.938152175938657
"89",0.423990552268825,0.3369730194286,-0.0981145763767014,NA,0.845549511716113,0.693798449342491,0.219482019550893,-0.321157658105237,NA,0.999499585549141
"90",0.548871430635885,0.363196476889178,-0.105443062922908,NA,1.0566860584586,0.623740999085419,0.288976612475485,-0.18777676638181,NA,0.981742086946022
"91",1.00221091982766,-0.0786353004961906,-0.682648298875354,NA,1.12136372883377,0.731963963399434,0.122210583535914,-0.328868536892934,NA,0.974170282729854
"92",0.65278243801884,0.212809306638565,-0.300655131581366,NA,1.14627929700039,0.632339827884747,0.223113213156462,-0.264374801146356,NA,1.04848429996975
"93",1.26741575930932,-0.277139019881752,-0.883769052757069,NA,0.75037667762103,0.667106981876934,0.217659607631637,-0.262879196711058,NA,1.07271666011019
"94",0.392854813335779,0.472838406335963,-0.00767296749082229,NA,1.06553907336977,0.681112555552851,0.224918145052387,-0.362813222101318,NA,0.992416277905999
"95",0.897300980614804,-0.0633795160341363,-0.52142646909027,NA,1.09197477235801,0.672354930140443,0.20869382760802,-0.330561229144036,NA,1.01853386712746
"96",0.351469498177282,0.411878094702719,-0.012062369962423,NA,1.02206295173725,0.623496209595803,0.226546256923004,-0.252790388340072,NA,1.05202291640407
"97",0.659781701903598,0.242313934283945,-0.325371379362355,NA,0.939253598512063,0.55869574001488,0.346242925304089,-0.177053809936313,NA,0.933959438047399
"98",0.515391432703662,0.281536964791661,0.000142151073668946,NA,1.30014331417091,0.705387140074402,0.184618070112764,-0.296667521715007,NA,1.05168539282418
"99",0.546341857468134,0.269747418023985,-0.242179406925728,NA,1.3950224469885,0.683201976228791,0.181573162936476,-0.318900304922829,NA,1.07568028792047
"100",0.883922442354496,0.0847158872960114,-0.548273665993526,NA,0.947341278091744,0.744677041249153,0.169464934880574,-0.32781124923711,NA,0.887423920573457
"101",0.390345881764608,0.416398762088339,0.0886038721664392,NA,1.191966566002,0.706888460477888,0.207100808342572,-0.330261362517877,NA,1.0640430174494
"102",0.696067471886962,0.229263576787121,-0.348579142727356,NA,1.52910467936135,0.694767654172283,0.213273081948805,-0.345988780582402,NA,1.1305756957225
"103",0.390777696691708,0.497978711778013,-0.127521118209697,NA,0.836955967749959,0.514663763995703,0.357917478903478,-0.196490524800373,NA,1.00827942146921
"104",0.402943847917136,0.466821080940615,-0.0442440965827206,NA,1.01053994574448,0.501113394622305,0.373841494638006,-0.124699020400973,NA,0.990171162149068
"105",0.726429070535263,0.202697246999407,-0.357901376309489,NA,0.85223282435035,0.6586995789235,0.227025516057522,-0.208940249709661,NA,0.933325912241904
"106",0.767442087540353,0.0824816974694663,-0.264986945147397,NA,1.13266088552801,0.617075274760614,0.255018914937475,-0.243011919146565,NA,1.01801877529723
"107",0.664766411167458,0.199124804260643,-0.162114506051053,NA,1.12159584051062,0.631968705376409,0.275741123375267,-0.183357077444011,NA,0.943922709974701
"108",0.944558708474644,-0.00638195577333357,-0.602413938092882,NA,1.09357595405508,0.72474937931782,0.193599829011662,-0.321988839710595,NA,1.00795814407099
"109",0.642636977086628,0.17184617692988,-0.329336689801455,NA,0.908128860922027,0.70967118154201,0.178998382756186,-0.290977251900716,NA,0.991215474644934
"110",0.457772016498666,0.441090683612061,-0.0412183614616968,NA,1.08968947373204,0.734743939944633,0.185742184767356,-0.343301815899235,NA,0.934361418073374
"111",0.735450254708224,0.189015145665187,-0.418179040670382,NA,0.827927244486867,0.713825295602145,0.184584795321684,-0.288328850219597,NA,0.95570071391035
"112",1.08648302979559,-0.172684773815688,-0.572711828129962,NA,0.977336159063627,0.940882623365254,-0.0019425290886833,-0.558094983771319,NA,0.977918011201732
"113",0.781653273239305,0.103267364918415,-0.1961108841827,NA,0.781498961467142,0.720182541249526,0.16485142150172,-0.284576177040422,NA,0.965398789210286
"114",0.581402508806117,0.252351249927556,-0.240241938888951,NA,0.926898510113533,0.716961871306286,0.167889522339833,-0.360092586137817,NA,1.00595131706661
"115",0.962300379147622,-0.0561439778136055,-0.445268541106295,NA,0.938179497908028,0.521587085604229,0.32853845367904,-0.105106788375493,NA,0.941605086004256
"116",0.420682194867494,0.471919673519749,-0.254191917194326,NA,0.745207846140576,0.596049878329647,0.263788251245057,-0.251847419814268,NA,0.928775587197608
"117",0.74268765278642,0.195152734873372,-0.383580818473106,NA,1.01811539838267,0.631880660002975,0.282840537078495,-0.327647823293537,NA,0.919960297548341
"118",0.743055593490696,0.00329906288804607,-0.45371064242152,NA,0.728965478373293,0.813743208890156,0.103528277112696,-0.439861800840465,NA,0.98233114870728
"119",0.504707003911709,0.355723047170811,0.00537282092363243,NA,0.978900354080196,0.625915172671066,0.232962770639373,-0.245945465759699,NA,1.02759774032748
"120",-0.0414334195991017,0.492321527269321,0.480499379687916,NA,1.03898043464475,0.561287506757089,0.287742349572618,-0.167521155347135,NA,1.05798566434717
"121",-0.304562051282162,0.547151031665489,0.83762715916346,NA,0.969475431969215,0.986959546349329,-0.0581798123814094,-0.478802992212544,NA,1.00177334601753
"122",0.48139414062103,0.39030194851249,-0.0933780232270759,NA,0.957850969843524,0.596791239585607,0.268176551346363,-0.179171911190918,NA,1.08710733411944
"123",0.44482858614408,0.307154505638013,-0.0637392513562395,NA,1.08301736193202,0.717038770549126,0.18375894379437,-0.326268508781486,NA,0.962542822166499
"124",0.822518184219093,0.0911916000509397,-0.447932225071024,NA,0.877853423672743,0.745886884007252,0.163777050067577,-0.366765806419113,NA,0.935261216874029
"125",1.02434194263806,-0.0876796751142684,-0.55021284006286,NA,1.28249341250243,0.69846131705848,0.164918177307372,-0.331226684623557,NA,1.08085341527586
